layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.9903991222381592,1.9637256860733032,0.44176653027534485,0.00034093111753463745,0.716022253036499,0.030039072036743164,1.3674077987670898,2.9008407592773438,92,92001,unbalanced_sinkhorn,32,0.2,0.05,False,True,True,linear,300
2,0.9903991222381592,1.9637256860733032,0.44176653027534485,0.00034093111753463745,0.716022253036499,0.030039072036743164,1.3674077987670898,2.9008407592773438,92,92001,unbalanced_sinkhorn,32,0.2,0.05,False,True,True,linear,300
3,0.9903991222381592,1.9637256860733032,0.44176653027534485,0.00034093111753463745,0.716022253036499,0.030039072036743164,1.3674077987670898,2.9008407592773438,92,92001,unbalanced_sinkhorn,32,0.2,0.05,False,True,True,linear,300
4,0.9903991222381592,1.9637256860733032,0.44176653027534485,0.00034093111753463745,0.716022253036499,0.030039072036743164,1.3674077987670898,2.9008407592773438,92,92001,unbalanced_sinkhorn,32,0.2,0.05,False,True,True,linear,300
