layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.11643418669700623,6.353436470031738,0.005670197773724794,0.057451218366622925,2.6583757400512695,2.716059446334839,1.002587080001831,1.2068183422088623,51,51001,unbalanced_sinkhorn,4,0.4,5.0,False,True,True,linear,300
2,0.11643418669700623,6.353436470031738,0.005670197773724794,0.057451218366622925,2.6583757400512695,2.716059446334839,1.002587080001831,1.2068183422088623,51,51001,unbalanced_sinkhorn,4,0.4,5.0,False,True,True,linear,300
3,0.11643418669700623,6.353436470031738,0.005670197773724794,0.057451218366622925,2.6583757400512695,2.716059446334839,1.002587080001831,1.2068183422088623,51,51001,unbalanced_sinkhorn,4,0.4,5.0,False,True,True,linear,300
4,0.11643418669700623,6.353436470031738,0.005670197773724794,0.057451218366622925,2.6583757400512695,2.716059446334839,1.002587080001831,1.2068183422088623,51,51001,unbalanced_sinkhorn,4,0.4,5.0,False,True,True,linear,300
