layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.7270302772521973,4.944436550140381,0.04103424400091171,0.007879935204982758,0.8064518570899963,0.6101332306861877,1.0682079792022705,1.5455141067504883,58,58001,unbalanced_sinkhorn,8,0.1,1.0,False,True,True,linear,300
2,0.7270302772521973,4.944436550140381,0.04103424400091171,0.007879935204982758,0.8064518570899963,0.6101332306861877,1.0682079792022705,1.5455141067504883,58,58001,unbalanced_sinkhorn,8,0.1,1.0,False,True,True,linear,300
3,0.7270302772521973,4.944436550140381,0.04103424400091171,0.007879935204982758,0.8064518570899963,0.6101332306861877,1.0682079792022705,1.5455141067504883,58,58001,unbalanced_sinkhorn,8,0.1,1.0,False,True,True,linear,300
4,0.7270302772521973,4.944436550140381,0.04103424400091171,0.007879935204982758,0.8064518570899963,0.6101332306861877,1.0682079792022705,1.5455141067504883,58,58001,unbalanced_sinkhorn,8,0.1,1.0,False,True,True,linear,300
