run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load
5,5000,softmax,8,0.2,1.0,False,True,True,linear,300,0.6485282182693481,5.862753868103027,0.2937486469745636,0.0034108981490135193,0.9414685964584351,0.822417676448822,1.4142932891845703,2.2884926795959473
5,5001,softmax,8,0.2,1.0,False,True,True,linear,300,0.8456189632415771,4.682071685791016,0.3951602578163147,0.0022817254066467285,0.7520925402641296,0.42807987332344055,1.5335462093353271,2.5713553428649902
6,6000,softmax,8,0.4,1.0,False,True,True,linear,300,0.3595001697540283,6.637028694152832,0.15533888339996338,0.008573345839977264,1.442152738571167,1.484542965888977,1.2236158847808838,1.8202672004699707
6,6001,softmax,8,0.4,1.0,False,True,True,linear,300,0.7680597901344299,5.116536617279053,0.3253595232963562,0.004614837467670441,0.9130613207817078,0.576324462890625,1.573049545288086,2.4170889854431152
7,7000,softmax,8,0.8,1.0,False,True,True,linear,300,0.6359968185424805,5.58241605758667,0.2306274026632309,0.0065874867141246796,1.1042896509170532,0.923937976360321,1.2934556007385254,2.0703351497650146
7,7001,softmax,8,0.8,1.0,False,True,True,linear,300,0.6556060314178467,6.774181365966797,0.23030783236026764,0.008477326482534409,1.1072757244110107,0.903856098651886,1.3329060077667236,2.064743995666504
8,8000,softmax,16,0.1,1.0,False,True,True,linear,300,0.9882087707519531,3.033143997192383,0.5202129483222961,0.0008249357342720032,0.7168335914611816,0.037689730525016785,1.5661884546279907,3.019676685333252
8,8001,softmax,16,0.1,1.0,False,True,True,linear,300,0.9798719882965088,3.238643169403076,0.5187650322914124,0.000577092170715332,0.6787344217300415,0.0710190087556839,1.636458396911621,2.932696580886841
9,9000,softmax,16,0.2,1.0,False,True,True,linear,300,0.9710559844970703,3.480222463607788,0.5025638937950134,0.0005091540515422821,0.6884687542915344,0.09516668319702148,1.6000392436981201,2.9019527435302734
9,9001,softmax,16,0.2,1.0,False,True,True,linear,300,0.9686340093612671,3.005113124847412,0.514331579208374,0.000704202800989151,0.6839109063148499,0.10672546923160553,1.6582133769989014,2.989199161529541
10,10000,softmax,16,0.4,1.0,False,True,True,linear,300,0.9503926634788513,3.3000383377075195,0.44477778673171997,0.0015144124627113342,0.770473301410675,0.16252876818180084,1.6771612167358398,2.722649574279785
10,10001,softmax,16,0.4,1.0,False,True,True,linear,300,0.9246698617935181,4.435581684112549,0.47055521607398987,0.0009808726608753204,0.6450966000556946,0.22444114089012146,1.6731321811676025,2.818829298019409
11,11000,softmax,16,0.8,1.0,False,True,True,linear,300,0.9190045595169067,4.165067195892334,0.42203158140182495,0.001492369920015335,0.7741408348083496,0.2376600056886673,1.6102714538574219,2.7056193351745605
11,11001,softmax,16,0.8,1.0,False,True,True,linear,300,0.9295710325241089,4.388493061065674,0.40619856119155884,0.0012233033776283264,0.7357235550880432,0.21484997868537903,1.5257997512817383,2.6815764904022217
12,12000,softmax,32,0.1,1.0,False,True,True,linear,300,0.9990030527114868,1.7196838855743408,0.5793023109436035,0.0001588873565196991,0.7031691074371338,0.006809821352362633,1.6669833660125732,3.1911115646362305
12,12001,softmax,32,0.1,1.0,False,True,True,linear,300,0.9984499216079712,1.5684765577316284,0.5564221739768982,0.00019902363419532776,0.7119906544685364,0.008535318076610565,1.7764862775802612,3.064720630645752
13,13000,softmax,32,0.2,1.0,False,True,True,linear,300,0.9970638751983643,1.7815197706222534,0.5027550458908081,0.0004163607954978943,0.7966431975364685,0.017234478145837784,1.6703405380249023,2.9673802852630615
13,13001,softmax,32,0.2,1.0,False,True,True,linear,300,0.9944549202919006,1.9004442691802979,0.5034916400909424,0.00020633265376091003,0.7693243026733398,0.026026837527751923,1.673937201499939,2.9641361236572266
14,14000,softmax,32,0.4,1.0,False,True,True,linear,300,0.9926218390464783,2.248772621154785,0.4876481294631958,0.0005530156195163727,0.7585859298706055,0.03314545005559921,1.616584062576294,2.9229536056518555
14,14001,softmax,32,0.4,1.0,False,True,True,linear,300,0.9938594102859497,1.904518723487854,0.46179208159446716,0.0004948228597640991,0.8627641797065735,0.028743162751197815,1.6812570095062256,2.880486011505127
15,15000,softmax,32,0.8,1.0,False,True,True,linear,300,0.9856271147727966,2.481663465499878,0.4292360842227936,0.0013867653906345367,0.839228630065918,0.055394772440195084,1.6378262042999268,2.753591299057007
15,15001,softmax,32,0.8,1.0,False,True,True,linear,300,0.9924824237823486,2.5920426845550537,0.43698859214782715,0.001559928059577942,0.8798428773880005,0.03978352248668671,1.6571836471557617,2.7976412773132324
16,16000,softmax,64,0.1,1.0,False,True,True,linear,300,0.9976617097854614,1.1004338264465332,0.7950064539909363,0.00034936144948005676,0.633234441280365,0.00872495025396347,1.676937460899353,3.873645544052124
16,16001,softmax,64,0.1,1.0,False,True,True,linear,300,0.9998106360435486,1.0223329067230225,0.6806452870368958,0.00014120712876319885,0.5890302062034607,0.0013726322213187814,1.731215000152588,3.5058512687683105
17,17000,softmax,64,0.2,1.0,False,True,True,linear,300,0.9997150301933289,1.1719231605529785,0.5337778925895691,0.00010867416858673096,0.8117483258247375,0.0021744901314377785,1.6481267213821411,3.0708024501800537
17,17001,softmax,64,0.2,1.0,False,True,True,linear,300,0.9995356798171997,1.1860361099243164,0.5402411818504333,0.0001811496913433075,0.8216252326965332,0.0031285600271075964,1.7188568115234375,3.133185863494873
18,18000,softmax,64,0.4,1.0,False,True,True,linear,300,0.9993380308151245,1.361644983291626,0.478372722864151,0.0002493821084499359,0.8934464454650879,0.00495062256231904,1.6778286695480347,2.969789981842041
18,18001,softmax,64,0.4,1.0,False,True,True,linear,300,0.9988760352134705,1.3265892267227173,0.4945618808269501,0.000612996518611908,0.8713415265083313,0.0069404104724526405,1.7318115234375,3.020336151123047
19,19000,softmax,64,0.8,1.0,False,True,True,linear,300,0.9993966221809387,1.3122769594192505,0.40243542194366455,0.0004377402365207672,1.0399090051651,0.005032803863286972,1.6300567388534546,2.821934938430786
19,19001,softmax,64,0.8,1.0,False,True,True,linear,300,0.9962679147720337,1.75056791305542,0.4933854341506958,0.0007016919553279877,0.8770912885665894,0.01995621994137764,1.6695976257324219,2.9817512035369873
20,20000,sinkhorn,4,0.1,1.0,False,True,True,linear,300,0.28966718912124634,8.567559242248535,0.00075246935011819,0.02732548862695694,1.5167455673217773,1.622849702835083,1.0041671991348267,1.0559515953063965
20,20001,sinkhorn,4,0.1,1.0,False,True,True,linear,300,0.30476388335227966,9.785224914550781,0.001673898077569902,0.024075649678707123,1.57048499584198,1.649060606956482,0.999943733215332,1.0792148113250732
21,21000,sinkhorn,4,0.2,1.0,False,True,True,linear,300,0.2710907459259033,8.18059253692627,0.0011843108804896474,0.028676267713308334,1.762194275856018,1.790887475013733,1.001384973526001,1.0652214288711548
21,21001,sinkhorn,4,0.2,1.0,False,True,True,linear,300,0.24167680740356445,9.674529075622559,0.001410069060511887,0.040398914366960526,2.0530452728271484,2.044067144393921,1.0032939910888672,1.0736676454544067
22,22000,sinkhorn,4,0.4,1.0,False,True,True,linear,300,0.2529981732368469,8.451568603515625,0.0005282588535919785,0.03632470592856407,1.7673184871673584,1.8282443284988403,1.0074702501296997,1.0450427532196045
22,22001,sinkhorn,4,0.4,1.0,False,True,True,linear,300,0.24050864577293396,8.259313583374023,0.0001997452782234177,0.050637997686862946,1.9230581521987915,2.017817974090576,1.0013667345046997,1.0248008966445923
23,23000,sinkhorn,4,0.8,1.0,False,True,True,linear,300,0.08942626416683197,8.308708190917969,0.0003534276329446584,0.08544732257723808,2.7870540618896484,2.833477735519409,0.998780369758606,1.023942232131958
23,23001,sinkhorn,4,0.8,1.0,False,True,True,linear,300,0.07834374159574509,8.85918140411377,6.466465856647119e-05,0.07234813272953033,2.8373825550079346,2.8849592208862305,0.998654305934906,1.0100147724151611
24,24000,sinkhorn,8,0.1,1.0,False,True,True,linear,300,0.7172490954399109,4.762630462646484,0.0019964410457760096,0.0199832022190094,0.9512442350387573,0.6643558740615845,1.0141900777816772,1.1271588802337646
24,24001,sinkhorn,8,0.1,1.0,False,True,True,linear,300,0.6564061641693115,5.297872543334961,0.0023351875133812428,0.006225068122148514,0.953484296798706,0.768036961555481,1.0272186994552612,1.1400853395462036
25,25000,sinkhorn,8,0.2,1.0,False,True,True,linear,300,0.6607216000556946,4.872071266174316,0.0016044708900153637,0.021389778703451157,1.0453174114227295,0.8353174924850464,1.0162657499313354,1.1020238399505615
25,25001,sinkhorn,8,0.2,1.0,False,True,True,linear,300,0.6325355768203735,5.633145809173584,0.0007739384309388697,0.024902883917093277,1.1031864881515503,0.8867799043655396,1.0111743211746216,1.0731799602508545
26,26000,sinkhorn,8,0.4,1.0,False,True,True,linear,300,0.501747190952301,4.511194705963135,0.000773445179220289,0.029759377241134644,1.2648389339447021,1.1963988542556763,1.0017592906951904,1.0671100616455078
26,26001,sinkhorn,8,0.4,1.0,False,True,True,linear,300,0.6271556615829468,5.032947063446045,0.00042883100104518235,0.026129573583602905,1.127005696296692,0.9125633239746094,1.0097490549087524,1.0508499145507812
27,27000,sinkhorn,8,0.8,1.0,False,True,True,linear,300,0.47477519512176514,3.982802629470825,0.0001908849662868306,0.055256277322769165,1.4242016077041626,1.3572876453399658,1.0033255815505981,1.0294829607009888
27,27001,sinkhorn,8,0.8,1.0,False,True,True,linear,300,0.48994961380958557,4.868227005004883,0.0007668810430914164,0.030367478728294373,1.3071911334991455,1.2147388458251953,1.0061376094818115,1.0557271242141724
28,28000,sinkhorn,16,0.1,1.0,False,True,True,linear,300,0.9338617324829102,3.0465478897094727,0.004337706137448549,0.0057776495814323425,0.7737364172935486,0.173662006855011,1.0998131036758423,1.2173197269439697
28,28001,sinkhorn,16,0.1,1.0,False,True,True,linear,300,0.9324284195899963,2.797426223754883,0.003149739233776927,0.005896862596273422,0.7928947806358337,0.1818123161792755,1.0962800979614258,1.176891803741455
29,29000,sinkhorn,16,0.2,1.0,False,True,True,linear,300,0.8429334163665771,2.6451191902160645,0.0017854142934083939,0.007948633283376694,0.8481107354164124,0.35091066360473633,1.0691317319869995,1.123121976852417
29,29001,sinkhorn,16,0.2,1.0,False,True,True,linear,300,0.9079204797744751,3.3349173069000244,0.0012626420939341187,0.01398402824997902,0.9268719553947449,0.25547003746032715,1.0652039051055908,1.1128692626953125
30,30000,sinkhorn,16,0.4,1.0,False,True,True,linear,300,0.8624730110168457,2.879624605178833,0.0009331134497188032,0.018669433891773224,0.9597827792167664,0.36601772904396057,1.0503586530685425,1.0914825201034546
30,30001,sinkhorn,16,0.4,1.0,False,True,True,linear,300,0.7224026918411255,4.146681785583496,0.0009914907859638333,0.010652542114257812,0.9196889400482178,0.6293790340423584,1.0291130542755127,1.0835719108581543
31,31000,sinkhorn,16,0.8,1.0,False,True,True,linear,300,0.8395313024520874,2.7690656185150146,0.000491108454298228,0.019236348569393158,1.0537424087524414,0.41344550251960754,1.0384782552719116,1.074150562286377
31,31001,sinkhorn,16,0.8,1.0,False,True,True,linear,300,0.7966501712799072,3.2658352851867676,0.0009620831697247922,0.016788344830274582,1.0357705354690552,0.5393575429916382,1.0279455184936523,1.0924657583236694
32,32000,sinkhorn,32,0.1,1.0,False,True,True,linear,300,0.9858188629150391,1.5044059753417969,0.005516558885574341,0.0009356774389743805,0.7441635727882385,0.039677370339632034,1.1637439727783203,1.2649312019348145
32,32001,sinkhorn,32,0.1,1.0,False,True,True,linear,300,0.9922504425048828,1.6128085851669312,0.0038038070779293776,0.00023781880736351013,0.7750635743141174,0.023936253041028976,1.1260349750518799,1.2091069221496582
33,33000,sinkhorn,32,0.2,1.0,False,True,True,linear,300,0.977789580821991,1.8797284364700317,0.0027305663097649813,0.0014922060072422028,0.812431275844574,0.05861969664692879,1.107770562171936,1.174986720085144
33,33001,sinkhorn,32,0.2,1.0,False,True,True,linear,300,0.9882470369338989,1.900604248046875,0.0021895698737353086,0.004799932241439819,0.8688377141952515,0.03982717543840408,1.1177089214324951,1.161549687385559
34,34000,sinkhorn,32,0.4,1.0,False,True,True,linear,300,0.9794595241546631,1.3745225667953491,0.0007046886603347957,0.0134471096098423,1.0888561010360718,0.0739215686917305,1.0956964492797852,1.1096667051315308
34,34001,sinkhorn,32,0.4,1.0,False,True,True,linear,300,0.9865380525588989,1.6316189765930176,0.00090286775957793,0.0034046880900859833,1.0929930210113525,0.04922560602426529,1.1085925102233887,1.129807949066162
35,35000,sinkhorn,32,0.8,1.0,False,True,True,linear,300,0.9642634391784668,2.333951473236084,0.0007384234922938049,0.012119948863983154,1.055372714996338,0.1125253215432167,1.0850145816802979,1.1064867973327637
35,35001,sinkhorn,32,0.8,1.0,False,True,True,linear,300,0.9601935148239136,1.8895260095596313,0.0006519245798699558,0.01561645045876503,1.0582098960876465,0.1102784126996994,1.0857479572296143,1.1052336692810059
36,36000,sinkhorn,64,0.1,1.0,False,True,True,linear,300,0.9991235136985779,1.0680614709854126,0.007264754269272089,0.00013414770364761353,0.7055987119674683,0.003934817388653755,1.1278644800186157,1.3094134330749512
36,36001,sinkhorn,64,0.1,1.0,False,True,True,linear,300,0.9994103908538818,1.0426762104034424,0.006094447802752256,0.0010046251118183136,0.7342754602432251,0.003112205769866705,1.1320768594741821,1.256168246269226
37,37000,sinkhorn,64,0.2,1.0,False,True,True,linear,300,0.9933278560638428,1.1393684148788452,0.003333483589813113,0.004180312156677246,0.8156571984291077,0.02249281480908394,1.129285216331482,1.1973514556884766
37,37001,sinkhorn,64,0.2,1.0,False,True,True,linear,300,0.9953470230102539,1.165147304534912,0.0028649757150560617,0.00020020827651023865,0.8456398844718933,0.013564620167016983,1.1223208904266357,1.1891474723815918
38,38000,sinkhorn,64,0.4,1.0,False,True,True,linear,300,0.9934104681015015,1.1609448194503784,0.001478258054703474,0.004119034856557846,0.9757156372070312,0.0236387699842453,1.118391990661621,1.1483228206634521
38,38001,sinkhorn,64,0.4,1.0,False,True,True,linear,300,0.9949080944061279,1.2072190046310425,0.00119781494140625,0.0017614662647247314,1.0274713039398193,0.019033044576644897,1.1178920269012451,1.1400048732757568
39,39000,sinkhorn,64,0.8,1.0,False,True,True,linear,300,0.9943594932556152,1.4040374755859375,0.0008330268319696188,0.002356588840484619,1.1036466360092163,0.019420959055423737,1.1044819355010986,1.126918077468872
39,39001,sinkhorn,64,0.8,1.0,False,True,True,linear,300,0.9735971689224243,1.4643820524215698,0.0011691770050674677,0.008709542453289032,1.116186499595642,0.0837077796459198,1.096625566482544,1.1163544654846191
40,40000,unbalanced_sinkhorn,4,0.1,0.05,False,True,True,linear,300,0.0949053019285202,8.575325012207031,0.0420871302485466,0.03694230690598488,2.6293833255767822,2.6472666263580322,0.9692187309265137,1.4615472555160522
40,40001,unbalanced_sinkhorn,4,0.1,0.05,False,True,True,linear,300,0.32792991399765015,8.057558059692383,0.052175089716911316,0.015497390180826187,1.62340247631073,1.7025389671325684,1.0932652950286865,1.4250404834747314
41,41000,unbalanced_sinkhorn,4,0.1,0.2,False,True,True,linear,300,0.11577806621789932,5.9034342765808105,0.04769245162606239,0.06267555430531502,2.526235818862915,2.609612464904785,1.0135577917099,1.5505588054656982
41,41001,unbalanced_sinkhorn,4,0.1,0.2,False,True,True,linear,300,0.30166110396385193,8.841562271118164,0.0500718355178833,0.01419595256447792,1.6830925941467285,1.7699401378631592,1.0622642040252686,1.5826798677444458
42,42000,unbalanced_sinkhorn,4,0.1,1.0,False,True,True,linear,300,0.30211836099624634,7.902401924133301,0.015174227766692638,0.013687573373317719,1.556479573249817,1.6171066761016846,0.9881300330162048,1.3685922622680664
42,42001,unbalanced_sinkhorn,4,0.1,1.0,False,True,True,linear,300,0.31682974100112915,9.403328895568848,0.0063863955438137054,0.02174799144268036,1.6210415363311768,1.7178175449371338,1.007628321647644,1.199812889099121
43,43000,unbalanced_sinkhorn,4,0.1,5.0,False,True,True,linear,300,0.29632556438446045,7.830145835876465,0.0011981797870248556,0.027997981756925583,1.619692087173462,1.715064525604248,1.0062633752822876,1.090759515762329
43,43001,unbalanced_sinkhorn,4,0.1,5.0,False,True,True,linear,300,0.2992655634880066,6.806778430938721,0.0011512653436511755,0.024633001536130905,1.5798972845077515,1.7248711585998535,1.0054819583892822,1.0824180841445923
44,44000,unbalanced_sinkhorn,4,0.2,0.05,False,True,True,linear,300,0.1080913245677948,6.824057579040527,0.10985889285802841,0.052948497235774994,2.679666042327881,2.7101798057556152,1.0383753776550293,1.6531329154968262
44,44001,unbalanced_sinkhorn,4,0.2,0.05,False,True,True,linear,300,0.2845042049884796,9.495607376098633,0.053793564438819885,0.02477996051311493,1.755628228187561,1.7912678718566895,1.0940072536468506,1.4246835708618164
45,45000,unbalanced_sinkhorn,4,0.2,0.2,False,True,True,linear,300,0.3003615736961365,8.539728164672852,0.028820428997278214,0.02443208545446396,1.7499781847000122,1.7934203147888184,1.0667014122009277,1.3235397338867188
45,45001,unbalanced_sinkhorn,4,0.2,0.2,False,True,True,linear,300,0.10528163611888885,7.306069374084473,0.1080588772892952,0.04875226691365242,2.6477956771850586,2.6811306476593018,0.9970400333404541,1.6372475624084473
46,46000,unbalanced_sinkhorn,4,0.2,1.0,False,True,True,linear,300,0.12194576859474182,6.457413196563721,0.03253893926739693,0.054853226989507675,2.603536367416382,2.652194023132324,0.9985421299934387,1.3647745847702026
46,46001,unbalanced_sinkhorn,4,0.2,1.0,False,True,True,linear,300,0.12064126133918762,7.0231757164001465,0.02807159535586834,0.05647454410791397,2.529304027557373,2.571089267730713,1.0056997537612915,1.4062998294830322
47,47000,unbalanced_sinkhorn,4,0.2,5.0,False,True,True,linear,300,0.1935349553823471,5.542191028594971,0.005742885172367096,0.023633655160665512,2.0976994037628174,2.158215284347534,1.0029350519180298,1.212859869003296
47,47001,unbalanced_sinkhorn,4,0.2,5.0,False,True,True,linear,300,0.099564328789711,6.191341876983643,0.00323009816929698,0.08825450018048286,2.7736361026763916,2.8174664974212646,1.00458562374115,1.1020276546478271
48,48000,unbalanced_sinkhorn,4,0.4,0.05,False,True,True,linear,300,0.09098789840936661,8.415820121765137,0.040290169417858124,0.0419946052134037,2.683891773223877,2.726407766342163,1.041225552558899,1.3048360347747803
48,48001,unbalanced_sinkhorn,4,0.4,0.05,False,True,True,linear,300,0.09185586869716644,10.742584228515625,0.05142059177160263,0.042686041444540024,2.6737732887268066,2.7107179164886475,0.9869687557220459,1.3159689903259277
49,49000,unbalanced_sinkhorn,4,0.4,0.2,False,True,True,linear,300,0.2593352198600769,6.5550971031188965,0.03140867128968239,0.04177631810307503,2.0783417224884033,2.047567844390869,1.0525386333465576,1.3551325798034668
49,49001,unbalanced_sinkhorn,4,0.4,0.2,False,True,True,linear,300,0.2922939658164978,8.279605865478516,0.04186442494392395,0.021935991942882538,1.7538124322891235,1.8060026168823242,1.1013039350509644,1.377427577972412
50,50000,unbalanced_sinkhorn,4,0.4,1.0,False,True,True,linear,300,0.09015677869319916,8.811711311340332,0.03969843313097954,0.04463573917746544,2.8009541034698486,2.8300299644470215,1.0060560703277588,1.3886408805847168
50,50001,unbalanced_sinkhorn,4,0.4,1.0,False,True,True,linear,300,0.09349348396062851,12.630144119262695,0.0045538549311459064,0.049251947551965714,2.740727186203003,2.7573084831237793,1.0047508478164673,1.1417341232299805
51,51000,unbalanced_sinkhorn,4,0.4,5.0,False,True,True,linear,300,0.15631607174873352,5.626305103302002,0.011100677773356438,0.04739717021584511,2.3483660221099854,2.386441230773926,1.004714846611023,1.252145528793335
51,51001,unbalanced_sinkhorn,4,0.4,5.0,False,True,True,linear,300,0.11643418669700623,6.353436470031738,0.005670197773724794,0.057451218366622925,2.6583757400512695,2.716059446334839,1.002587080001831,1.2068183422088623
52,52000,unbalanced_sinkhorn,4,0.8,0.05,False,True,True,linear,300,0.22940286993980408,7.321192741394043,0.044039931148290634,0.03119838237762451,2.048980236053467,2.0786702632904053,1.1067129373550415,1.3249061107635498
52,52001,unbalanced_sinkhorn,4,0.8,0.05,False,True,True,linear,300,0.0933990478515625,9.75754165649414,0.06882394850254059,0.04185447469353676,2.686030387878418,2.7399230003356934,1.00693941116333,1.3408119678497314
53,53000,unbalanced_sinkhorn,4,0.8,0.2,False,True,True,linear,300,0.21796143054962158,8.575820922851562,0.036102935671806335,0.036267053335905075,2.049354076385498,2.0892014503479004,1.0946100950241089,1.322150707244873
53,53001,unbalanced_sinkhorn,4,0.8,0.2,False,True,True,linear,300,0.2329496443271637,8.8496732711792,0.03465569019317627,0.042625896632671356,2.016587495803833,2.0468859672546387,1.0800330638885498,1.3124759197235107
54,54000,unbalanced_sinkhorn,4,0.8,1.0,False,True,True,linear,300,0.09716343879699707,9.992466926574707,0.012298114597797394,0.050118159502744675,2.716630697250366,2.736668348312378,1.0153194665908813,1.2547038793563843
54,54001,unbalanced_sinkhorn,4,0.8,1.0,False,True,True,linear,300,0.1961180716753006,7.779271602630615,0.022497469559311867,0.06470910459756851,2.3283822536468506,2.352771759033203,1.0242873430252075,1.3225998878479004
55,55000,unbalanced_sinkhorn,4,0.8,5.0,False,True,True,linear,300,0.12807077169418335,6.9790544509887695,0.020418424159288406,0.05053528770804405,2.5616602897644043,2.5927271842956543,0.9752995371818542,1.2889306545257568
55,55001,unbalanced_sinkhorn,4,0.8,5.0,False,True,True,linear,300,0.11557276546955109,7.653775215148926,0.016141587868332863,0.052375614643096924,2.6429431438446045,2.6901743412017822,1.00246262550354,1.1937270164489746
56,56000,unbalanced_sinkhorn,8,0.1,0.05,False,True,True,linear,300,0.8929895758628845,4.820586681365967,0.3291102945804596,0.002190958708524704,0.6783857941627502,0.27193570137023926,1.3611080646514893,2.49253511428833
56,56001,unbalanced_sinkhorn,8,0.1,0.05,False,True,True,linear,300,0.8244568109512329,4.26029634475708,0.3006014823913574,0.002159014344215393,0.6953775882720947,0.4463365077972412,1.3557589054107666,2.361724853515625
57,57000,unbalanced_sinkhorn,8,0.1,0.2,False,True,True,linear,300,0.7627208232879639,4.946227073669434,0.1663895696401596,0.005842428654432297,0.7692784070968628,0.5715075135231018,1.1906781196594238,2.0588526725769043
57,57001,unbalanced_sinkhorn,8,0.1,0.2,False,True,True,linear,300,0.7496505975723267,5.560173034667969,0.16643066704273224,0.004837941378355026,0.7467544674873352,0.5794508457183838,1.2081210613250732,2.0209341049194336
58,58000,unbalanced_sinkhorn,8,0.1,1.0,False,True,True,linear,300,0.8059626817703247,4.859333515167236,0.04278228431940079,0.011504095047712326,0.8024147152900696,0.4850575923919678,1.083297848701477,1.5557817220687866
58,58001,unbalanced_sinkhorn,8,0.1,1.0,False,True,True,linear,300,0.7270302772521973,4.944436550140381,0.04103424400091171,0.007879935204982758,0.8064518570899963,0.6101332306861877,1.0682079792022705,1.5455141067504883
59,59000,unbalanced_sinkhorn,8,0.1,5.0,False,True,True,linear,300,0.6752761602401733,5.168264389038086,0.00481184059754014,0.008117567747831345,0.9214572310447693,0.7621132135391235,1.0165764093399048,1.1973559856414795
59,59001,unbalanced_sinkhorn,8,0.1,5.0,False,True,True,linear,300,0.637515127658844,4.908096790313721,0.005112696439027786,0.015870120376348495,0.9458587765693665,0.7744629383087158,1.0291736125946045,1.217045545578003
60,60000,unbalanced_sinkhorn,8,0.2,0.05,False,True,True,linear,300,0.8141390085220337,4.772132396697998,0.31981876492500305,0.0027186013758182526,0.7889607548713684,0.49656426906585693,1.422741174697876,2.389599561691284
60,60001,unbalanced_sinkhorn,8,0.2,0.05,False,True,True,linear,300,0.8277777433395386,4.434505462646484,0.31222692131996155,0.0018770135939121246,0.7568368911743164,0.4725983738899231,1.4140394926071167,2.3960633277893066
61,61000,unbalanced_sinkhorn,8,0.2,0.2,False,True,True,linear,300,0.773644208908081,4.755541801452637,0.2072218954563141,0.006120879203081131,0.8231033086776733,0.5961303114891052,1.3177390098571777,2.107388973236084
61,61001,unbalanced_sinkhorn,8,0.2,0.2,False,True,True,linear,300,0.7824668288230896,5.103404998779297,0.20950162410736084,0.0037291087210178375,0.8029971718788147,0.5372734069824219,1.2550172805786133,2.141265869140625
62,62000,unbalanced_sinkhorn,8,0.2,1.0,False,True,True,linear,300,0.7037272453308105,4.720488548278809,0.07632230967283249,0.00781601294875145,0.8786606192588806,0.6988672018051147,1.0827302932739258,1.721838355064392
62,62001,unbalanced_sinkhorn,8,0.2,1.0,False,True,True,linear,300,0.7278299331665039,5.350554466247559,0.05740244314074516,0.017652105540037155,1.0050379037857056,0.7339766025543213,1.1026650667190552,1.616348147392273
63,63000,unbalanced_sinkhorn,8,0.2,5.0,False,True,True,linear,300,0.5958844423294067,5.758663177490234,0.008439208380877972,0.025201410055160522,1.0726206302642822,0.9478648900985718,1.0252716541290283,1.2378901243209839
63,63001,unbalanced_sinkhorn,8,0.2,5.0,False,True,True,linear,300,0.6553400754928589,5.145768642425537,0.00697646988555789,0.02024122327566147,1.0306936502456665,0.8334048986434937,1.023834228515625,1.2130686044692993
64,64000,unbalanced_sinkhorn,8,0.4,0.05,False,True,True,linear,300,0.5886125564575195,5.182036876678467,0.20263732969760895,0.010912969708442688,1.1555215120315552,1.028780460357666,1.2928578853607178,2.0243239402770996
64,64001,unbalanced_sinkhorn,8,0.4,0.05,False,True,True,linear,300,0.7954913377761841,4.952337741851807,0.3033708930015564,0.004033967852592468,0.881595253944397,0.5490641593933105,1.482003927230835,2.3575599193573
65,65000,unbalanced_sinkhorn,8,0.4,0.2,False,True,True,linear,300,0.6580382585525513,4.408945083618164,0.2049819678068161,0.007038470357656479,0.9940023422241211,0.8598474264144897,1.2611110210418701,2.073164939880371
