step,loss,task,train_context,eval_context,depth,d_model,heads,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width
1,1.8505955934524536,weak_inverse,128,128,8,128,4,1,0,0,0.02391839027404785,3.1690127798356116e-05,0.0,3.7345523834228516,9.182045936584473,2.0011109709739685,1.9897408410906792,0.9264904223382473,1.9268483817577362,-0.47120876610279083,0.83984375,3.8908659666776657,0.94482421875,0.5926134698092937,2.015149764716625,1.9936011731624603,0.9264613389968872,1.93374552577734,-0.47626409120857716,0.84033203125,3.890766978263855,0.9541015625,0.5921507403254509
200,1.423753261566162,weak_inverse,128,128,8,128,4,1,0,0,0.021591518074274063,5.3245101298671216e-05,0.0,3.654024600982666,8.54444694519043,1.0162927247583866,1.0022292621433735,0.9259520210325718,1.4082141891121864,-0.48565530218183994,0.94287109375,3.7984780222177505,0.9501953125,0.5928471647202969,1.0825183913111687,1.0685666762292385,0.9331914260983467,1.4423602893948555,-0.48403094336390495,0.9375,3.8032083362340927,0.9482421875,0.5930248647928238
400,1.2961210012435913,weak_inverse,128,128,8,128,4,1,0,0,0.02435227297246456,2.1709591237595305e-05,0.0,3.6748557090759277,7.094078063964844,0.9886736236512661,0.9594180099666119,1.5574612021446228,1.3988349810242653,-0.45414124242961407,0.9697265625,4.300648212432861,0.94677734375,0.5929549336433411,1.0216976702213287,1.0026632212102413,1.541588433086872,1.417785532772541,-0.4789913948625326,0.9697265625,4.2922642827034,0.95703125,0.5927400663495064
600,0.8560885787010193,weak_inverse,128,128,8,128,4,1,0,0,0.019728653132915497,3.858939453493804e-05,0.0,3.753617286682129,9.439003944396973,0.3164483420550823,0.2921963781118393,0.09202420804649591,0.8187445066869259,-0.4675231594592333,0.9423828125,2.1447517722845078,0.953125,0.5930151715874672,0.31404837407171726,0.28776226844638586,0.09266095096245408,0.8130533024668694,-0.4645123314112425,0.9462890625,2.1495500952005386,0.95263671875,0.5923259742558002
800,0.6190274953842163,weak_inverse,128,128,8,128,4,1,0,0,0.024988919496536255,3.672806269605644e-05,0.0,3.719827651977539,9.050811767578125,0.18725662305951118,0.16416524164378643,0.019817062187939882,0.5706403534859419,-0.4697019141167402,0.92578125,1.5299163460731506,0.94677734375,0.5922326520085335,0.19025526754558086,0.16722767427563667,0.018863375298678875,0.5692699942737818,-0.4775165803730488,0.91748046875,1.5166958346962929,0.94873046875,0.5921670719981194
1000,0.4945264756679535,weak_inverse,128,128,8,128,4,1,0,0,0.02045286074280739,3.1165502150543034e-05,0.0,3.654926300048828,9.848039627075195,0.19180358108133078,0.1688872561790049,0.030320870107971132,0.5739136952906847,-0.4475947991013527,0.94287109375,1.6959565430879593,0.9482421875,0.5928152017295361,0.18583016842603683,0.16523048281669617,0.029115184908732772,0.5567262694239616,-0.44994474574923515,0.943359375,1.6849371045827866,0.9521484375,0.5927285067737103
1200,0.542793333530426,weak_inverse,128,128,8,128,4,1,0,0,0.025740962475538254,2.474005668773316e-05,0.0,3.6930136680603027,12.493067741394043,0.17087784176692367,0.14610138349235058,0.009911868663039058,0.5507165752351284,-0.46305141411721706,0.8984375,1.3355935961008072,0.951171875,0.5926910601556301,0.15553310047835112,0.12915915064513683,0.00944394146790728,0.49639746733009815,-0.4563144575804472,0.916015625,1.3228807523846626,0.94384765625,0.592227641493082
1400,0.6243472099304199,weak_inverse,128,128,8,128,4,1,0,0,0.02951480820775032,6.793242209823802e-05,0.0,3.721374988555908,8.488602638244629,0.18273581005632877,0.16355450125411153,0.019122046418488026,0.5627427622675896,-0.4791957475244999,0.92919921875,1.5387045592069626,0.9521484375,0.5928387530148029,0.17539038602262735,0.15484503470361233,0.019546476658433676,0.5336928460747004,-0.47207784466445446,0.939453125,1.5427029728889465,0.947265625,0.5927404761314392
1600,0.4099771976470947,weak_inverse,128,128,8,128,4,1,0,0,0.021856926381587982,5.197829887038097e-05,0.0,3.678445816040039,8.359567642211914,0.16352756973356009,0.1416076458990574,0.01810256054159254,0.49221990816295147,-0.48751720786094666,0.9375,1.4988091215491295,0.95703125,0.5924850292503834,0.16463993769139051,0.14036962296813726,0.018278538598679006,0.49947780929505825,-0.4592689014971256,0.94287109375,1.5021346881985664,0.94384765625,0.5928119570016861
1800,0.5417017936706543,weak_inverse,128,128,8,128,4,1,0,0,0.02181597799062729,2.6167403120780364e-05,0.0,3.6967780590057373,10.403600692749023,0.14753376599401236,0.12890712823718786,0.0322321456624195,0.45624369010329247,-0.46393139846622944,0.97412109375,1.7102219387888908,0.94921875,0.5926468633115292,0.1541634676977992,0.13323058746755123,0.032561391475610435,0.47860879451036453,-0.4787907004356384,0.96533203125,1.715494379401207,0.9501953125,0.5929762348532677
