name,factor,N,bs,L,final_test_error,final_train_error,min_loss,epochs_run,worked,failed
f3_N768_bs4_L3,3,768,4,3,0.0010721753351390362,0.0009914158024078763,0.0009744118219501274,583,True,False
f2_N512_bs4_L2,2,512,4,2,0.0010791899403557181,0.0010752701853498081,0.0010484439990818828,585,True,False
f1_N128_bs1_L1,1,128,1,1,0.0013123902026563883,0.0016218533273195945,0.0015279356992470572,423,True,False
f1_N256_bs8_L1,1,256,8,1,0.0013362523168325424,0.0014082603463521082,0.0014079718225730176,669,True,False
f1_N128_bs2_L1,1,128,2,1,0.0013827953953295946,0.0016774614784367259,0.0016560814429595894,467,True,False
f2_N512_bs4_L4,2,512,4,4,0.0013934076996520162,0.0013895743077938505,0.0013862883923962954,877,True,False
f2_N512_bs8_L2,2,512,8,2,0.0014155968092381954,0.0014133692375253304,0.0014120793047140978,693,True,False
f1_N256_bs16_L2,1,256,16,2,0.001500515965744853,0.0015757770052005071,0.0015757770052005071,696,True,False
f2_N512_bs1_L1,2,512,1,1,0.0015187461394816637,0.00151606562088267,0.0014981719119037604,631,True,False
f4_N1024_bs4_L3,4,1024,4,3,0.0015903136227279902,0.00141923283931078,0.0014153061339143846,739,True,False
f3_N768_bs8_L3,3,768,8,3,0.0015991920372471213,0.0015269660407284391,0.0015230034655360214,706,True,False
f3_N384_bs2_L2,3,384,2,2,0.001954760868102312,0.0020602703816840298,0.0020092364077552993,701,True,False
f1_N128_bs4_L1,1,128,4,1,0.002036627382040024,0.0024010162726426643,0.0023931754008117423,518,True,False
f1_N64_bs1_L2,1,64,1,2,0.0021116009447723627,0.0031458901427692254,0.0030126176295267038,496,True,False
f2_N256_bs2_L3,2,256,2,3,0.0022554968018084764,0.002392915001678375,0.0022971009994776637,572,True,False
f2_N512_bs1_L2,2,512,1,2,0.002342966618016362,0.0023379593449281352,0.002250376859052175,399,True,False
f2_N256_bs1_L2,2,256,1,2,0.0024634143337607384,0.0027635859373966176,0.0027023683620140404,518,True,False
f1_N256_bs16_L1,1,256,16,1,0.0025564152747392654,0.0026749090684461407,0.002674339739314746,733,True,False
f2_N256_bs2_L2,2,256,2,2,0.002747580176219344,0.0030906849101589584,0.0028224867053738834,478,True,False
f2_N512_bs16_L3,2,512,16,3,0.002786817029118538,0.0027846357625094242,0.002783727455607732,1132,True,False
f3_N768_bs1_L3,3,768,1,3,0.0027908487245440483,0.0026731321678958517,0.0026690693668780623,802,True,False
f2_N256_bs4_L2,2,256,4,2,0.0028482279740273952,0.0031232677088723904,0.0030805272519955906,649,True,False
f3_N768_bs2_L2,3,768,2,2,0.002855949103832245,0.0026797657129016272,0.0025853380963263652,458,True,False
f2_N512_bs16_L2,2,512,16,2,0.002903869142755866,0.0028995332831982523,0.002897541460697539,1014,True,False
f3_N768_bs2_L1,3,768,2,1,0.0032084090635180473,0.00310229850870695,0.003070329410500191,708,True,False
f2_N512_bs4_L1,2,512,4,1,0.0032459800131618977,0.003241682999259865,0.0032263255043289973,755,True,False
f5_N1280_bs4_L3,5,1280,4,3,0.003262016922235489,0.002844931493849856,0.0028048788565115503,713,True,False
f3_N768_bs8_L2,3,768,8,2,0.0033852579072117805,0.003206682320372541,0.003187278312301108,732,True,False
f1_N64_bs2_L1,1,64,2,1,0.003549885470420122,0.005079509637695878,0.005000133844987431,454,True,False
f1_N64_bs4_L2,1,64,4,2,0.003585072234272957,0.00481003677850822,0.004686694341216935,527,True,False
f3_N768_bs4_L2,3,768,4,2,0.0035975275095552206,0.0033868378090033957,0.0032763287478682437,541,True,False
f1_N128_bs16_L2,1,128,16,2,0.0036904606968164444,0.004099742349353619,0.004098462115507573,850,True,False
f2_N128_bs1_L2,2,128,1,2,0.0037658382207155228,0.004322933237735055,0.004321547210442117,858,True,False
f3_N768_bs2_L3,3,768,2,3,0.003781470935791731,0.003606046713737432,0.003558270249875907,562,True,False
f2_N256_bs1_L1,2,256,1,1,0.0038467594422399998,0.0040938768306899576,0.004049522854958479,603,True,False
f2_N512_bs8_L4,2,512,8,4,0.004065738059580326,0.004068718317284947,0.004068014955919352,1083,True,False
f1_N128_bs8_L1,1,128,8,1,0.00422313017770648,0.004777727619512007,0.004770829840708757,521,True,False
f1_N32_bs2_L2,1,32,2,2,0.004225337877869606,0.006930994606591412,0.006915887903232942,683,True,False
f1_N64_bs4_L1,1,64,4,1,0.004845714662224054,0.006383645591995446,0.006380414946761448,499,True,False
f3_N768_bs1_L2,3,768,1,2,0.004850808065384626,0.004600017894381765,0.0044802730210688445,519,True,False
f2_N256_bs2_L1,2,256,2,1,0.004889205563813448,0.0051963904497540625,0.005179334413810466,629,True,False
f1_N64_bs1_L1,1,64,1,1,0.005411784164607525,0.007249044466271837,0.006685081807654036,492,True,False
f4_N1024_bs2_L3,4,1024,2,3,0.0059412503615021706,0.0055956786922669866,0.005503486960145576,612,True,False
f2_N256_bs4_L1,2,256,4,1,0.006103051360696554,0.006429029785977036,0.0064190789771600976,676,True,False
f1_N64_bs8_L2,1,64,8,2,0.006483189761638641,0.007819072605343536,0.007818993217370007,615,True,False
f2_N512_bs16_L4,2,512,16,4,0.006790895946323872,0.006794462169636972,0.006792540545575321,1676,True,False
f2_N128_bs2_L1,2,128,2,1,0.007151882629841566,0.00905416345485932,0.008988374662777687,725,True,False
f1_N64_bs8_L1,1,64,8,1,0.007517923600971699,0.008939476305386052,0.008938532322645187,749,True,False
f2_N512_bs8_L1,2,512,8,1,0.007772664539515972,0.007764965817841585,0.007753540101475664,978,True,False
f1_N128_bs16_L1,1,128,16,1,0.007785900495946407,0.008375606616027653,0.008374893688596785,835,True,False
f1_N32_bs4_L2,1,32,4,2,0.008117889985442162,0.01099758391501382,0.010990620357915759,870,True,False
f3_N768_bs1_L1,3,768,1,1,0.00856728758662939,0.008360823004572157,0.008272688420730848,681,True,False
f1_N32_bs8_L2,1,32,8,2,0.00897461362183094,0.011270147748291492,0.011267704423516989,1116,True,False
f1_N64_bs16_L2,1,64,16,2,0.009570194408297539,0.010813967790454626,0.010813147644512355,930,True,False
f1_N32_bs2_L1,1,32,2,1,0.00998866930603981,0.013293087555211969,0.013279023609356955,667,True,False
f4_N1024_bs1_L2,4,1024,1,2,0.010789108462631702,0.009706950493121758,0.009372146136255343,609,False,False
f2_N256_bs8_L2,2,256,8,2,0.011040249839425087,0.011341931283823214,0.01133810676401481,1070,False,False
f5_N1280_bs2_L2,5,1280,2,2,0.01108854915946722,0.009637598490599374,0.009482114445163869,769,False,False
f4_N1024_bs2_L2,4,1024,2,2,0.012202778831124306,0.010986817431007823,0.010618431093815772,555,False,False
f1_N64_bs16_L1,1,64,16,1,0.012517521157860756,0.013617254793643951,0.013616056647151709,861,False,False
f3_N768_bs16_L2,3,768,16,2,0.012820480391383171,0.012660641567587541,0.012659246868376309,1907,False,False
f2_N128_bs2_L3,2,128,2,3,0.014605955220758915,0.01481391309243918,0.014695190904603805,638,False,False
f3_N384_bs4_L2,3,384,4,2,0.0146903982385993,0.014861630058173128,0.014841614567558281,725,False,False
f2_N256_bs8_L3,2,256,8,3,0.01498317252844572,0.015065067127579823,0.015055878044222482,782,False,False
f1_N32_bs1_L1,1,32,1,1,0.015772201120853424,0.01808756948520074,0.018083421581334136,881,False,False
f2_N256_bs16_L3,2,256,16,3,0.017700234428048134,0.017752977553755045,0.017750084050931036,2923,False,False
f2_N128_bs4_L3,2,128,4,3,0.018752465024590492,0.019068044683081098,0.018995042533788364,1027,False,False
f2_N512_bs16_L1,2,512,16,1,0.019376354292035103,0.019368002598639578,0.01936697246856056,1194,False,False
f1_N32_bs16_L2,1,32,16,2,0.022172100841999054,0.023721628822386265,0.023720577359199524,3061,False,False
f1_N16_bs16_L1,1,16,16,1,0.025201402604579926,0.02696922793984413,0.0266143549233675,10000,False,False
f3_N768_bs8_L1,3,768,8,1,0.025907497853040695,0.025798913273320068,0.02579631546783882,1791,False,False
f1_N32_bs4_L1,1,32,4,1,0.027933884412050247,0.02883952052798122,0.028833820950239897,749,False,False
f1_N32_bs8_L1,1,32,8,1,0.035524751991033554,0.03562070708721876,0.03561778739094734,1329,False,False
f5_N1280_bs1_L2,5,1280,1,2,0.041407156735658646,0.03980871024696771,0.03944860874123851,603,False,False
f3_N768_bs4_L1,3,768,4,1,0.042479898780584335,0.042279249666838346,0.04227607880390375,1080,False,False
f4_N1024_bs1_L1,4,1024,1,1,0.045826319605112076,0.04503922618939031,0.044818391620994116,912,False,False
f1_N32_bs16_L1,1,32,16,1,0.04686407744884491,0.04615636542439461,0.04615522362291813,5214,False,False
f4_N512_bs4_L2,4,512,4,2,0.04973597824573517,0.04972021505818702,0.04971590033710527,694,False,False
f5_N1280_bs4_L2,5,1280,4,2,0.05124640837311745,0.05003783026750171,0.04996639292976397,653,False,False
f4_N1024_bs4_L2,4,1024,4,2,0.06293663382530212,0.06230336688412308,0.06228606803190928,512,False,False
f4_N1024_bs8_L2,4,1024,8,2,0.06741975247859955,0.0669136756878288,0.06690415012144513,559,False,False
f4_N1024_bs16_L2,4,1024,16,2,0.07046718895435333,0.07015746543766,0.07015514999511652,824,False,False
f4_N1024_bs4_L1,4,1024,4,1,0.07048030197620392,0.0701795238401246,0.07013879233772968,753,False,False
f5_N1280_bs8_L3,5,1280,8,3,0.07236281037330627,0.07195648218330461,0.07190014431689633,927,False,False
f4_N1024_bs8_L3,4,1024,8,3,0.07834193110466003,0.07839139553834684,0.0783834751782706,693,False,False
f5_N1280_bs8_L2,5,1280,8,2,0.07840892672538757,0.07728220167919062,0.07727252974873408,784,False,False
f3_N768_bs16_L3,3,768,16,3,0.08603827655315399,0.08601817643890779,0.08601552899926901,717,False,False
f3_N768_bs16_L4,3,768,16,4,0.08723825216293335,0.08725860652824242,0.08725543910016616,922,False,False
f3_N768_bs8_L4,3,768,8,4,0.08839541673660278,0.08842914161505178,0.08840811083791777,616,False,False
f4_N512_bs8_L2,4,512,8,2,0.0888492688536644,0.08884203445632011,0.08884203445632011,1238,False,False
f3_N384_bs8_L3,3,384,8,3,0.09071148931980133,0.09075516264420003,0.09071798335450391,548,False,False
f3_N192_bs4_L2,3,192,4,2,0.09363953024148941,0.0947263744698527,0.0946923417019813,567,False,False
f3_N384_bs4_L3,3,384,4,3,0.09525490552186966,0.09532536428014282,0.09531176482172062,501,False,False
f3_N384_bs8_L2,3,384,8,2,0.09549208730459213,0.09570402939183016,0.09570346357456098,510,False,False
f5_N1280_bs16_L2,5,1280,16,2,0.10432979464530945,0.1036531075136736,0.10363850919529796,705,False,False
f4_N512_bs4_L3,4,512,4,3,0.1052931621670723,0.105311560586415,0.10527929077397857,881,False,False
f3_N384_bs2_L3,3,384,2,3,0.10708820074796677,0.10717948562160018,0.10663706010260891,539,False,False
f2_N256_bs8_L1,2,256,8,1,0.10861706733703613,0.10852612822782248,0.10851608763914555,932,False,False
f5_N640_bs8_L2,5,640,8,2,0.114143505692482,0.11390967620536685,0.11390117942355574,762,False,False
f3_N384_bs16_L3,3,384,16,3,0.11571533232927322,0.11588842002674937,0.11588246282190084,1318,False,False
f3_N384_bs16_L2,3,384,16,2,0.11841504275798798,0.11882400404041012,0.11880912880102794,993,False,False
f4_N1024_bs8_L4,4,1024,8,4,0.11989371478557587,0.11996264735353179,0.11987793236039579,626,False,False
f3_N768_bs16_L1,3,768,16,1,0.12198664993047714,0.1214802077350517,0.12147953811412056,921,False,False
f5_N1280_bs8_L1,5,1280,8,1,0.12427476793527603,0.12321050416212528,0.1230186463915743,918,False,False
f4_N1024_bs16_L1,4,1024,16,1,0.12635038793087006,0.12562186736613512,0.12561840016860515,1677,False,False
f3_N192_bs4_L3,3,192,4,3,0.1334356814622879,0.13400930205049613,0.1333528123019884,554,False,False
f3_N384_bs4_L1,3,384,4,1,0.13499076664447784,0.13550804082963927,0.13539941682635495,629,False,False
f5_N1280_bs16_L3,5,1280,16,3,0.1359918862581253,0.13561966540291906,0.1356041650287807,695,False,False
f4_N1024_bs2_L1,4,1024,2,1,0.13927285373210907,0.1390956912170438,0.13715905946830276,839,False,False
f4_N1024_bs4_L4,4,1024,4,4,0.14273570477962494,0.14277136782402522,0.14267455119261285,621,False,False
f4_N1024_bs16_L3,4,1024,16,3,0.1429544985294342,0.14271007489878684,0.14269860461354256,681,False,False
f5_N640_bs16_L2,5,640,16,2,0.14899609982967377,0.14872242119163276,0.14870932064950465,1415,False,False
f4_N512_bs16_L2,4,512,16,2,0.14960677921772003,0.14958771225064993,0.1495641052024439,794,False,False
f4_N512_bs8_L3,4,512,8,3,0.1519763320684433,0.1519789770245552,0.15194897126639262,593,False,False
f4_N1024_bs16_L4,4,1024,16,4,0.15367521345615387,0.15356577280908823,0.15355455316603184,904,False,False
f2_N128_bs4_L2,2,128,4,2,0.16084904968738556,0.16001864819554612,0.15999589022248983,494,False,False
f5_N640_bs4_L3,5,640,4,3,0.1715129315853119,0.17139917524764314,0.1712858606770169,663,False,False
f2_N128_bs2_L2,2,128,2,2,0.1720772683620453,0.1711438277416164,0.1709553333639633,494,False,False
f3_N384_bs8_L1,3,384,8,1,0.17525885999202728,0.1759298536926508,0.17576341346527138,761,False,False
f2_N256_bs16_L2,2,256,16,2,0.1782218962907791,0.17795531544834375,0.17794679198414087,1123,False,False
f4_N1024_bs8_L1,4,1024,8,1,0.17828018963336945,0.17703797621652484,0.1769792483537458,854,False,False
f4_N256_bs16_L2,4,256,16,2,0.18574102222919464,0.18640459328889847,0.1864002188667655,2328,False,False
f5_N1280_bs8_L4,5,1280,8,4,0.18590210378170013,0.18586112402845173,0.1858078224118799,662,False,False
f5_N1280_bs16_L4,5,1280,16,4,0.19651862978935242,0.1963655642233789,0.19634909490123392,740,False,False
f4_N512_bs8_L4,4,512,8,4,0.20512232184410095,0.20508661412168294,0.204239560989663,991,False,False
f5_N640_bs8_L3,5,640,8,3,0.23237460851669312,0.23219515271484853,0.23130583968013524,507,False,False
f4_N512_bs16_L3,4,512,16,3,0.2402893751859665,0.24030660698190331,0.2402533341664821,649,False,False
f2_N128_bs8_L2,2,128,8,2,0.24657942354679108,0.24524695565924048,0.24523974675685167,751,False,False
f5_N320_bs16_L2,5,320,16,2,0.2491559237241745,0.24927726462483407,0.24924107417464256,783,False,False
f2_N64_bs4_L2,2,64,4,2,0.2567421793937683,0.2535492992028594,0.2534992843866348,735,False,False
f2_N128_bs8_L3,2,128,8,3,0.26391473412513733,0.2623934419825673,0.2623767610639334,1042,False,False
f2_N128_bs16_L2,2,128,16,2,0.29414573311805725,0.2925464864820242,0.2925436906516552,661,False,False
f2_N256_bs16_L1,2,256,16,1,0.3027830719947815,0.3022256763651967,0.3022224232554436,652,False,False
f2_N128_bs4_L1,2,128,4,1,0.31298699975013733,0.3111939183436334,0.31117560900747776,517,False,False
f2_N64_bs8_L2,2,64,8,2,0.3156543970108032,0.3114269319921732,0.3114093616604805,716,False,False
f3_N192_bs8_L2,3,192,8,2,0.32214003801345825,0.32161998003721237,0.32160824071615934,717,False,False
f1_N16_bs2_L1,1,16,2,1,0.3297131359577179,0.3117696875706315,0.311753761023283,1193,False,False
f2_N128_bs8_L1,2,128,8,1,0.33206406235694885,0.33033087756484747,0.32966053392738104,614,False,False
f3_N384_bs2_L1,3,384,2,1,0.3344165086746216,0.3343799164506815,0.3343576617796013,578,False,False
f5_N640_bs16_L3,5,640,16,3,0.3563820719718933,0.35581714697182176,0.3557294670492411,560,False,False
f2_N64_bs16_L2,2,64,16,2,0.3592115640640259,0.3551541939377785,0.35514962673187256,1255,False,False
f2_N128_bs16_L1,2,128,16,1,0.3624560832977295,0.3608561307191849,0.36085205525159836,673,False,False
f4_N512_bs8_L1,4,512,8,1,0.36571991443634033,0.3656978802755475,0.3642488563200459,696,False,False
f4_N256_bs8_L2,4,256,8,2,0.3687334656715393,0.36887724325060844,0.36884768051095307,887,False,False
f2_N64_bs4_L1,2,64,4,1,0.3695831596851349,0.3656216897070408,0.3656105576083064,614,False,False
f1_N16_bs4_L1,1,16,4,1,0.38794776797294617,0.3744991719722748,0.37449388206005096,1379,False,False
f1_N16_bs2_L2,1,16,2,2,0.3947691321372986,0.3730343459174037,0.3730312641710043,1174,False,False
f5_N1280_bs4_L1,5,1280,4,1,0.3964499235153198,0.39627616352809125,0.39047758233355123,708,False,False
f2_N128_bs1_L1,2,128,1,1,0.4034499526023865,0.4019127625936081,0.4007172725416588,433,False,False
f1_N16_bs8_L2,1,16,8,2,0.4051831364631653,0.3860604166984558,0.3860561400651932,1647,False,False
f2_N64_bs8_L1,2,64,8,1,0.40671467781066895,0.4039374999701977,0.4039286244660616,638,False,False
f1_N16_bs8_L1,1,16,8,1,0.4138825237751007,0.39999331533908844,0.39999014884233475,1953,False,False
f2_N32_bs16_L2,2,32,16,2,0.41753724217414856,0.404904305934906,0.4048941284418106,1901,False,False
f2_N64_bs16_L1,2,64,16,1,0.4454359710216522,0.4444738104939461,0.4444700703024864,916,False,False
f5_N640_bs8_L4,5,640,8,4,0.4462352693080902,0.4464668816886842,0.4439761942252517,837,False,False
f3_N384_bs1_L2,3,384,1,2,0.4480258524417877,0.44981768054772436,0.4481500666695168,527,False,False
f4_N512_bs1_L2,4,512,1,2,0.453433632850647,0.4533114535120038,0.4530977735624582,616,False,False
f3_N192_bs2_L1,3,192,2,1,0.4549592137336731,0.4544373918870406,0.45402208630306023,606,False,False
f1_N16_bs4_L2,1,16,4,2,0.47432762384414673,0.4790112227201462,0.47900791466236115,3924,False,False
f1_N32_bs1_L2,1,32,1,2,0.47444674372673035,0.48344808680485585,0.4834427484565822,2520,False,False
f1_N16_bs1_L1,1,16,1,1,0.48733484745025635,0.5137807849678211,0.5137784125690814,552,False,False
f5_N1280_bs16_L1,5,1280,16,1,0.4992201030254364,0.4982122601941228,0.49777386635541915,715,False,False
f1_N16_bs1_L2,1,16,1,2,0.49933895468711853,0.5239823230076581,0.5239769258769229,328,False,False
f3_N384_bs1_L1,3,384,1,1,0.5018442273139954,0.5016487806099781,0.5016368488020758,501,False,True
f3_N192_bs8_L3,3,192,8,3,0.5028702616691589,0.5015510792533556,0.5014951135963202,800,False,True
f4_N256_bs16_L3,4,256,16,3,0.5373321175575256,0.5363133577629924,0.5362610351294279,904,False,True
f3_N192_bs2_L2,3,192,2,2,0.5450981855392456,0.55757954333482,0.5564922482832723,496,False,True
f3_N192_bs4_L1,3,192,4,1,0.5485249161720276,0.5472403221453229,0.546883267040054,611,False,True
f4_N256_bs4_L3,4,256,4,3,0.5874123573303223,0.5864507753867656,0.5733287949697115,570,False,True
f2_N64_bs2_L1,2,64,2,1,0.5918959975242615,0.5934989105153363,0.5933336443267763,661,False,True
f4_N1024_bs1_L3,4,1024,1,3,0.5983830690383911,0.5988222784184606,0.5965416640999545,713,False,True
f3_N192_bs16_L2,3,192,16,2,0.6052131652832031,0.603720652560393,0.6037148460745811,608,False,True
f4_N512_bs4_L1,4,512,4,1,0.6109110116958618,0.6109531162655912,0.6098676654219162,532,False,True
f4_N512_bs2_L2,4,512,2,2,0.6112651824951172,0.6109415671150491,0.609522008509051,532,False,True
f3_N192_bs16_L3,3,192,16,3,0.6162604689598083,0.6159289802114168,0.615899624923865,910,False,True
f3_N384_bs16_L1,3,384,16,1,0.639125645160675,0.6389390813807646,0.6389282842477163,676,False,True
f5_N640_bs4_L2,5,640,4,2,0.6732320189476013,0.6731940761615988,0.6588019972899929,543,False,True
f4_N256_bs2_L2,4,256,2,2,0.686305820941925,0.6942510841290641,0.6941469605444581,777,False,True
f2_N32_bs16_L1,2,32,16,1,0.6900342106819153,0.6957143098115921,0.6957102417945862,3573,False,True
f3_N96_bs16_L2,3,96,16,2,0.694492518901825,0.6887636631727219,0.6887548367182413,742,False,True
f5_N1280_bs2_L3,5,1280,2,3,0.6960750818252563,0.6962904375826129,0.6943798041355876,508,False,True
f5_N640_bs16_L1,5,640,16,1,0.7221388220787048,0.7224484726786613,0.7221238654106855,823,False,True
f3_N96_bs8_L2,3,96,8,2,0.7222551703453064,0.7225923016667366,0.7225786795218786,737,False,True
f3_N192_bs16_L1,3,192,16,1,0.7412723898887634,0.7415582984685898,0.7415403400858244,645,False,True
f4_N512_bs2_L1,4,512,2,1,0.7457340955734253,0.745784300382752,0.7428521600170939,571,False,True
f3_N192_bs8_L1,3,192,8,1,0.7464346885681152,0.7470812002817789,0.7470637088020643,614,False,True
f5_N1280_bs1_L1,5,1280,1,1,0.7613095045089722,0.7616878682409242,0.7568430098278095,682,False,True
f5_N1280_bs2_L1,5,1280,2,1,0.7823142409324646,0.7825562666886071,0.7788618464831416,564,False,True
f3_N96_bs8_L1,3,96,8,1,0.7827633023262024,0.7857111245393753,0.7856968467434248,610,False,True
f5_N640_bs8_L1,5,640,8,1,0.785650372505188,0.7860127979889512,0.7850971355102956,599,False,True
f4_N256_bs4_L2,4,256,4,2,0.789310872554779,0.7971774483448826,0.7971692314604297,668,False,True
f2_N32_bs8_L1,2,32,8,1,0.8374817967414856,0.8582619279623032,0.8582573682069778,1409,False,True
f5_N640_bs4_L1,5,640,4,1,0.8379073739051819,0.8381294444203377,0.8313176145311445,584,False,True
f3_N96_bs16_L1,3,96,16,1,0.8460429310798645,0.8518402973810831,0.8518337508042654,738,False,True
f2_N32_bs8_L2,2,32,8,2,0.8500458598136902,0.8607327416539192,0.860731691122055,3178,False,True
f3_N192_bs1_L1,3,192,1,1,0.8575897812843323,0.8573496421655994,0.8564705356745511,620,False,True
f5_N320_bs8_L2,5,320,8,2,0.8665929436683655,0.8705972395837307,0.8705940492451191,784,False,True
f5_N1280_bs1_L3,5,1280,1,3,0.8768932223320007,0.8777772973447142,0.8644968955828976,520,False,True
f4_N512_bs16_L1,4,512,16,1,0.88333660364151,0.8833627179265022,0.8833537343889475,766,False,True
f2_N32_bs4_L1,2,32,4,1,0.9138630628585815,0.9690987877547741,0.9690880365669727,838,False,True
f4_N256_bs8_L3,4,256,8,3,0.9181352853775024,0.9197367830201983,0.919594818726182,788,False,True
f2_N64_bs2_L2,2,64,2,2,0.9237530827522278,0.9519074886338785,0.9518184116459452,415,False,True
f2_N32_bs4_L2,2,32,4,2,0.9470454454421997,1.0050012022256851,1.0049897581338882,1013,False,True
f2_N32_bs2_L1,2,32,2,1,0.961057186126709,1.0372459224890918,1.034761936403811,382,False,True
f4_N512_bs2_L3,4,512,2,3,0.9812168478965759,0.9814501818309509,0.9746063545335346,577,False,True
f2_N32_bs2_L2,2,32,2,2,0.9867329597473145,1.0698814895004034,1.0686769858002663,386,False,True
f2_N64_bs1_L1,2,64,1,1,0.991118848323822,1.0331833080563229,1.0331581136761088,507,False,True
f2_N512_bs2_L4,2,512,2,4,0.9971117377281189,0.9970045952966302,0.9968878403412873,460,False,True
f2_N64_bs4_L3,2,64,4,3,0.9994880557060242,1.0393526814877987,1.0393450111150742,495,False,True
f2_N128_bs16_L3,2,128,16,3,1.0033552646636963,1.0204718858003616,1.0121039524674416,446,False,True
f2_N256_bs8_L4,2,256,8,4,1.0033676624298096,1.0091100502759218,1.0067011965438724,423,False,True
f2_N32_bs4_L3,2,32,4,3,1.0048394203186035,1.0898466855287552,1.0881144180893898,339,False,True
f2_N64_bs8_L3,2,64,8,3,1.0048658847808838,1.0446743294596672,1.04332335293293,398,False,True
f2_N32_bs2_L3,2,32,2,3,1.005057692527771,1.0928483819589019,1.089469494880177,376,False,True
f2_N256_bs4_L4,2,256,4,4,1.0052616596221924,1.011147279292345,1.0050994398188777,394,False,True
f2_N128_bs8_L4,2,128,8,4,1.0057454109191895,1.02319292165339,1.0226736646145582,369,False,True
f2_N256_bs16_L4,2,256,16,4,1.005796194076538,1.0115516297519207,1.0107638463377953,430,False,True
f2_N64_bs4_L4,2,64,4,4,1.0058993101119995,1.046618366613984,1.0463005378842354,344,False,True
f2_N128_bs16_L4,2,128,16,4,1.0059313774108887,1.0230538323521614,1.0223250314593315,331,False,True
f2_N128_bs4_L4,2,128,4,4,1.0059442520141602,1.0239027342759073,1.016408528201282,431,False,True
f2_N64_bs16_L3,2,64,16,3,1.0059988498687744,1.0451880395412445,1.0451836585998535,369,False,True
f2_N64_bs16_L4,2,64,16,4,1.0062750577926636,1.0458142310380936,1.0450607687234879,360,False,True
f2_N32_bs2_L4,2,32,2,4,1.0063568353652954,1.0960598450619727,1.0878864869009703,344,False,True
f2_N64_bs8_L4,2,64,8,4,1.0064783096313477,1.045793704688549,1.0456995144486427,307,False,True
f2_N32_bs8_L3,2,32,8,3,1.0076998472213745,1.0892104655504227,1.088307648897171,328,False,True
f2_N32_bs8_L4,2,32,8,4,1.0080006122589111,1.089894786477089,1.089274600148201,335,False,True
f2_N64_bs2_L4,2,64,2,4,1.0089246034622192,1.052569851395674,1.044126151547971,355,False,True
f2_N64_bs2_L3,2,64,2,3,1.0089797973632812,1.0531992842443287,1.0415876854149246,361,False,True
f2_N32_bs4_L4,2,32,4,4,1.008986234664917,1.08977422863245,1.0842741318047047,321,False,True
f2_N32_bs16_L3,2,32,16,3,1.009009599685669,1.089340329170227,1.0893395841121674,311,False,True
f2_N32_bs16_L4,2,32,16,4,1.0093698501586914,1.0897554159164429,1.089754045009613,305,False,True
f2_N128_bs2_L4,2,128,2,4,1.0153990983963013,1.035010418316233,1.028907497473483,363,False,True
