name,factor,N,bs,L,final_test_error,final_train_error,min_loss,epochs_run,worked,failed
f3_N384_bs2_L1,3,384,2,1,0.1575891524553299,0.15750786601468766,0.15746271534756792,692,False,False
f2_N256_bs16_L2,2,256,16,2,0.15872125327587128,0.15878609893843532,0.15878460509702563,1107,False,False
f4_N256_bs4_L2,4,256,4,2,0.16529618203639984,0.16607572003704263,0.16601422015810385,932,False,False
f2_N128_bs1_L1,2,128,1,1,0.1697693169116974,0.16888306191475522,0.1688646877598572,577,False,False
f2_N128_bs4_L3,2,128,4,3,0.19826215505599976,0.19730900914873928,0.19730532937683165,799,False,False
f2_N128_bs2_L1,2,128,2,1,0.19829557836055756,0.19757572328853712,0.19753617240121457,631,False,False
f2_N128_bs2_L2,2,128,2,2,0.2176629900932312,0.21711620390124153,0.21709865593584254,572,False,False
f3_N384_bs4_L4,3,384,4,4,0.2227732539176941,0.22290064596260586,0.22268573481899998,789,False,False
f2_N128_bs4_L1,2,128,4,1,0.2308029979467392,0.22955116222146899,0.22954266850138083,628,False,False
f2_N128_bs8_L2,2,128,8,2,0.23717719316482544,0.2359709795564413,0.23596330545842648,722,False,False
f2_N256_bs16_L1,2,256,16,1,0.24574264883995056,0.24529433902353048,0.24528961908072233,974,False,False
f4_N512_bs2_L1,4,512,2,1,0.25813281536102295,0.25815659617251185,0.25801837106882886,656,False,False
f1_N16_bs4_L1,1,16,4,1,0.26706066727638245,0.25191204342991114,0.25190234556794167,1770,False,False
f3_N384_bs8_L1,3,384,8,1,0.27526697516441345,0.27516161821161705,0.2751459148712456,703,False,False
f2_N128_bs16_L2,2,128,16,2,0.28664204478263855,0.2852076292037964,0.28519608452916145,574,False,False
f2_N64_bs4_L2,2,64,4,2,0.3017885386943817,0.2981341234408319,0.2981341234408319,736,False,False
f2_N128_bs8_L1,2,128,8,1,0.3301129639148712,0.3282662443816662,0.32826574984937906,539,False,False
f3_N384_bs4_L1,3,384,4,1,0.33877360820770264,0.3389663303969428,0.33878328416418907,540,False,False
f1_N16_bs2_L1,1,16,2,1,0.34015578031539917,0.3208659319207072,0.3208605721592903,1300,False,False
f2_N64_bs8_L2,2,64,8,2,0.342884361743927,0.33831935189664364,0.33830537274479866,579,False,False
f3_N192_bs1_L2,3,192,1,2,0.3471764326095581,0.3519845494506771,0.3517166203153259,719,False,False
f2_N64_bs16_L2,2,64,16,2,0.349032461643219,0.3444822281599045,0.34447015076875687,1120,False,False
f2_N128_bs16_L1,2,128,16,1,0.3601951599121094,0.35850246250629425,0.35849699191749096,676,False,False
f2_N64_bs4_L1,2,64,4,1,0.3689400851726532,0.36486293375492096,0.36485849041491747,628,False,False
f3_N384_bs2_L3,3,384,2,3,0.3697510361671448,0.3697955856223416,0.3669869246004964,740,False,False
f1_N16_bs4_L2,1,16,4,2,0.4048491418361664,0.3874035030603409,0.38740262016654015,2045,False,False
f2_N64_bs8_L1,2,64,8,1,0.4134605824947357,0.41045237705111504,0.4104481767863035,838,False,False
f3_N192_bs8_L3,3,192,8,3,0.42129257321357727,0.4200246420999368,0.4199967812746763,943,False,False
f1_N16_bs2_L2,1,16,2,2,0.429952472448349,0.4180472707375884,0.41804565768688917,1865,False,False
f2_N64_bs16_L1,2,64,16,1,0.43209201097488403,0.42929447442293167,0.42928849160671234,1220,False,False
f3_N192_bs4_L1,3,192,4,1,0.43805640935897827,0.4388183929647009,0.43878851893047494,630,False,False
f2_N32_bs16_L2,2,32,16,2,0.4397535026073456,0.4303509145975113,0.43034301698207855,1903,False,False
f3_N192_bs8_L2,3,192,8,2,0.44850441813468933,0.4471460798134406,0.4471007989098628,634,False,False
f3_N384_bs1_L1,3,384,1,1,0.4530603885650635,0.4529496650532914,0.4523524717380521,515,False,False
f2_N32_bs16_L1,2,32,16,1,0.4592013955116272,0.4488469064235687,0.44884419441223145,2057,False,False
f1_N16_bs1_L1,1,16,1,1,0.4738500416278839,0.5014364949165611,0.501433110825019,384,False,False
f1_N16_bs1_L2,1,16,1,2,0.5038039088249207,0.5209417436271906,0.5209366953931749,413,False,True
f3_N192_bs4_L3,3,192,4,3,0.5407091975212097,0.540198587346822,0.5400415119559815,630,False,True
f3_N192_bs16_L2,3,192,16,2,0.5967028141021729,0.5953560819228491,0.5953497091929117,608,False,True
f3_N384_bs16_L1,3,384,16,1,0.609835684299469,0.6096253246068954,0.6096121159692606,780,False,True
f3_N192_bs2_L2,3,192,2,2,0.6197453737258911,0.6182337109385116,0.6172948376721857,574,False,True
f3_N192_bs1_L1,3,192,1,1,0.6278257369995117,0.6258436945507064,0.6249362335605374,584,False,True
f3_N192_bs8_L1,3,192,8,1,0.6513033509254456,0.6523940929522117,0.6523830319444338,728,False,True
f3_N96_bs8_L2,3,96,8,2,0.6695570349693298,0.6682177893817425,0.6682020649313927,680,False,True
f4_N256_bs2_L2,4,256,2,2,0.6784629821777344,0.6903215793004165,0.6890950140659697,586,False,True
f3_N96_bs16_L2,3,96,16,2,0.6937993764877319,0.6908420075972875,0.690836081902186,748,False,True
f4_N256_bs2_L1,4,256,2,1,0.7027131915092468,0.708825596702809,0.708809372059477,698,False,True
f3_N192_bs16_L1,3,192,16,1,0.7199926376342773,0.719822791715463,0.7198205043872198,667,False,True
f2_N64_bs2_L2,2,64,2,2,0.7466241717338562,0.7581669275532477,0.7581489840522408,793,False,True
f2_N32_bs8_L2,2,32,8,2,0.7536788582801819,0.7532090432941914,0.753205344080925,7215,False,True
f4_N256_bs4_L1,4,256,4,1,0.7956321835517883,0.805264538503252,0.8052408508956432,621,False,True
f2_N64_bs1_L1,2,64,1,1,0.7959235310554504,0.8176918018549628,0.8176844624891402,1048,False,True
f3_N96_bs8_L1,3,96,8,1,0.7993775010108948,0.802919847269853,0.8029004447162151,713,False,True
f2_N32_bs4_L1,2,32,4,1,0.8019662499427795,0.8273172900080681,0.8273068778216839,956,False,True
f2_N64_bs2_L1,2,64,2,1,0.8157994747161865,0.8357852829503827,0.8350454972551233,572,False,True
f3_N96_bs16_L1,3,96,16,1,0.8350168466567993,0.8403906424840292,0.8403871655464172,990,False,True
f2_N32_bs8_L1,2,32,8,1,0.8526586294174194,0.8764698803424835,0.8764655143022537,1456,False,True
f4_N256_bs8_L2,4,256,8,2,0.8597911596298218,0.859460867010057,0.8593068011105061,575,False,True
f2_N32_bs4_L2,2,32,4,2,0.8638408780097961,0.8951027058064938,0.8950931094586849,1195,False,True
f4_N256_bs1_L2,4,256,1,2,0.8730056285858154,0.8962694703671028,0.8431406899721812,589,False,True
f4_N256_bs16_L3,4,256,16,3,0.9324281811714172,0.9341013096272945,0.9340704344213009,1077,False,True
f2_N32_bs2_L1,2,32,2,1,0.9458718299865723,1.020565135171637,1.0182660166174173,560,False,True
f4_N256_bs8_L1,4,256,8,1,0.9485753774642944,0.9542156467214227,0.9541930255945772,641,False,True
f4_N256_bs16_L2,4,256,16,2,0.951248824596405,0.9514937177300453,0.9514868333935738,670,False,True
f3_N96_bs1_L1,3,96,1,1,0.965973973274231,0.9781314917901606,0.9781103269254648,804,False,True
f2_N256_bs4_L4,2,256,4,4,0.9761748313903809,0.9814355856797192,0.9814355856797192,1424,False,True
f2_N32_bs2_L2,2,32,2,2,0.9810162782669067,1.0623241839930415,1.062042335048318,481,False,True
f3_N48_bs16_L2,3,48,16,2,0.9960913062095642,1.016666293144226,1.0166627168655396,3682,False,True
f2_N128_bs8_L3,2,128,8,3,1.0044525861740112,1.0217745751142502,1.011146241798997,339,False,True
f2_N64_bs4_L3,2,64,4,3,1.005057692527771,1.0457564387470484,1.0442199409008026,378,False,True
f2_N128_bs8_L4,2,128,8,4,1.0055041313171387,1.0229307673871517,1.0226425677537918,368,False,True
f2_N256_bs16_L4,2,256,16,4,1.0056068897247314,1.0113576613366604,1.0110867656767368,430,False,True
f2_N128_bs16_L3,2,128,16,3,1.0056493282318115,1.0228348448872566,1.0180877521634102,388,False,True
f2_N32_bs2_L3,2,32,2,3,1.0056685209274292,1.0934011675417423,1.0909448816382792,339,False,True
f2_N128_bs4_L4,2,128,4,4,1.0057287216186523,1.0235962877050042,1.0138913821429014,337,False,True
f2_N64_bs8_L3,2,64,8,3,1.0058082342147827,1.0458368957042694,1.0448510274291039,434,False,True
f2_N128_bs16_L4,2,128,16,4,1.0058706998825073,1.022991806268692,1.0229576379060745,331,False,True
f2_N64_bs4_L4,2,64,4,4,1.005893588066101,1.0468909740447998,1.0466081071645021,344,False,True
f2_N32_bs4_L3,2,32,4,3,1.006163477897644,1.0907114073634148,1.0898701958358288,337,False,True
f2_N64_bs16_L4,2,64,16,4,1.0062310695648193,1.045831486582756,1.045756459236145,361,False,True
f2_N32_bs2_L4,2,32,2,4,1.006340742111206,1.0960343722254038,1.0906738505291287,323,False,True
f2_N64_bs16_L3,2,64,16,3,1.0063860416412354,1.0457693934440613,1.0457682609558105,367,False,True
f2_N64_bs8_L4,2,64,8,4,1.0065395832061768,1.045778512954712,1.045718066394329,307,False,True
f2_N128_bs2_L3,2,128,2,3,1.007840871810913,1.0268393390215351,1.023142038451624,320,False,True
f2_N32_bs8_L4,2,32,8,4,1.007899284362793,1.089935839176178,1.0899281203746796,340,False,True
f2_N32_bs8_L3,2,32,8,3,1.0081193447113037,1.0898205488920212,1.0898202508687973,328,False,True
f2_N32_bs4_L4,2,32,4,4,1.0085419416427612,1.0898208282887936,1.0851534232497215,340,False,True
f2_N64_bs2_L4,2,64,2,4,1.008982539176941,1.0526990937651135,1.044191029290232,355,False,True
f2_N32_bs16_L3,2,32,16,3,1.0094009637832642,1.089862734079361,1.0898621082305908,310,False,True
f2_N32_bs16_L4,2,32,16,4,1.0094225406646729,1.0897976756095886,1.0897969603538513,303,False,True
f2_N64_bs2_L3,2,64,2,3,1.0096389055252075,1.0537649464095011,1.0465831449255347,359,False,True
f2_N256_bs2_L4,2,256,2,4,1.0125179290771484,1.0189134709798964,1.0117619761331298,351,False,True
f2_N128_bs2_L4,2,128,2,4,1.014883279800415,1.0344459330372047,1.0291621046490036,363,False,True
f2_N64_bs1_L2,2,64,1,2,1.025644302368164,1.072670751802434,1.0726517937691824,890,False,True
f2_N32_bs1_L1,2,32,1,1,1.0367130041122437,1.1446302264230326,1.1376542919315398,337,False,True
f4_N256_bs8_L3,4,256,8,3,1.0408589839935303,1.0449720295146108,1.0448856297880411,968,False,True
f2_N32_bs1_L2,2,32,1,2,1.0607266426086426,1.1745561188145075,1.1214236633677501,358,False,True
f2_N64_bs1_L3,2,64,1,3,1.0615359544754028,1.1150533482286846,1.0751508457615273,304,False,True
f2_N64_bs1_L4,2,64,1,4,1.0618129968643188,1.1153522358035843,1.0830318218673503,333,False,True
f2_N32_bs1_L3,2,32,1,3,1.0650935173034668,1.1808663603733294,1.1515093710986548,290,False,True
f2_N32_bs1_L4,2,32,1,4,1.065202236175537,1.180972873175051,1.050141424377216,306,False,True
f2_N128_bs1_L3,2,128,1,3,1.0673631429672241,1.0904869819385876,1.0724295595692581,303,False,True
f2_N128_bs1_L4,2,128,1,4,1.067398190498352,1.090512672269103,1.0449568257614317,309,False,True
f2_N256_bs1_L3,2,256,1,3,1.0684021711349487,1.0759982426069996,1.0587018272671713,308,False,True
f2_N256_bs1_L4,2,256,1,4,1.069218635559082,1.0768251247061755,1.056878148084479,313,False,True
f2_N512_bs1_L4,2,512,1,4,1.0699156522750854,1.0697081456385737,1.0529574435021578,306,False,True
f4_N256_bs4_L3,4,256,4,3,1.0713638067245483,1.0756549942307174,1.0712537658400834,586,False,True
f4_N128_bs8_L2,4,128,8,2,1.11344313621521,1.1192855015397072,1.1192715018987656,706,False,True
f4_N256_bs16_L1,4,256,16,1,1.1406532526016235,1.1434372067451477,1.1434215046465397,661,False,True
f3_N48_bs8_L2,3,48,8,2,1.1548606157302856,1.1975474953651428,1.1975339601437252,1465,False,True
f4_N128_bs16_L2,4,128,16,2,1.2239083051681519,1.2394903600215912,1.2394692152738571,782,False,True
f4_N128_bs16_L1,4,128,16,1,1.2483272552490234,1.262881077826023,1.262850783765316,761,False,True
f3_N48_bs16_L1,3,48,16,1,1.2528352737426758,1.302332878112793,1.3023285468419392,2531,False,True
f3_N48_bs8_L1,3,48,8,1,1.2659832239151,1.334633618593216,1.3346304595470428,1021,False,True
f3_N96_bs4_L2,3,96,4,2,1.329441785812378,1.3762909049789112,1.3762852892590065,641,False,True
f4_N128_bs8_L1,4,128,8,1,1.3465633392333984,1.3806460034102201,1.3806377984583378,684,False,True
f4_N256_bs1_L1,4,256,1,1,1.3682786226272583,1.3726489327841769,1.369212737558474,638,False,True
f3_N96_bs4_L1,3,96,4,1,1.3831043243408203,1.438980506112178,1.4389735749767472,598,False,True
f3_N96_bs2_L1,3,96,2,1,1.3950718641281128,1.4515792041784152,1.4473054769138496,444,False,True
f3_N48_bs4_L1,3,48,4,1,1.4548008441925049,1.5858807886640232,1.5857737176120281,534,False,True
f3_N48_bs4_L2,3,48,4,2,1.4890681505203247,1.6227110891292493,1.6223571058362722,542,False,True
f3_N96_bs8_L3,3,96,8,3,1.5139368772506714,1.5770574087897937,1.5755159507195156,368,False,True
f3_N384_bs8_L4,3,384,8,4,1.5139658451080322,1.5185773130506277,1.514173708545665,452,False,True
f3_N192_bs16_L3,3,192,16,3,1.5141304731369019,1.5381446331739426,1.5376061995824177,287,False,True
f3_N96_bs4_L3,3,96,4,3,1.5142176151275635,1.5781512645383675,1.5664150603115559,455,False,True
f3_N384_bs16_L4,3,384,16,4,1.5144023895263672,1.5189646780490875,1.5093326071898143,396,False,True
f3_N192_bs16_L4,3,192,16,4,1.5147510766983032,1.538710633913676,1.5380742053190868,352,False,True
f3_N48_bs4_L4,3,48,4,4,1.5147912502288818,1.6553663487235706,1.650763544254005,429,False,True
f3_N96_bs8_L4,3,96,8,4,1.5148049592971802,1.577941194176674,1.5753170152505238,357,False,True
f3_N48_bs4_L3,3,48,4,3,1.5149548053741455,1.6523838539918263,1.6465518213808537,454,False,True
f3_N192_bs16_L5,3,192,16,5,1.5149574279785156,1.5389059484004974,1.5387221177419026,332,False,True
f3_N96_bs8_L5,3,96,8,5,1.5149903297424316,1.5780977308750153,1.567787806193034,403,False,True
f3_N48_bs4_L6,3,48,4,6,1.5150377750396729,1.6546332432578008,1.6520273151497047,398,False,True
f3_N96_bs8_L6,3,96,8,6,1.515042781829834,1.5783216630419095,1.5746619999408722,516,False,True
f3_N192_bs16_L6,3,192,16,6,1.51504647731781,1.5391714076201122,1.5389901300271351,436,False,True
f3_N96_bs16_L4,3,96,16,4,1.5150591135025024,1.5771293143431346,1.577057699362437,313,False,True
f3_N192_bs8_L4,3,192,8,4,1.515061616897583,1.5394354028006394,1.538291146978736,370,False,True
f3_N384_bs16_L6,3,384,16,6,1.5150728225708008,1.5196226524809997,1.5188210656245549,348,False,True
f3_N96_bs16_L3,3,96,16,3,1.5150907039642334,1.5768620173136394,1.57684326171875,313,False,True
f3_N384_bs16_L5,3,384,16,5,1.5151745080947876,1.5197383215030034,1.5184298728903134,445,False,True
f3_N768_bs16_L6,3,768,16,6,1.5151909589767456,1.509920019035538,1.5095470969875653,322,False,True
f3_N96_bs16_L6,3,96,16,6,1.5151973962783813,1.5772471030553181,1.5741777122020721,355,False,True
f3_N96_bs16_L5,3,96,16,5,1.5152132511138916,1.5772286653518677,1.576249490181605,353,False,True
f3_N768_bs16_L5,3,768,16,5,1.5152332782745361,1.5099566218753655,1.5093049630522728,355,False,True
f3_N192_bs8_L5,3,192,8,5,1.515271544456482,1.5395588092505932,1.5379108649988968,419,False,True
f3_N48_bs8_L3,3,48,8,3,1.5153861045837402,1.6529562522967656,1.6505682667096455,404,False,True
