run,optimizer,target,freq,depth,rank,fix_wb,layer,top_k,target_alpha,alpha_hat,alpha_error,r2,top_singular,tail_ratio,test_mse,final_train_mse
mmnn_ht_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,8,6,10,False,fcs.11.weight,10,0.75,0.31607468067699007,0.43392531932300993,0.9648045267355048,1.0317634344100952,0.5054075887865999,0.0033037259709089994,0.0025196648202836514
mmnn_ht_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,8,6,10,False,fcs.12.weight,10,0.75,0.16757143458219706,0.582428565417803,0.6583968247270406,4.544972896575928,0.6058141536812551,0.0033037259709089994,0.0025196648202836514
mmnn_ht_muon_chirp1d_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,chirp1d,8,6,10,False,fcs.13.weight,1,0.75,nan,nan,nan,1.0164271593093872,nan,0.0033037259709089994,0.0025196648202836514
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L3_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,3,10,True,fcs.1.weight,10,0.75,1.1353779377555147,0.38537793775551465,0.8653691335559948,4.839341640472412,0.11191491437192203,0.010281398892402649,0.01080765575170517
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L3_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,3,10,True,fcs.3.weight,10,0.75,0.8233088416788215,0.07330884167882146,0.8921032993510235,2.795361280441284,0.1949619155287822,0.010281398892402649,0.01080765575170517
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L3_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,3,10,True,fcs.5.weight,10,0.75,0.7501434822991435,0.00014348229914351585,0.9324016806727985,2.740173816680908,0.2004163229102727,0.010281398892402649,0.01080765575170517
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L3_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,3,10,True,fcs.7.weight,1,0.75,nan,nan,nan,3.150749921798706,nan,0.010281398892402649,0.01080765575170517
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,3,10,False,fcs.0.weight,1,0.75,nan,nan,nan,13.600247383117676,nan,0.0014071622863411903,0.016753489151597023
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,3,10,False,fcs.1.weight,10,0.75,1.1055128172769375,0.3555128172769375,0.8545588804446652,4.318025588989258,0.12551479445323255,0.0014071622863411903,0.016753489151597023
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,3,10,False,fcs.2.weight,10,0.75,0.13030668948873975,0.6196933105112603,0.9104636560518633,4.980193614959717,0.7218670072439555,0.0014071622863411903,0.016753489151597023
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,3,10,False,fcs.3.weight,10,0.75,0.7727889629604376,0.022788962960437642,0.9161544629124743,2.4117376804351807,0.2219038568398796,0.0014071622863411903,0.016753489151597023
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,3,10,False,fcs.4.weight,10,0.75,0.10687649186829888,0.6431235081317012,0.850120622587036,4.490800857543945,0.780641676502381,0.0014071622863411903,0.016753489151597023
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,3,10,False,fcs.5.weight,10,0.75,0.5950317204608667,0.15496827953913328,0.9346709793194843,1.7850219011306763,0.2960874321623997,0.0014071622863411903,0.016753489151597023
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,3,10,False,fcs.6.weight,10,0.75,0.11951143493580006,0.6304885650641999,0.9345516265374016,4.824601173400879,0.7420003336651977,0.0014071622863411903,0.016753489151597023
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,3,10,False,fcs.7.weight,1,0.75,nan,nan,nan,2.0742757320404053,nan,0.0014071622863411903,0.016753489151597023
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.1.weight,10,0.75,1.0775224081604995,0.3275224081604995,0.8980915892952819,4.179539203643799,0.1299399016260602,0.006576739717274904,0.008906521834433079
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.3.weight,10,0.75,0.7992570448629434,0.049257044862943355,0.9135519858414799,2.495642900466919,0.21920165159052823,0.006576739717274904,0.008906521834433079
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.5.weight,10,0.75,0.6082236337756816,0.14177636622431844,0.9317675396123389,1.8531444072723389,0.3055401882830862,0.006576739717274904,0.008906521834433079
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.7.weight,10,0.75,0.5947946702977316,0.1552053297022684,0.9553153175336887,2.2604644298553467,0.24177751468045405,0.006576739717274904,0.008906521834433079
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.9.weight,10,0.75,0.5163475981651388,0.23365240183486125,0.9762226794765769,1.713200569152832,0.3137234047585009,0.006576739717274904,0.008906521834433079
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.11.weight,10,0.75,0.3947550366885331,0.3552449633114669,0.9613508302875875,1.2531960010528564,0.41928410464772004,0.006576739717274904,0.008906521834433079
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,16,6,10,True,fcs.13.weight,1,0.75,nan,nan,nan,1.8010509014129639,nan,0.006576739717274904,0.008906521834433079
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.0.weight,1,0.75,nan,nan,nan,13.853503227233887,nan,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.1.weight,10,0.75,1.0942924455647294,0.3442924455647294,0.8290039721078893,3.8830652236938477,0.1359651363352794,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.2.weight,10,0.75,0.16976881189064566,0.5802311881093544,0.9570500575097265,5.693703651428223,0.6331913857989827,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.3.weight,10,0.75,0.7866942542738057,0.03669425427380568,0.9186409114852325,2.4059295654296875,0.21907929681297378,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.4.weight,10,0.75,0.12814434487165147,0.6218556551283485,0.7784946047693605,4.55033540725708,0.728640501239263,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.5.weight,10,0.75,0.6143805511029876,0.13561944889701238,0.9302117186261912,1.85860276222229,0.2936169632782273,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.6.weight,10,0.75,0.1373871973797487,0.6126128026202513,0.6470355646723572,4.452238082885742,0.6579779201499644,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.7.weight,10,0.75,0.506495871880379,0.24350412811962097,0.901584445894029,1.4831405878067017,0.3505380587604341,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.8.weight,10,0.75,0.1877253789733062,0.5622746210266938,0.5531701549015091,4.451969623565674,0.5486011449524,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.9.weight,10,0.75,0.3946859113785695,0.3553140886214305,0.9470869210963972,1.217863917350769,0.4362271114364671,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.10.weight,10,0.75,0.1740474537943217,0.5759525462056783,0.5974781642029992,4.485461711883545,0.5671505241744109,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.11.weight,10,0.75,0.39057629546850725,0.35942370453149275,0.9615556503102141,1.1707996129989624,0.4504282952522473,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.12.weight,10,0.75,0.12137251409286744,0.6286274859071326,0.6729095593394026,4.449073314666748,0.6907256647447968,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f16_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,16,6,10,False,fcs.13.weight,1,0.75,nan,nan,nan,1.234591007232666,nan,0.010959887877106667,0.006900823675096035
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L3_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,32,3,10,True,fcs.1.weight,10,0.75,1.2263104418841166,0.47631044188411664,0.893494856078089,5.9405975341796875,0.08902364649659579,0.017225682735443115,0.023570403456687927
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L3_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,32,3,10,True,fcs.3.weight,10,0.75,0.9400392109768436,0.19003921097684362,0.9003212872918684,3.5935022830963135,0.15709800553211303,0.017225682735443115,0.023570403456687927
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L3_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,32,3,10,True,fcs.5.weight,10,0.75,0.8248045418759036,0.07480454187590357,0.9834412369487562,3.202368974685669,0.16556182463447544,0.017225682735443115,0.023570403456687927
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L3_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,32,3,10,True,fcs.7.weight,1,0.75,nan,nan,nan,2.9448723793029785,nan,0.017225682735443115,0.023570403456687927
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,3,10,False,fcs.0.weight,1,0.75,nan,nan,nan,13.571928977966309,nan,0.026258621364831924,0.011470552533864975
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,3,10,False,fcs.1.weight,10,0.75,1.1251426074402124,0.37514260744021244,0.8555941975725917,4.348140716552734,0.12823721705430888,0.026258621364831924,0.011470552533864975
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,3,10,False,fcs.2.weight,10,0.75,0.2640277753576827,0.4859722246423173,0.9475013986521155,7.181887626647949,0.5147321550096186,0.026258621364831924,0.011470552533864975
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,3,10,False,fcs.3.weight,10,0.75,0.8606078520683434,0.11060785206834345,0.9340912749450923,2.9767394065856934,0.18133372312343982,0.026258621364831924,0.011470552533864975
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,3,10,False,fcs.4.weight,10,0.75,0.17402606754923425,0.5759739324507658,0.9723812241506052,5.393143653869629,0.6753623839347189,0.026258621364831924,0.011470552533864975
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,3,10,False,fcs.5.weight,10,0.75,0.6813988905695773,0.06860110943042275,0.9618072496689373,2.2151172161102295,0.2492162471240819,0.026258621364831924,0.011470552533864975
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,3,10,False,fcs.6.weight,10,0.75,0.1298159822413871,0.6201840177586129,0.9430522262670056,4.965710639953613,0.7374695237590759,0.026258621364831924,0.011470552533864975
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,3,10,False,fcs.7.weight,1,0.75,nan,nan,nan,2.3428845405578613,nan,0.026258621364831924,0.011470552533864975
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,32,6,10,True,fcs.1.weight,10,0.75,1.1084490587782851,0.35844905877828515,0.8842495883981643,4.2569260597229,0.1265591568942178,0.012054506689310074,0.017321329563856125
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,32,6,10,True,fcs.3.weight,10,0.75,0.8459334982082918,0.09593349820829178,0.9445332965695525,3.180159330368042,0.1721542363471364,0.012054506689310074,0.017321329563856125
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,32,6,10,True,fcs.5.weight,10,0.75,0.5834021971466902,0.16659780285330983,0.9798973069439773,1.9343492984771729,0.2906535655443067,0.012054506689310074,0.017321329563856125
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,32,6,10,True,fcs.7.weight,10,0.75,0.5765696556686396,0.1734303443313604,0.9807814571420624,1.8482322692871094,0.2973900251906016,0.012054506689310074,0.017321329563856125
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,32,6,10,True,fcs.9.weight,10,0.75,0.5454799753387024,0.2045200246612976,0.9566700433845762,1.7376058101654053,0.3206101030905337,0.012054506689310074,0.017321329563856125
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,32,6,10,True,fcs.11.weight,10,0.75,0.5079101672688057,0.24208983273119433,0.9641358244936931,1.7969088554382324,0.30516243537344184,0.012054506689310074,0.017321329563856125
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,32,6,10,True,fcs.13.weight,1,0.75,nan,nan,nan,1.4664868116378784,nan,0.012054506689310074,0.017321329563856125
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.0.weight,1,0.75,nan,nan,nan,14.411306381225586,nan,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.1.weight,10,0.75,1.0038893043576769,0.25388930435767687,0.8633924027388575,3.679929256439209,0.154772007202929,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.2.weight,10,0.75,0.219509367462919,0.5304906325370811,0.900066382732083,5.84073543548584,0.5533501348282287,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.3.weight,10,0.75,0.7379660319249401,0.012033968075059853,0.9172224398404635,2.379812240600586,0.2320798272349825,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.4.weight,10,0.75,0.13317084187557818,0.6168291581244219,0.9055944754349889,4.826150417327881,0.7156024238695798,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.5.weight,10,0.75,0.5212210696935556,0.22877893030644436,0.9449936639660991,1.700919270515442,0.3403258051299674,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.6.weight,10,0.75,0.1081509709840266,0.6418490290159734,0.814335470740385,4.420083045959473,0.7667039822488719,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.7.weight,10,0.75,0.39367240756436017,0.35632759243563983,0.9635944462103698,1.4202302694320679,0.4301712180581514,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.8.weight,10,0.75,0.10674296311254285,0.6432570368874572,0.8046359307760694,4.332065582275391,0.7528811227296005,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.9.weight,10,0.75,0.409406135893348,0.340593864106652,0.9488802997603799,1.4141007661819458,0.41495604955385423,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.10.weight,10,0.75,0.12022995637695578,0.6297700436230442,0.7664239429824093,4.467151641845703,0.7063049673065965,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.11.weight,10,0.75,0.44130761624939213,0.30869238375060787,0.9455309536659129,1.4141701459884644,0.40343654036553867,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.12.weight,10,0.75,0.13203067884629152,0.6179693211537085,0.9488127753728792,4.764955520629883,0.7217581175152366,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f32_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,32,6,10,False,fcs.13.weight,1,0.75,nan,nan,nan,1.854433298110962,nan,0.13861969113349915,0.14559251070022583
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L3_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,8,3,10,True,fcs.1.weight,10,0.75,1.0284571822704653,0.27845718227046534,0.9135245507367765,4.05703067779541,0.13402747170083001,0.0018262106459587812,0.00449302326887846
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L3_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,8,3,10,True,fcs.3.weight,10,0.75,0.7466172458939212,0.0033827541060788002,0.9489647808825602,2.5633862018585205,0.2111522532275937,0.0018262106459587812,0.00449302326887846
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L3_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,8,3,10,True,fcs.5.weight,10,0.75,0.6937960972029297,0.056203902797070326,0.9518649450809341,2.275036096572876,0.2458867683769306,0.0018262106459587812,0.00449302326887846
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L3_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,8,3,10,True,fcs.7.weight,1,0.75,nan,nan,nan,2.9463882446289062,nan,0.0018262106459587812,0.00449302326887846
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,3,10,False,fcs.0.weight,1,0.75,nan,nan,nan,13.720802307128906,nan,0.0015938379801809788,0.001068759011104703
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,3,10,False,fcs.1.weight,10,0.75,1.0792866853433396,0.3292866853433396,0.8760525380671943,4.0240020751953125,0.13229489969357808,0.0015938379801809788,0.001068759011104703
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,3,10,False,fcs.2.weight,10,0.75,0.11305858912870029,0.6369414108712997,0.8496359607810677,4.646915435791016,0.7708732158555379,0.0015938379801809788,0.001068759011104703
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,3,10,False,fcs.3.weight,10,0.75,0.7153335047385448,0.034666495261455155,0.9101281927047555,2.174736738204956,0.246426604726496,0.0015938379801809788,0.001068759011104703
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,3,10,False,fcs.4.weight,10,0.75,0.16048512339120835,0.5895148766087916,0.6268062947607331,4.514642715454102,0.6043082768581151,0.0015938379801809788,0.001068759011104703
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,3,10,False,fcs.5.weight,10,0.75,0.467261593827676,0.282738406172324,0.9858509996078482,1.5043734312057495,0.35906747116108745,0.0015938379801809788,0.001068759011104703
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,3,10,False,fcs.6.weight,10,0.75,0.12209543279151351,0.6279045672084865,0.8701652001922922,4.726129055023193,0.7176765245633033,0.0015938379801809788,0.001068759011104703
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L3_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,3,10,False,fcs.7.weight,1,0.75,nan,nan,nan,1.6666374206542969,nan,0.0015938379801809788,0.001068759011104703
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,8,6,10,True,fcs.1.weight,10,0.75,1.0533762259481354,0.3033762259481354,0.8968013563873061,4.031581401824951,0.13352078614385443,0.0015347364824265242,0.0010887387907132506
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,8,6,10,True,fcs.3.weight,10,0.75,0.7575143406265037,0.0075143406265036905,0.9330270031711829,2.399196147918701,0.2236928992448405,0.0015347364824265242,0.0010887387907132506
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,8,6,10,True,fcs.5.weight,10,0.75,0.6501184234316312,0.09988157656836882,0.9219600809160884,2.063265085220337,0.26385770053723295,0.0015347364824265242,0.0010887387907132506
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,8,6,10,True,fcs.7.weight,10,0.75,0.5740396394149575,0.1759603605850425,0.9579846852977285,1.844982624053955,0.28957992447536246,0.0015347364824265242,0.0010887387907132506
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,8,6,10,True,fcs.9.weight,10,0.75,0.445321861830593,0.304678138169407,0.9591305282540269,1.3833532333374023,0.3892691036024185,0.0015347364824265242,0.0010887387907132506
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,8,6,10,True,fcs.11.weight,10,0.75,0.36957554279540983,0.38042445720459017,0.9872986989991619,1.3165000677108765,0.41693444612202213,0.0015347364824265242,0.0010887387907132506
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_fixWb_s0,ht_muon,sumcos,8,6,10,True,fcs.13.weight,1,0.75,nan,nan,nan,1.54897940158844,nan,0.0015347364824265242,0.0010887387907132506
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.0.weight,1,0.75,nan,nan,nan,13.813054084777832,nan,0.002286978531628847,0.0016438658349215984
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.1.weight,10,0.75,1.0269094513768826,0.2769094513768826,0.856577527436747,3.6362106800079346,0.1509357878795153,0.002286978531628847,0.0016438658349215984
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.2.weight,10,0.75,0.13080704945330046,0.6191929505466995,0.9717502904453716,5.109235763549805,0.7175162792849336,0.002286978531628847,0.0016438658349215984
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.3.weight,10,0.75,0.7598715216004757,0.009871521600475663,0.8589308865011935,2.2611966133117676,0.241346690571717,0.002286978531628847,0.0016438658349215984
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.4.weight,10,0.75,0.1305555588563934,0.6194444411436066,0.8680818481571856,4.783556938171387,0.7105791895129281,0.002286978531628847,0.0016438658349215984
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.5.weight,10,0.75,0.6103961582983962,0.13960384170160378,0.9092824958815673,1.81980562210083,0.3058671450044685,0.002286978531628847,0.0016438658349215984
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.6.weight,10,0.75,0.14963822645294722,0.6003617735470528,0.7015551604313239,4.460110187530518,0.6670873634965585,0.002286978531628847,0.0016438658349215984
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.7.weight,10,0.75,0.46865636414175504,0.28134363585824496,0.9608491110524872,1.510420799255371,0.36056809263319584,0.002286978531628847,0.0016438658349215984
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.8.weight,10,0.75,0.20682172537919663,0.5431782746208034,0.5443369470700377,4.38012170791626,0.5637410145091438,0.002286978531628847,0.0016438658349215984
mmnn_ht_muon_sumcos_d1_f8_r10_w512_L6_bs1024_steps20000_trainWb_s0,ht_muon,sumcos,8,6,10,False,fcs.9.weight,10,0.75,0.31714113906743235,0.43285886093256765,0.9742590228404675,1.0392552614212036,0.5168062166306773,0.002286978531628847,0.0016438658349215984
