run,optimizer,target,freq,depth,rank,fix_wb,layer,top_k,target_alpha,alpha_hat,alpha_error,r2,top_singular,tail_ratio,test_mse,final_train_mse
mmnn_ht_muon_chirp1d_d1_f8_r4_w64_L2_bs32_steps2_fixWb_s0,ht_muon,chirp1d,8,2,4,True,fcs.1.weight,4,0.75,0.14750350420638417,0.6024964957936159,0.9888880295715197,0.631762683391571,0.8145816215313915,0.6940734386444092,0.7164700627326965
mmnn_ht_muon_chirp1d_d1_f8_r4_w64_L2_bs32_steps2_fixWb_s0,ht_muon,chirp1d,8,2,4,True,fcs.3.weight,4,0.75,0.1252247576811458,0.6247752423188542,0.9572091763358314,0.6347115635871887,0.840490565366651,0.6940734386444092,0.7164700627326965
mmnn_ht_muon_chirp1d_d1_f8_r4_w64_L2_bs32_steps2_fixWb_s0,ht_muon,chirp1d,8,2,4,True,fcs.5.weight,1,0.75,nan,nan,nan,0.5787467956542969,nan,0.6940734386444092,0.7164700627326965
mmnn_ht_muon_chirp1d_d1_f8_r4_w64_L2_bs32_steps2_trainWb_s0,ht_muon,chirp1d,8,2,4,False,fcs.0.weight,1,0.75,nan,nan,nan,4.614792346954346,nan,0.6939899325370789,0.7165068984031677
mmnn_ht_muon_chirp1d_d1_f8_r4_w64_L2_bs32_steps2_trainWb_s0,ht_muon,chirp1d,8,2,4,False,fcs.1.weight,4,0.75,0.14746979367511498,0.602530206324885,0.9888937513100637,0.6317646503448486,0.814605219310413,0.6939899325370789,0.7165068984031677
mmnn_ht_muon_chirp1d_d1_f8_r4_w64_L2_bs32_steps2_trainWb_s0,ht_muon,chirp1d,8,2,4,False,fcs.2.weight,4,0.75,0.16062805454828918,0.5893719454517108,0.7192874537731107,2.464824914932251,0.7712921221966793,0.6939899325370789,0.7165068984031677
mmnn_ht_muon_chirp1d_d1_f8_r4_w64_L2_bs32_steps2_trainWb_s0,ht_muon,chirp1d,8,2,4,False,fcs.3.weight,4,0.75,0.12471587816624337,0.6252841218337566,0.9562600527986523,0.6342782974243164,0.8412656050530348,0.6939899325370789,0.7165068984031677
mmnn_ht_muon_chirp1d_d1_f8_r4_w64_L2_bs32_steps2_trainWb_s0,ht_muon,chirp1d,8,2,4,False,fcs.4.weight,4,0.75,0.19714047934458684,0.5528595206554132,0.9961081365326429,2.6034481525421143,0.7588445805005724,0.6939899325370789,0.7165068984031677
mmnn_ht_muon_chirp1d_d1_f8_r4_w64_L2_bs32_steps2_trainWb_s0,ht_muon,chirp1d,8,2,4,False,fcs.5.weight,1,0.75,nan,nan,nan,0.5787261128425598,nan,0.6939899325370789,0.7165068984031677
