seed,scenario,category,method,task,auc,average_precision,iou_top7,centroid_error,area_matched_iou,score_correlation,mean_relative_residual,covariance_relative_residual,balanced_brier,balanced_nll,balanced_ece,uncertainty_error_auc,certificate,predicted_lower,true_lower,predicted_upper,true_upper,boundary_residual
17,four obstacles,ID,learned-Chebyshev,0,0.942923663045012,0.6161897495876038,0.3880597014925373,0.02808844856917858,0.4074074074074074,0.09421742423870524,0.5587992668151855,0.1018696203827858,0.22941607236862183,0.6413028836250305,0.2909334599971771,0.45814401110690395,0.0,0.0004227897443342954,9.534905257169157e-05,0.9996629953384399,0.6513890027999878,2.6008956410805695e-06
17,four obstacles,ID,global-safe-HB,0,0.9382672498941724,0.39456280912842756,0.24,0.04883316904306412,0.1875,0.6049616494214396,0.7743285298347473,0.8820705413818359,0.18145109713077545,0.7839038968086243,0.2206413596868515,0.6652293894446362,0.0,0.0004260290297679603,9.258464706363156e-05,0.9996639490127563,0.6517819166183472,2.6008956410805695e-06
17,four obstacles,ID,population-safe-HB,0,0.9386905601806124,0.39621162967238854,0.24,0.04883316904306412,0.1875,0.6124035325640201,0.773974597454071,0.8810442090034485,0.18156757950782776,0.7962177395820618,0.22077205777168274,0.6631066415474832,0.0,0.0004258345579728484,9.426728502148762e-05,0.9996639490127563,0.6515510082244873,2.6008956410805695e-06
17,four obstacles,ID,spectrum-HB,0,0.5264568929024975,0.1068373472244255,0.08139534883720931,0.03293623775243759,0.07042253521126761,0.19834227827417053,3.852357864379883,7.328044891357422,0.3258259892463684,1.2511018514633179,0.3053155839443207,0.8070740550550083,0.0,0.0004258345579728484,9.426728502148762e-05,0.9996639490127563,0.6515510082244873,2.6008956410805695e-06
17,four obstacles,ID,population-PCG,0,0.9784111753915621,0.697821225079154,0.47619047619047616,0.018013402819633484,0.4339622641509434,0.9890334335042497,0.905450701713562,0.12091170996427536,0.08177982270717621,0.5309577584266663,0.08601312339305878,0.9555563301728947,0.0,0.0004258345579728484,9.426728502148762e-05,0.9996639490127563,0.6515510082244873,2.6008956410805695e-06
17,four obstacles,ID,exact,0,0.9747777620996191,0.7126147385406422,0.4307692307692308,0.037152037024497986,0.46153846153846156,1.0,3.724829730344936e-05,1.4742250868948759e-06,0.0817396342754364,0.8405545949935913,0.084516242146492,0.7573361280487805,nan,nan,nan,nan,nan,2.6008956410805695e-06
17,six obstacles,OOD count,learned-Richardson,0,0.6278746594005449,0.0800249786524517,0.0,0.32223716378211975,0.0,-0.4262308351608727,0.5540506839752197,0.1320384293794632,0.34296905994415283,0.9410630464553833,0.32645246386528015,0.661716621253406,0.0,0.0004415472212713212,0.00013048999244347215,0.9996672868728638,0.6406378746032715,2.8265521905268542e-06
17,six obstacles,OOD count,learned-HB,0,0.9337602179836512,0.5442863616403144,0.4,0.039379846304655075,0.4084507042253521,0.6918838139237363,0.7209599018096924,0.8798496723175049,0.16501888632774353,0.6426643133163452,0.18926775455474854,0.6795512983526885,0.0,0.0004447356332093477,0.00012869670172221959,0.9996640086174011,0.6409589052200317,2.8265521905268542e-06
17,six obstacles,OOD count,learned-Chebyshev,0,0.8787738419618528,0.48766549545199983,0.36363636363636365,0.0949656292796135,0.3698630136986301,0.2693057824466918,0.47281232476234436,0.10631529986858368,0.2205786257982254,0.6392611265182495,0.24171119928359985,0.5102040816326531,0.0,0.0004416571173351258,0.00013008833047933877,0.9996629953384399,0.6407221555709839,2.8265521905268542e-06
17,six obstacles,OOD count,global-safe-HB,0,0.9368937329700272,0.5436667545365764,0.4,0.039379846304655075,0.4084507042253521,0.716108333415558,0.8183577656745911,1.0539687871932983,0.1623460054397583,0.6950987577438354,0.18548455834388733,0.6958309056774779,0.0,0.00044501430238597095,0.000126554150483571,0.9996640086174011,0.6413562893867493,2.8265521905268542e-06
17,six obstacles,OOD count,population-safe-HB,0,0.9371934604904631,0.5433514863171428,0.4,0.039379846304655075,0.4084507042253521,0.7233959832192333,0.8174044489860535,1.0539147853851318,0.16327112913131714,0.7125527262687683,0.18600663542747498,0.6934402844383275,0.0,0.0004447356332093477,0.00012869670172221959,0.9996640086174011,0.6409589052200317,2.8265521905268542e-06
17,six obstacles,OOD count,spectrum-HB,0,0.6797275204359673,0.20038837590691363,0.16666666666666666,0.03164559602737427,0.14942528735632185,0.45288868873558313,3.911536693572998,6.4304962158203125,0.24559232592582703,0.8565514087677002,0.18810439109802246,0.8095859797694659,0.0,0.0004447356332093477,0.00012869670172221959,0.9996640086174011,0.6409589052200317,2.8265521905268542e-06
17,six obstacles,OOD count,population-PCG,0,0.9576021798365123,0.7336488379997552,0.4583333333333333,0.013875994831323624,0.47058823529411764,0.9813995574335209,1.6415265798568726,0.09224165230989456,0.13877543807029724,0.93682861328125,0.142704576253891,0.9233339853938445,0.0,0.0004447356332093477,0.00012869670172221959,0.9996640086174011,0.6409589052200317,2.8265521905268542e-06
17,six obstacles,OOD count,exact,0,0.961825613079019,0.7057228255492751,0.4788732394366197,0.04534298554062843,0.4492753623188406,1.0,3.239391298848204e-05,1.5192573528111097e-06,0.11879567801952362,0.9941500425338745,0.12290320545434952,0.8428947746970188,nan,nan,nan,nan,nan,2.8265521905268542e-06
17,three stars,OOD shape,learned-Richardson,0,0.46925490196078434,0.038986556887907184,0.0,0.3631580173969269,0.0,-0.6416067865547186,0.6626541018486023,0.11471713334321976,0.30580830574035645,0.8328724503517151,0.25285792350769043,0.452295669163139,0.0,0.0004272054648026824,0.00011074715439463034,0.9996672868728638,0.6975946426391602,3.273228912803461e-06
17,three stars,OOD shape,learned-HB,0,0.9592549019607843,0.3363485820761313,0.3484848484848485,0.009991029277443886,0.21428571428571427,0.6803396966423526,0.66277676820755,0.6163843274116516,0.17967915534973145,0.6642233729362488,0.24209347367286682,0.5614888104266331,0.0,0.0004302768793422729,0.0001091806625481695,0.9996639490127563,0.6976839303970337,3.273228912803461e-06
17,three stars,OOD shape,learned-Chebyshev,0,0.9627450980392157,0.7656603195588928,0.4126984126984127,0.17880991101264954,0.5454545454545454,0.05800301290150688,0.6079016923904419,0.1088966503739357,0.22227463126182556,0.6150233745574951,0.2859390079975128,0.5093982420554428,0.0,0.00042727176332846284,0.00011038267257390544,0.9996629953384399,0.6975935101509094,3.273228912803461e-06
17,three stars,OOD shape,global-safe-HB,0,0.9583529411764706,0.32992624513800084,0.3484848484848485,0.009991029277443886,0.19298245614035087,0.7043310562258518,0.7040547728538513,0.7325263619422913,0.17516271770000458,0.7340273261070251,0.22977223992347717,0.570010894325047,0.0,0.00043040543096140027,0.00010734351963037625,0.9996639490127563,0.6977925300598145,3.273228912803461e-06
17,three stars,OOD shape,population-safe-HB,0,0.9583137254901961,0.329603049149764,0.3484848484848485,0.012087976559996605,0.19298245614035087,0.7113104623949094,0.7049208283424377,0.7366980910301208,0.1747712939977646,0.7442877292633057,0.22886835038661957,0.576032016258875,0.0,0.0004302768793422729,0.0001091806625481695,0.9996639490127563,0.6976839303970337,3.273228912803461e-06
17,three stars,OOD shape,spectrum-HB,0,0.10596078431372549,0.02375296674305049,0.0,0.1360464245080948,0.0,0.06935427729680356,4.285830497741699,8.024030685424805,0.4983613193035126,3.299680233001709,0.507305920124054,0.5148329454564909,0.0,0.0004302768793422729,0.0001091806625481695,0.9996639490127563,0.6976839303970337,3.273228912803461e-06
17,three stars,OOD shape,population-PCG,0,0.9928235294117647,0.9006513137695004,0.5344827586206896,0.027248309925198555,0.7,0.9881817248616344,1.6310720443725586,0.0703817829489708,0.06323614716529846,0.37289226055145264,0.06627246737480164,0.9705019837847162,0.0,0.0004302768793422729,0.0001091806625481695,0.9996639490127563,0.6976839303970337,3.273228912803461e-06
17,three stars,OOD shape,exact,0,0.9914509803921568,0.8814024506007258,0.5084745762711864,0.027974169701337814,0.6190476190476191,1.0,3.605062738643028e-05,1.4643641179645783e-06,0.058992769569158554,0.5624299049377441,0.06177308037877083,0.8007508167881378,nan,nan,nan,nan,nan,3.273228912803461e-06
17,30 percent noise,OOD noise,learned-Richardson,0,0.7193877551020409,0.06024155917711799,0.012195121951219513,0.3273108899593353,0.0,-0.3875885009228281,0.6195843815803528,0.1709139496088028,0.3406604528427124,0.9268922805786133,0.33323559165000916,0.808390022675737,0.0,0.0007077336777001619,0.00039124232716858387,0.9996672868728638,0.6677923202514648,2.960710162369651e-06
17,30 percent noise,OOD noise,learned-HB,0,0.9699546485260772,0.5210349126790434,0.31746031746031744,0.05444258078932762,0.2727272727272727,0.8433147397832758,0.5908864140510559,0.6292337775230408,0.1532917469739914,0.9237480163574219,0.18626224994659424,0.5122423936189411,0.0,0.0007115955231711268,0.00038598431274294853,0.9996640682220459,0.6678431630134583,2.960710162369651e-06
17,30 percent noise,OOD noise,learned-Chebyshev,0,0.9730253212396069,0.5980613426360352,0.31746031746031744,0.02911716140806675,0.36585365853658536,0.5516893892927527,0.510953962802887,0.12321601808071136,0.23171882331371307,0.6730398535728455,0.31024909019470215,0.43673469387755104,0.0,0.0007080371142365038,0.00039007599116303027,0.999663233757019,0.6677911877632141,2.960710162369651e-06
17,30 percent noise,OOD noise,global-safe-HB,0,0.9696712018140591,0.49871516672938243,0.31746031746031744,0.05444258078932762,0.2727272727272727,0.84736332052986,0.6259253025054932,0.7073313593864441,0.1589471846818924,1.103310465812683,0.1888749599456787,0.49710042077948147,0.0,0.0007126035052351654,0.00037982637877576053,0.9996640682220459,0.667928159236908,2.960710162369651e-06
17,30 percent noise,OOD noise,population-safe-HB,0,0.9695294784580499,0.4940050261502208,0.31746031746031744,0.05444258078932762,0.2727272727272727,0.8523778697728625,0.6265403628349304,0.7093533277511597,0.15925638377666473,1.1257377862930298,0.18855753540992737,0.4908519071691177,0.0,0.0007115955231711268,0.00038598431274294853,0.9996640682220459,0.6678431630134583,2.960710162369651e-06
17,30 percent noise,OOD noise,spectrum-HB,0,0.6476757369614512,0.16762603093285983,0.18571428571428572,0.10262811928987503,0.14285714285714285,0.6352457492602689,3.1722981929779053,5.769229412078857,0.2461901158094406,0.7742405533790588,0.21584248542785645,0.8441009463722399,0.0,0.0007115955231711268,0.00038598431274294853,0.9996640682220459,0.6678431630134583,2.960710162369651e-06
17,30 percent noise,OOD noise,population-PCG,0,0.9811507936507936,0.6701444402670973,0.4067796610169492,0.04554330185055733,0.47368421052631576,0.9918250926156743,0.8039090633392334,0.08795910328626633,0.08635979145765305,0.6182395815849304,0.09311982989311218,0.935688336624374,0.0,0.0007115955231711268,0.00038598431274294853,0.9996640682220459,0.6678431630134583,2.960710162369651e-06
17,30 percent noise,OOD noise,exact,0,0.9741591080876795,0.6192900098481238,0.36065573770491804,0.04861754924058914,0.36585365853658536,1.0,1.3697451322514098e-05,8.586034141444543e-07,0.10989777743816376,1.1597678661346436,0.11489249765872955,0.7063241848463523,nan,nan,nan,nan,nan,2.960710162369651e-06
17,180 degree aperture,OOD aperture,learned-Richardson,0,0.3927295855961642,0.027297382349513927,0.0,0.22117894887924194,0.0,-0.6076532422391417,0.6778784394264221,0.13491031527519226,0.2652391195297241,0.7246624827384949,0.17601105570793152,0.22331901640167784,0.0,0.0003921391034964472,6.221274816198274e-05,0.9996672868728638,0.6999958157539368,1.6774629330029711e-06
17,180 degree aperture,OOD aperture,learned-HB,0,0.8145701844512939,0.2787673103375007,0.20588235294117646,0.15926478803157806,0.17391304347826086,0.3078324492554065,0.6922204494476318,0.48651015758514404,0.21585842967033386,0.7938683032989502,0.22793647646903992,0.6135849336999034,0.0,0.0003952544939238578,6.134794239187613e-05,0.9996639490127563,0.7006900310516357,1.6774629330029711e-06
17,180 degree aperture,OOD aperture,learned-Chebyshev,0,0.728264592201184,0.22355027613949496,0.1388888888888889,0.22805310785770416,0.14893617021276595,-0.11100433623173894,0.6258559823036194,0.11233807355165482,0.2357822060585022,0.7118526697158813,0.18919172883033752,0.684438368648895,0.0,0.00039221078623086214,6.201700307428837e-05,0.9996629953384399,0.7001473903656006,1.6774629330029711e-06
17,180 degree aperture,OOD aperture,global-safe-HB,0,0.8226429864474778,0.284720847616697,0.20588235294117646,0.15926478803157806,0.2,0.36704945237120373,0.73382568359375,0.5798699259757996,0.2126607894897461,0.8633056879043579,0.22127193212509155,0.6495431055135357,0.0,0.0003954032436013222,6.0361679061315954e-05,0.9996639490127563,0.7014622688293457,1.6774629330029711e-06
17,180 degree aperture,OOD aperture,population-safe-HB,0,0.8236704339742649,0.2837464205882055,0.20588235294117646,0.15926478803157806,0.2,0.3764386662612275,0.7361681461334229,0.590144157409668,0.2128402292728424,0.8566082715988159,0.2430819272994995,0.6478562678644344,0.0,0.0003952544939238578,6.134794239187613e-05,0.9996639490127563,0.7006900310516357,1.6774629330029711e-06
17,180 degree aperture,OOD aperture,spectrum-HB,0,0.2428200988306668,0.06081421820080075,0.07894736842105263,0.1747419238090515,0.125,-0.08415692714011962,5.469810485839844,9.856060981750488,0.43317410349845886,3.0059239864349365,0.4647391438484192,0.44665147074785627,0.0,0.0003952544939238578,6.134794239187613e-05,0.9996639490127563,0.7006900310516357,1.6774629330029711e-06
17,180 degree aperture,OOD aperture,population-PCG,0,0.9594892118009687,0.35122051816320143,0.26153846153846155,0.05933227390050888,0.22727272727272727,0.9951450957920693,1.054525375366211,0.1912916898727417,0.28038766980171204,3.1954636573791504,0.29879030585289,0.8592405913978495,0.0,0.0003952544939238578,6.134794239187613e-05,0.9996639490127563,0.7006900310516357,1.6774629330029711e-06
17,180 degree aperture,OOD aperture,exact,0,0.9590488771466313,0.3712248803496921,0.26153846153846155,0.05948858708143234,0.22727272727272727,1.0,5.452470213640481e-05,2.174961764467298e-06,0.2378632128238678,2.4969239234924316,0.241390198469162,0.7987407862407861,nan,nan,nan,nan,nan,1.6774629330029711e-06
17,wavenumber 12,OOD frequency,learned-Richardson,0,0.31760269668056906,0.021623922920245234,0.0,0.5375264286994934,0.0,-0.7250747681984658,0.7226682901382446,0.12074242532253265,0.3396504819393158,0.9491776823997498,0.2837650775909424,0.26882849965745603,0.0,0.0004362083273008466,0.0001083446477423422,0.9996672868728638,0.6482478976249695,2.7275607408228097e-06
17,wavenumber 12,OOD frequency,learned-HB,0,0.9911443752499571,0.6951282421546902,0.41818181818181815,0.05916585400700569,0.4838709677419355,0.35890881881395437,0.7688138484954834,0.814643919467926,0.06055976450443268,0.21058981120586395,0.10214000195264816,0.7961025449189297,0.0,0.0004394596326164901,0.00010697251855162904,0.9996639490127563,0.6481292247772217,2.7275607408228097e-06
17,wavenumber 12,OOD frequency,learned-Chebyshev,0,0.9597783237159344,0.5490169476795668,0.2786885245901639,0.3778151571750641,0.3142857142857143,-0.23532132209278567,0.6687016487121582,0.1027853861451149,0.19164201617240906,0.538673996925354,0.25634920597076416,0.6086529985497767,0.0,0.0004363129264675081,0.00010800749441841617,0.9996629953384399,0.6482057571411133,2.7275607408228097e-06
17,wavenumber 12,OOD frequency,global-safe-HB,0,0.9895446494886591,0.6594222937105632,0.41818181818181815,0.061012111604213715,0.4838709677419355,0.38985343974599507,0.825625479221344,0.9777305722236633,0.05337759852409363,0.19741706550121307,0.08738918602466583,0.7838978890525282,0.0,0.00043985634692944586,0.00010539733193581924,0.9996639490127563,0.6480498909950256,2.7275607408228097e-06
17,wavenumber 12,OOD frequency,population-safe-HB,0,0.9896589156144661,0.6615309869597448,0.41818181818181815,0.05055387318134308,0.4375,0.405469621766977,0.8250052332878113,0.9773240089416504,0.05281643196940422,0.19762001931667328,0.08614037930965424,0.7810472891093908,0.0,0.0004394596326164901,0.00010697251855162904,0.9996639490127563,0.6481292247772217,2.7275607408228097e-06
17,wavenumber 12,OOD frequency,spectrum-HB,0,0.3386276638290579,0.14857580508123852,0.0684931506849315,0.05316467210650444,0.09523809523809523,0.08903221716771659,3.2340643405914307,6.844118595123291,0.4102427363395691,2.9888150691986084,0.42702221870422363,0.6108179419525066,0.0,0.0004394596326164901,0.00010697251855162904,0.9996639490127563,0.6481292247772217,2.7275607408228097e-06
17,wavenumber 12,OOD frequency,population-PCG,0,0.9988002056790265,0.9620153906165249,0.41818181818181815,0.018671102821826935,0.7692307692307693,0.9825764808468397,1.8155466318130493,0.1981571614742279,0.01831035129725933,0.08264369517564774,0.021287940442562103,0.9795020780373643,0.0,0.0004394596326164901,0.00010697251855162904,0.9996639490127563,0.6481292247772217,2.7275607408228097e-06
17,wavenumber 12,OOD frequency,exact,0,0.9985145403645089,0.9579456092470966,0.41818181818181815,0.02223571017384529,0.7692307692307693,1.0,4.990074012312107e-05,1.3651547305926215e-06,0.01730995811522007,0.13838933408260345,0.019300106912851334,0.9152077807250222,nan,nan,nan,nan,nan,2.7275607408228097e-06
