method,scenario,category,n_tasks,average_precision_mean,average_precision_ci95,auc_mean,auc_ci95,area_matched_iou_mean,area_matched_iou_ci95,score_correlation_mean,score_correlation_ci95,mean_relative_residual_mean,mean_relative_residual_ci95,covariance_relative_residual_mean,covariance_relative_residual_ci95,balanced_brier_mean,balanced_brier_ci95,balanced_nll_mean,balanced_nll_ci95,balanced_ece_mean,balanced_ece_ci95,uncertainty_error_auc_mean,uncertainty_error_auc_ci95,certificate_mean,certificate_ci95,boundary_residual_mean,boundary_residual_ci95
learned-Chebyshev,six obstacles,OOD count,1,0.48766549545199983,0.0,0.8787738419618528,0.0,0.3698630136986301,0.0,0.2693057824466918,0.0,0.47281232476234436,0.0,0.10631529986858368,0.0,0.2205786257982254,0.0,0.6392611265182495,0.0,0.24171119928359985,0.0,0.5102040816326531,0.0,0.0,0.0,2.8265521905268542e-06,0.0
learned-Chebyshev,three stars,OOD shape,1,0.7656603195588928,0.0,0.9627450980392157,0.0,0.5454545454545454,0.0,0.05800301290150688,0.0,0.6079016923904419,0.0,0.1088966503739357,0.0,0.22227463126182556,0.0,0.6150233745574951,0.0,0.2859390079975128,0.0,0.5093982420554428,0.0,0.0,0.0,3.273228912803461e-06,0.0
learned-Chebyshev,two obstacles,ID,1,0.15968039370777876,0.0,0.8727454284466081,0.0,0.13513513513513514,0.0,-0.3301893708084979,0.0,0.7250106930732727,0.0,0.09996160864830017,0.0,0.20784048736095428,0.0,0.5970382690429688,0.0,0.20117361843585968,0.0,0.5712468289727765,0.0,0.0,0.0,1.929494828800671e-06,0.0
learned-Chebyshev,wavenumber 12,OOD frequency,1,0.5490169476795668,0.0,0.9597783237159344,0.0,0.3142857142857143,0.0,-0.23532132209278567,0.0,0.6687016487121582,0.0,0.1027853861451149,0.0,0.19164201617240906,0.0,0.538673996925354,0.0,0.25634920597076416,0.0,0.6086529985497767,0.0,0.0,0.0,2.7275607408228097e-06,0.0
learned-HB,180 degree aperture,OOD aperture,1,0.2787673103375007,0.0,0.8145701844512939,0.0,0.17391304347826086,0.0,0.3078324492554065,0.0,0.6922204494476318,0.0,0.48651015758514404,0.0,0.21585842967033386,0.0,0.7938683032989502,0.0,0.22793647646903992,0.0,0.6135849336999034,0.0,0.0,0.0,1.6774629330029711e-06,0.0
learned-HB,30 percent noise,OOD noise,1,0.5210349126790434,0.0,0.9699546485260772,0.0,0.2727272727272727,0.0,0.8433147397832758,0.0,0.5908864140510559,0.0,0.6292337775230408,0.0,0.1532917469739914,0.0,0.9237480163574219,0.0,0.18626224994659424,0.0,0.5122423936189411,0.0,0.0,0.0,2.960710162369651e-06,0.0
learned-HB,four obstacles,ID,1,0.42718381488883883,0.0,0.943241145759842,0.0,0.22580645161290322,0.0,0.5838814497215452,0.0,0.6982566714286804,0.0,0.7280840873718262,0.0,0.18970447778701782,0.0,0.7272449731826782,0.0,0.2345651239156723,0.0,0.6279677672955974,0.0,0.0,0.0,2.6008956410805695e-06,0.0
learned-HB,one obstacle,ID,1,0.9682539682539683,0.0,0.9996322853465711,0.0,0.75,0.0,0.30476763191412487,0.0,0.9053240418434143,0.0,1.073178768157959,0.0,0.2548676133155823,0.0,0.6682609915733337,0.0,0.34849706292152405,0.0,0.17591036414565825,0.0,0.0,0.0,1.396055893110315e-07,0.0
learned-HB,six obstacles,OOD count,1,0.5442863616403144,0.0,0.9337602179836512,0.0,0.4084507042253521,0.0,0.6918838139237363,0.0,0.7209599018096924,0.0,0.8798496723175049,0.0,0.16501888632774353,0.0,0.6426643133163452,0.0,0.18926775455474854,0.0,0.6795512983526885,0.0,0.0,0.0,2.8265521905268542e-06,0.0
learned-HB,three stars,OOD shape,1,0.3363485820761313,0.0,0.9592549019607843,0.0,0.21428571428571427,0.0,0.6803396966423526,0.0,0.66277676820755,0.0,0.6163843274116516,0.0,0.17967915534973145,0.0,0.6642233729362488,0.0,0.24209347367286682,0.0,0.5614888104266331,0.0,0.0,0.0,3.273228912803461e-06,0.0
learned-HB,two obstacles,ID,1,0.47737706145990555,0.0,0.9414591524683268,0.0,0.2727272727272727,0.0,-0.005752626279042486,0.0,0.803346574306488,0.0,0.8300455808639526,0.0,0.2183702439069748,0.0,0.6450915336608887,0.0,0.26401108503341675,0.0,0.6563982807053169,0.0,0.0,0.0,1.929494828800671e-06,0.0
learned-HB,wavenumber 12,OOD frequency,1,0.6951282421546902,0.0,0.9911443752499571,0.0,0.4838709677419355,0.0,0.35890881881395437,0.0,0.7688138484954834,0.0,0.814643919467926,0.0,0.06055976450443268,0.0,0.21058981120586395,0.0,0.10214000195264816,0.0,0.7961025449189297,0.0,0.0,0.0,2.7275607408228097e-06,0.0
learned-Richardson,180 degree aperture,OOD aperture,1,0.027297382349513927,0.0,0.3927295855961642,0.0,0.0,0.0,-0.6076532422391417,0.0,0.6778784394264221,0.0,0.13491031527519226,0.0,0.2652391195297241,0.0,0.7246624827384949,0.0,0.17601105570793152,0.0,0.22331901640167784,0.0,0.0,0.0,1.6774629330029711e-06,0.0
learned-Richardson,30 percent noise,OOD noise,1,0.06024155917711799,0.0,0.7193877551020409,0.0,0.0,0.0,-0.3875885009228281,0.0,0.6195843815803528,0.0,0.1709139496088028,0.0,0.3406604528427124,0.0,0.9268922805786133,0.0,0.33323559165000916,0.0,0.808390022675737,0.0,0.0,0.0,2.960710162369651e-06,0.0
learned-Richardson,four obstacles,ID,1,0.04785896745108185,0.0,0.5213771694652181,0.0,0.0,0.0,-0.5947111700641357,0.0,0.6299694180488586,0.0,0.1276228427886963,0.0,0.3112841844558716,0.0,0.8473996520042419,0.0,0.2691520154476166,0.0,0.5534781995202485,0.0,0.0,0.0,2.6008956410805695e-06,0.0
learned-Richardson,one obstacle,ID,1,0.009960870287359994,0.0,0.4960470674756389,0.0,0.0,0.0,-0.5435474819435546,0.0,0.893362820148468,0.0,0.5804715752601624,0.0,0.25406283140182495,0.0,0.6969529390335083,0.0,0.18809694051742554,0.0,0.8748705046618322,0.0,0.0,0.0,1.396055893110315e-07,0.0
learned-Richardson,six obstacles,OOD count,1,0.0800249786524517,0.0,0.6278746594005449,0.0,0.0,0.0,-0.4262308351608727,0.0,0.5540506839752197,0.0,0.1320384293794632,0.0,0.34296905994415283,0.0,0.9410630464553833,0.0,0.32645246386528015,0.0,0.661716621253406,0.0,0.0,0.0,2.8265521905268542e-06,0.0
learned-Richardson,three stars,OOD shape,1,0.038986556887907184,0.0,0.46925490196078434,0.0,0.0,0.0,-0.6416067865547186,0.0,0.6626541018486023,0.0,0.11471713334321976,0.0,0.30580830574035645,0.0,0.8328724503517151,0.0,0.25285792350769043,0.0,0.452295669163139,0.0,0.0,0.0,3.273228912803461e-06,0.0
learned-Richardson,two obstacles,ID,1,0.02084645325445289,0.0,0.37702053298383575,0.0,0.0,0.0,-0.6592635070055362,0.0,0.7662009596824646,0.0,0.10752390325069427,0.0,0.2731311619281769,0.0,0.7464253902435303,0.0,0.22566373646259308,0.0,0.1709681335356601,0.0,0.0,0.0,1.929494828800671e-06,0.0
learned-Richardson,wavenumber 12,OOD frequency,1,0.021623922920245234,0.0,0.31760269668056906,0.0,0.0,0.0,-0.7250747681984658,0.0,0.7226682901382446,0.0,0.12074242532253265,0.0,0.3396504819393158,0.0,0.9491776823997498,0.0,0.2837650775909424,0.0,0.26882849965745603,0.0,0.0,0.0,2.7275607408228097e-06,0.0
population-PCG,180 degree aperture,OOD aperture,1,0.35122051816320143,0.0,0.9594892118009687,0.0,0.22727272727272727,0.0,0.9951450957920693,0.0,1.054525375366211,0.0,0.1912916898727417,0.0,0.28038766980171204,0.0,3.1954636573791504,0.0,0.29879030585289,0.0,0.8592405913978495,0.0,0.0,0.0,1.6774629330029711e-06,0.0
population-PCG,30 percent noise,OOD noise,1,0.6701444402670973,0.0,0.9811507936507936,0.0,0.47368421052631576,0.0,0.9918250926156743,0.0,0.8039090633392334,0.0,0.08795910328626633,0.0,0.08635979145765305,0.0,0.6182395815849304,0.0,0.09311982989311218,0.0,0.935688336624374,0.0,0.0,0.0,2.960710162369651e-06,0.0
population-PCG,four obstacles,ID,1,0.697821225079154,0.0,0.9784111753915621,0.0,0.4339622641509434,0.0,0.9890334335042497,0.0,0.905450701713562,0.0,0.12091170996427536,0.0,0.08177982270717621,0.0,0.5309577584266663,0.0,0.08601312339305878,0.0,0.9555563301728947,0.0,0.0,0.0,2.6008956410805695e-06,0.0
population-PCG,one obstacle,ID,1,0.9325396825396826,0.0,0.9992645706931421,0.0,0.5555555555555556,0.0,0.9918301402458302,0.0,7.507314205169678,0.0,0.06792569160461426,0.0,0.1772470623254776,0.0,1.2784806489944458,0.0,0.19243496656417847,0.0,0.9982927870251814,0.0,0.0,0.0,1.396055893110315e-07,0.0
population-PCG,six obstacles,OOD count,1,0.7336488379997552,0.0,0.9576021798365123,0.0,0.47058823529411764,0.0,0.9813995574335209,0.0,1.6415265798568726,0.0,0.09224165230989456,0.0,0.13877543807029724,0.0,0.93682861328125,0.0,0.142704576253891,0.0,0.9233339853938445,0.0,0.0,0.0,2.8265521905268542e-06,0.0
population-PCG,three stars,OOD shape,1,0.9006513137695004,0.0,0.9928235294117647,0.0,0.7,0.0,0.9881817248616344,0.0,1.6310720443725586,0.0,0.0703817829489708,0.0,0.06323614716529846,0.0,0.37289226055145264,0.0,0.06627246737480164,0.0,0.9705019837847162,0.0,0.0,0.0,3.273228912803461e-06,0.0
population-PCG,two obstacles,ID,1,0.9280657933927938,0.0,0.9980028708731199,0.0,0.68,0.0,0.992320520220497,0.0,3.7979800701141357,0.0,0.39958319067955017,0.0,0.0074136401526629925,0.0,0.03856034576892853,0.0,0.008124250918626785,0.0,0.9883268482490272,0.0,0.0,0.0,1.929494828800671e-06,0.0
population-PCG,wavenumber 12,OOD frequency,1,0.9620153906165249,0.0,0.9988002056790265,0.0,0.7692307692307693,0.0,0.9825764808468397,0.0,1.8155466318130493,0.0,0.1981571614742279,0.0,0.01831035129725933,0.0,0.08264369517564774,0.0,0.021287940442562103,0.0,0.9795020780373643,0.0,0.0,0.0,2.7275607408228097e-06,0.0
population-safe-HB,180 degree aperture,OOD aperture,1,0.2837464205882055,0.0,0.8236704339742649,0.0,0.2,0.0,0.3764386662612275,0.0,0.7361681461334229,0.0,0.590144157409668,0.0,0.2128402292728424,0.0,0.8566082715988159,0.0,0.2430819272994995,0.0,0.6478562678644344,0.0,0.0,0.0,1.6774629330029711e-06,0.0
population-safe-HB,30 percent noise,OOD noise,1,0.4940050261502208,0.0,0.9695294784580499,0.0,0.2727272727272727,0.0,0.8523778697728625,0.0,0.6265403628349304,0.0,0.7093533277511597,0.0,0.15925638377666473,0.0,1.1257377862930298,0.0,0.18855753540992737,0.0,0.4908519071691177,0.0,0.0,0.0,2.960710162369651e-06,0.0
population-safe-HB,four obstacles,ID,1,0.39621162967238854,0.0,0.9386905601806124,0.0,0.1875,0.0,0.6124035325640201,0.0,0.773974597454071,0.0,0.8810442090034485,0.0,0.18156757950782776,0.0,0.7962177395820618,0.0,0.22077205777168274,0.0,0.6631066415474832,0.0,0.0,0.0,2.6008956410805695e-06,0.0
population-safe-HB,one obstacle,ID,1,0.9571428571428572,0.0,0.9994484280198566,0.0,0.75,0.0,0.41735955263892444,0.0,0.9353824257850647,0.0,1.297704815864563,0.0,0.2585732936859131,0.0,0.6971984505653381,0.0,0.3444010615348816,0.0,0.19384947396816832,0.0,0.0,0.0,1.396055893110315e-07,0.0
population-safe-HB,six obstacles,OOD count,1,0.5433514863171428,0.0,0.9371934604904631,0.0,0.4084507042253521,0.0,0.7233959832192333,0.0,0.8174044489860535,0.0,1.0539147853851318,0.0,0.16327112913131714,0.0,0.7125527262687683,0.0,0.18600663542747498,0.0,0.6934402844383275,0.0,0.0,0.0,2.8265521905268542e-06,0.0
population-safe-HB,three stars,OOD shape,1,0.329603049149764,0.0,0.9583137254901961,0.0,0.19298245614035087,0.0,0.7113104623949094,0.0,0.7049208283424377,0.0,0.7366980910301208,0.0,0.1747712939977646,0.0,0.7442877292633057,0.0,0.22886835038661957,0.0,0.576032016258875,0.0,0.0,0.0,3.273228912803461e-06,0.0
population-safe-HB,two obstacles,ID,1,0.45719907878565935,0.0,0.9419584347500467,0.0,0.2727272727272727,0.0,0.021645097124510636,0.0,0.866268515586853,0.0,1.042079210281372,0.0,0.20531737804412842,0.0,0.6286923289299011,0.0,0.250089555978775,0.0,0.6730577884841978,0.0,0.0,0.0,1.929494828800671e-06,0.0
population-safe-HB,wavenumber 12,OOD frequency,1,0.6615309869597448,0.0,0.9896589156144661,0.0,0.4375,0.0,0.405469621766977,0.0,0.8250052332878113,0.0,0.9773240089416504,0.0,0.05281643196940422,0.0,0.19762001931667328,0.0,0.08614037930965424,0.0,0.7810472891093908,0.0,0.0,0.0,2.7275607408228097e-06,0.0
spectrum-HB,180 degree aperture,OOD aperture,1,0.06081421820080075,0.0,0.2428200988306668,0.0,0.125,0.0,-0.08415692714011962,0.0,5.469810485839844,0.0,9.856060981750488,0.0,0.43317410349845886,0.0,3.0059239864349365,0.0,0.4647391438484192,0.0,0.44665147074785627,0.0,0.0,0.0,1.6774629330029711e-06,0.0
spectrum-HB,30 percent noise,OOD noise,1,0.16762603093285983,0.0,0.6476757369614512,0.0,0.14285714285714285,0.0,0.6352457492602689,0.0,3.1722981929779053,0.0,5.769229412078857,0.0,0.2461901158094406,0.0,0.7742405533790588,0.0,0.21584248542785645,0.0,0.8441009463722399,0.0,0.0,0.0,2.960710162369651e-06,0.0
spectrum-HB,four obstacles,ID,1,0.1068373472244255,0.0,0.5264568929024975,0.0,0.07042253521126761,0.0,0.19834227827417053,0.0,3.852357864379883,0.0,7.328044891357422,0.0,0.3258259892463684,0.0,1.2511018514633179,0.0,0.3053155839443207,0.0,0.8070740550550083,0.0,0.0,0.0,2.6008956410805695e-06,0.0
spectrum-HB,one obstacle,ID,1,0.005118893982495639,0.0,0.0016547159404302226,0.0,0.0,0.0,-0.6612174127231313,0.0,4.327406883239746,0.0,14.384378433227539,0.0,0.5667950510978699,0.0,7.117256164550781,0.0,0.6519378423690796,0.0,0.8242180139438476,0.0,0.0,0.0,1.396055893110315e-07,0.0
spectrum-HB,six obstacles,OOD count,1,0.20038837590691363,0.0,0.6797275204359673,0.0,0.14942528735632185,0.0,0.45288868873558313,0.0,3.911536693572998,0.0,6.4304962158203125,0.0,0.24559232592582703,0.0,0.8565514087677002,0.0,0.18810439109802246,0.0,0.8095859797694659,0.0,0.0,0.0,2.8265521905268542e-06,0.0
spectrum-HB,three stars,OOD shape,1,0.02375296674305049,0.0,0.10596078431372549,0.0,0.0,0.0,0.06935427729680356,0.0,4.285830497741699,0.0,8.024030685424805,0.0,0.4983613193035126,0.0,3.299680233001709,0.0,0.507305920124054,0.0,0.5148329454564909,0.0,0.0,0.0,3.273228912803461e-06,0.0
spectrum-HB,two obstacles,ID,1,0.01424942144055446,0.0,0.024277600948636326,0.0,0.0,0.0,-0.5083277279248585,0.0,4.373131275177002,0.0,9.45484733581543,0.0,0.5238234996795654,0.0,4.882251739501953,0.0,0.5631219744682312,0.0,0.674247162898758,0.0,0.0,0.0,1.929494828800671e-06,0.0
spectrum-HB,wavenumber 12,OOD frequency,1,0.14857580508123852,0.0,0.3386276638290579,0.0,0.09523809523809523,0.0,0.08903221716771659,0.0,3.2340643405914307,0.0,6.844118595123291,0.0,0.4102427363395691,0.0,2.9888150691986084,0.0,0.42702221870422363,0.0,0.6108179419525066,0.0,0.0,0.0,2.7275607408228097e-06,0.0
