seed,method,threshold,calibration_brier,calibration_nll,calibration_ece
17,learned-Richardson,-1.5466235876083374,0.25875139236450195,0.7218770384788513,0.23446607838074365
17,learned-HB,-1.745229959487915,0.20181815326213837,0.6309934854507446,0.23965985141694546
17,learned-Chebyshev,-1.5819690227508545,0.18426519632339478,0.5352127552032471,0.2112393155694008
17,global-safe-HB,-1.7843302488327026,0.21347332000732422,0.8308932185173035,0.24826810446878275
17,population-safe-HB,-1.7872377634048462,0.2130986899137497,0.8240745067596436,0.24682458490133286
17,spectrum-HB,-1.9303932189941406,0.4935700595378876,5.79768180847168,0.516040101647377
17,population-PCG,-1.764672040939331,0.01998395472764969,0.08798464387655258,0.02683621461619623
17,exact,-1.8731377124786377,0.009454104118049145,0.08115335553884506,0.011335250902144859
