model,seed,scenario,category,task,threshold,balanced_brier,balanced_nll,balanced_ece,uncertainty_error_auc,credible_confident_fraction,credible_selective_accuracy,mean_score_std
exact,17,three obstacles,ID,8,-1.590419054031372,0.015821386128664017,0.0698799192905426,0.04232256859540939,0.9792815879772402,0.9033203125,1.0,0.061355091631412506
exact,17,three obstacles,ID,9,-1.590419054031372,0.020215794444084167,0.07937081158161163,0.036043476313352585,0.9764597112580897,0.87890625,1.0,0.06406257301568985
exact,17,three obstacles,ID,10,-1.590419054031372,0.017622293904423714,0.07614277303218842,0.048058971762657166,0.9822722367812549,0.9111328125,0.9999999403953552,0.06230190023779869
exact,17,three obstacles,ID,11,-1.590419054031372,0.01110767386853695,0.05632316321134567,0.040359869599342346,0.9852347718748516,0.916015625,1.0,0.06267926841974258
exact,17,three obstacles,ID,12,-1.590419054031372,0.013784864917397499,0.06285406649112701,0.036361198872327805,0.9785132559348466,0.896484375,1.0,0.061101071536540985
exact,17,three obstacles,ID,13,-1.590419054031372,0.021522466093301773,0.08700670301914215,0.04174083471298218,0.976080411540194,0.8935546875,1.0,0.0639721006155014
exact,17,three obstacles,ID,14,-1.590419054031372,0.020272254943847656,0.08379603922367096,0.044614411890506744,0.9733935742971888,0.900390625,1.0,0.0629662424325943
exact,17,three obstacles,ID,15,-1.590419054031372,0.016510531306266785,0.07073164731264114,0.037641365081071854,0.9711441532258065,0.8837890625,0.9999999403953552,0.06280321627855301
foundation,17,four obstacles,ID,0,-1.5919537544250488,0.029039448127150536,0.11089275777339935,0.06742975860834122,0.9852755939712461,0.88671875,0.9999999403953552,0.0579034686088562
foundation,17,four obstacles,ID,1,-1.5919537544250488,0.018720321357250214,0.08423839509487152,0.0576036237180233,0.9800277217741935,0.873046875,1.0,0.06004340201616287
foundation,17,four obstacles,ID,2,-1.5919537544250488,0.022324679419398308,0.09348691999912262,0.0735434740781784,0.9900266891417334,0.9375,1.0,0.05742437392473221
foundation,17,four obstacles,ID,3,-1.5919537544250488,0.032418180257081985,0.11896835267543793,0.05896581709384918,0.9731670077640256,0.896484375,1.0,0.059675395488739014
foundation,17,four obstacles,ID,4,-1.5919537544250488,0.0283447727560997,0.10522730648517609,0.05166139826178551,0.9642351581684241,0.8701171875,1.0,0.05908520147204399
foundation,17,four obstacles,ID,5,-1.5919537544250488,0.025935474783182144,0.1014479398727417,0.05899757891893387,0.9791597013262008,0.8974609375,1.0,0.05969130992889404
foundation,17,four obstacles,ID,6,-1.5919537544250488,0.019947322085499763,0.08291249722242355,0.0539746955037117,0.9876676676676677,0.90234375,1.0,0.059551820158958435
foundation,17,four obstacles,ID,7,-1.5919537544250488,0.019137263298034668,0.08041834831237793,0.04590507596731186,0.9787387387387387,0.9072265625,1.0,0.05730776861310005
foundation,17,four obstacles,ID,8,-1.5919537544250488,0.01917441189289093,0.08295101672410965,0.05884050205349922,0.9869352204681545,0.9052734375,0.9999999403953552,0.059338364750146866
foundation,17,four obstacles,ID,9,-1.5919537544250488,0.028916429728269577,0.10357039421796799,0.048557475209236145,0.9716539766993854,0.8828125,1.0,0.059863410890102386
foundation,17,four obstacles,ID,10,-1.5919537544250488,0.027375228703022003,0.10381818562746048,0.04802970588207245,0.9724066120005206,0.890625,1.0,0.0602966770529747
foundation,17,four obstacles,ID,11,-1.5919537544250488,0.02481580525636673,0.09344570338726044,0.057418256998062134,0.9869439301144187,0.904296875,1.0,0.057917214930057526
foundation,17,four obstacles,ID,12,-1.5919537544250488,0.03265416622161865,0.11405763030052185,0.044497858732938766,0.9662308016772945,0.880859375,0.9988913536071777,0.060897089540958405
foundation,17,four obstacles,ID,13,-1.5919537544250488,0.017008241266012192,0.08048976212739944,0.05556190758943558,0.9824811280444382,0.904296875,1.0,0.060801997780799866
foundation,17,four obstacles,ID,14,-1.5919537544250488,0.02047756500542164,0.08514992892742157,0.04311339557170868,0.969695060483871,0.8818359375,0.998892605304718,0.060066964477300644
foundation,17,four obstacles,ID,15,-1.5919537544250488,0.028639838099479675,0.10373816639184952,0.05246223509311676,0.9710338680926917,0.896484375,1.0,0.05924488976597786
exact,17,four obstacles,ID,0,-1.590419054031372,0.02914245054125786,0.11127977073192596,0.06785330176353455,0.9857533770577249,0.88671875,0.9999999403953552,0.057889871299266815
exact,17,four obstacles,ID,1,-1.590419054031372,0.01887996681034565,0.08479105681180954,0.05290139839053154,0.9778001341381624,0.8740234375,1.0,0.06002318859100342
exact,17,four obstacles,ID,2,-1.590419054031372,0.022763021290302277,0.09473960101604462,0.07499964535236359,0.9878847413228553,0.9375,1.0,0.05738242343068123
exact,17,four obstacles,ID,3,-1.590419054031372,0.032457441091537476,0.11891013383865356,0.05897626280784607,0.9731994932267811,0.896484375,1.0,0.05966116115450859
exact,17,four obstacles,ID,4,-1.590419054031372,0.0285172276198864,0.10574676841497421,0.052426908165216446,0.9653907265636285,0.87109375,1.0,0.05911168456077576
exact,17,four obstacles,ID,5,-1.590419054031372,0.025805320590734482,0.1011405736207962,0.05872878059744835,0.9809236947791165,0.8974609375,1.0,0.059729546308517456
exact,17,four obstacles,ID,6,-1.590419054031372,0.020101286470890045,0.0835685059428215,0.05525560677051544,0.9881881881881882,0.9013671875,1.0,0.05956680327653885
exact,17,four obstacles,ID,7,-1.590419054031372,0.019335560500621796,0.08112838864326477,0.0503920242190361,0.9792192192192192,0.9072265625,1.0,0.057284653186798096
exact,17,four obstacles,ID,8,-1.590419054031372,0.019083596765995026,0.08275867998600006,0.05673287436366081,0.9866630375612411,0.9052734375,0.9999999403953552,0.059346091002225876
exact,17,four obstacles,ID,9,-1.590419054031372,0.02900407463312149,0.1037297397851944,0.048521146178245544,0.9708283643702412,0.8818359375,1.0,0.05986953154206276
exact,17,four obstacles,ID,10,-1.590419054031372,0.02744346112012863,0.10408501327037811,0.04831782355904579,0.972562800989197,0.8896484375,1.0,0.06027932092547417
exact,17,four obstacles,ID,11,-1.590419054031372,0.02488817647099495,0.09373793751001358,0.06277139484882355,0.9870388833499502,0.90234375,1.0,0.05792931094765663
exact,17,four obstacles,ID,12,-1.590419054031372,0.0327753946185112,0.11466063559055328,0.04557560756802559,0.9667022306031808,0.880859375,0.9988913536071777,0.06090468168258667
exact,17,four obstacles,ID,13,-1.590419054031372,0.017092082649469376,0.08102568238973618,0.0561169758439064,0.9830033708398614,0.904296875,1.0,0.06082850694656372
exact,17,four obstacles,ID,14,-1.590419054031372,0.0208389014005661,0.08609183132648468,0.04385741055011749,0.9698525705645161,0.880859375,0.9988913536071777,0.060050372034311295
exact,17,four obstacles,ID,15,-1.590419054031372,0.028456266969442368,0.10334957391023636,0.05137457326054573,0.9735155195681511,0.896484375,1.0,0.05926183983683586
foundation,17,six obstacles,OOD count,0,-1.5919537544250488,0.08232619613409042,0.2451762855052948,0.07396183907985687,0.9558458202758101,0.787109375,0.996277928352356,0.057043373584747314
foundation,17,six obstacles,OOD count,1,-1.5919537544250488,0.06838064640760422,0.20824307203292847,0.04796303063631058,0.9579279667097145,0.8037109375,0.9927096366882324,0.057828083634376526
foundation,17,six obstacles,OOD count,2,-1.5919537544250488,0.05260435864329338,0.17066562175750732,0.053467757999897,0.9559286463798531,0.8369140625,0.9941657185554504,0.056640625
foundation,17,six obstacles,OOD count,3,-1.5919537544250488,0.06343869119882584,0.19817720353603363,0.050018198788166046,0.9564847919581326,0.802734375,0.9963503479957581,0.057209860533475876
foundation,17,six obstacles,OOD count,4,-1.5919537544250488,0.04374430328607559,0.14994433522224426,0.050753384828567505,0.9547378589619742,0.8349609375,0.9941520094871521,0.05681496113538742
foundation,17,six obstacles,OOD count,5,-1.5919537544250488,0.08424306660890579,0.2599678635597229,0.07784008234739304,0.9455858023762972,0.8076171875,0.9915357232093811,0.055936299264431
foundation,17,six obstacles,OOD count,6,-1.5919537544250488,0.031342875212430954,0.1187809482216835,0.07434777915477753,0.9700500500500501,0.873046875,1.0,0.05636101961135864
foundation,17,six obstacles,OOD count,7,-1.5919537544250488,0.053102798759937286,0.16887304186820984,0.05792238190770149,0.9595790174513142,0.822265625,0.9988123774528503,0.0573892667889595
foundation,17,six obstacles,OOD count,8,-1.5919537544250488,0.06163087487220764,0.2037920355796814,0.0654173493385315,0.948090162114146,0.7939453125,0.9987699389457703,0.057523585855960846
foundation,17,six obstacles,OOD count,9,-1.5919537544250488,0.08408502489328384,0.25365516543388367,0.07257338613271713,0.9480401400862069,0.814453125,0.9940048456192017,0.056737300008535385
foundation,17,six obstacles,OOD count,10,-1.5919537544250488,0.06419789046049118,0.201580211520195,0.07255307585000992,0.9619002347925039,0.833984375,0.9953160881996155,0.05888921767473221
foundation,17,six obstacles,OOD count,11,-1.5919537544250488,0.03760313242673874,0.12837982177734375,0.06867381930351257,0.9722655413876403,0.8896484375,1.0,0.056597623974084854
foundation,17,six obstacles,OOD count,12,-1.5919537544250488,0.0756838396191597,0.23246076703071594,0.07438282668590546,0.9524087024087025,0.8212890625,0.9952437281608582,0.05788996070623398
foundation,17,six obstacles,OOD count,13,-1.5919537544250488,0.051360391080379486,0.1744239628314972,0.06445213407278061,0.9536787022501308,0.8466796875,0.9976931810379028,0.056226179003715515
foundation,17,six obstacles,OOD count,14,-1.5919537544250488,0.0486551970243454,0.16423776745796204,0.047787778079509735,0.9521645132185963,0.8740234375,0.9888268113136292,0.055007465183734894
foundation,17,six obstacles,OOD count,15,-1.5919537544250488,0.05587204918265343,0.18359419703483582,0.06040459871292114,0.9477376302083332,0.84765625,0.9919354915618896,0.05662867799401283
exact,17,six obstacles,OOD count,0,-1.590419054031372,0.07930158078670502,0.23861953616142273,0.06934934854507446,0.9551513576718201,0.78515625,0.996268630027771,0.057463325560092926
exact,17,six obstacles,OOD count,1,-1.590419054031372,0.06714710593223572,0.2048599272966385,0.04737653583288193,0.956567626909413,0.8017578125,0.9926918745040894,0.058233361691236496
exact,17,six obstacles,OOD count,2,-1.590419054031372,0.050011392682790756,0.16474726796150208,0.04666250944137573,0.9541650461662562,0.83203125,0.9941314458847046,0.057309672236442566
exact,17,six obstacles,OOD count,3,-1.590419054031372,0.06196961551904678,0.19473044574260712,0.045908380299806595,0.9556459900522054,0.8046875,0.9951456189155579,0.057389430701732635
exact,17,six obstacles,OOD count,4,-1.590419054031372,0.04281790554523468,0.1478329300880432,0.05045721307396889,0.9564750855073436,0.8330078125,0.9929659962654114,0.05699899047613144
exact,17,six obstacles,OOD count,5,-1.590419054031372,0.08159878849983215,0.25186973810195923,0.07566525042057037,0.9419375707585316,0.8095703125,0.9903498291969299,0.0560578778386116
exact,17,six obstacles,OOD count,6,-1.590419054031372,0.030663080513477325,0.1164918839931488,0.0689774826169014,0.9687837212887314,0.8720703125,1.0,0.05645968019962311
exact,17,six obstacles,OOD count,7,-1.590419054031372,0.052243705838918686,0.16657774150371552,0.05614661052823067,0.9581180344478217,0.822265625,0.9988123774528503,0.057490378618240356
exact,17,six obstacles,OOD count,8,-1.590419054031372,0.060176149010658264,0.19856664538383484,0.06255645304918289,0.9543679500147242,0.794921875,0.9987714886665344,0.05796243995428085
exact,17,six obstacles,OOD count,9,-1.590419054031372,0.08130600303411484,0.2457277476787567,0.06696770340204239,0.9459179928602409,0.8125,0.993990421295166,0.05698276311159134
exact,17,six obstacles,OOD count,10,-1.590419054031372,0.06288792937994003,0.19739875197410583,0.0673612654209137,0.959701280227596,0.833984375,0.9953160881996155,0.05906258523464203
exact,17,six obstacles,OOD count,11,-1.590419054031372,0.03629423305392265,0.1254139393568039,0.06631647795438766,0.9745197168857432,0.8876953125,1.0,0.05681653320789337
exact,17,six obstacles,OOD count,12,-1.590419054031372,0.07465553283691406,0.229047954082489,0.07314398139715195,0.9494221056721057,0.8203125,0.9952381253242493,0.058082714676856995
exact,17,six obstacles,OOD count,13,-1.590419054031372,0.05021894350647926,0.17179477214813232,0.06134119629859924,0.9511878597592883,0.8466796875,0.9976931810379028,0.056384243071079254
exact,17,six obstacles,OOD count,14,-1.590419054031372,0.04834989085793495,0.16380086541175842,0.04607923701405525,0.9507856255213387,0.8759765625,0.9866220951080322,0.05504603683948517
exact,17,six obstacles,OOD count,15,-1.590419054031372,0.054154835641384125,0.17880037426948547,0.05849076062440872,0.9482982223065731,0.8427734375,0.9918887615203857,0.05686889961361885
foundation,17,three stars,OOD shape,0,-1.5919537544250488,0.029351886361837387,0.10211214423179626,0.035575274378061295,0.9689619475976298,0.88671875,0.9955946803092957,0.06308022141456604
foundation,17,three stars,OOD shape,1,-1.5919537544250488,0.022884950041770935,0.08752597868442535,0.034785330295562744,0.963719512195122,0.90234375,0.9978355169296265,0.06349459290504456
foundation,17,three stars,OOD shape,2,-1.5919537544250488,0.03202691674232483,0.11644227802753448,0.03193940222263336,0.9645702306079663,0.861328125,0.9943310618400574,0.06342548131942749
foundation,17,three stars,OOD shape,3,-1.5919537544250488,0.021268077194690704,0.0815192237496376,0.03641802817583084,0.9688237898465171,0.873046875,0.9955257177352905,0.0653807669878006
foundation,17,three stars,OOD shape,4,-1.5919537544250488,0.01672532595694065,0.07367399334907532,0.045533061027526855,0.9740845521511691,0.88671875,0.9988986253738403,0.06213683634996414
foundation,17,three stars,OOD shape,5,-1.5919537544250488,0.03037208691239357,0.1085405945777893,0.02895379438996315,0.968431938170141,0.8779296875,0.9966629147529602,0.06267564743757248
