model,seed,scenario,category,count,wavenumber,noise,aperture_degrees,task,auc,average_precision,iou_top7,centroid_error,area_matched_iou,score_correlation_exact,relative_residual,success_ap80
small,17,four obstacles,ID,4,8.0,0.15,360.0,7,0.996876220226474,0.9342860027703759,0.5416666666666666,0.025284141302108765,0.6956521739130435,0.9999983024360686,0.025513701140880585,1.0
small,17,four obstacles,ID,4,8.0,0.15,360.0,8,0.9984120288812247,0.972161136272319,0.547945205479452,0.03598527982831001,0.8636363636363636,0.9999825225875192,0.0943228155374527,1.0
small,17,four obstacles,ID,4,8.0,0.15,360.0,9,0.9952781610088802,0.9387915330999685,0.6447368421052632,0.01635047420859337,0.7096774193548387,0.9999486041139173,0.11781921237707138,1.0
small,17,four obstacles,ID,4,8.0,0.15,360.0,10,0.9925093632958801,0.8725339943502214,0.56,0.02226288616657257,0.6071428571428571,0.9999843719979887,0.11054624617099762,1.0
small,17,four obstacles,ID,4,8.0,0.15,360.0,11,0.9976262549271544,0.9625587060348241,0.6301369863013698,0.01916332170367241,0.8076923076923077,0.9999676254134389,0.0711314007639885,1.0
small,17,four obstacles,ID,4,8.0,0.15,360.0,12,0.9927909371781669,0.9040348477719222,0.6233766233766234,0.03284233808517456,0.65625,0.9999895965609935,0.03530632704496384,1.0
small,17,four obstacles,ID,4,8.0,0.15,360.0,13,0.9980986333927511,0.9494781574071134,0.4722222222222222,0.007105804514139891,0.7435897435897436,0.9999757233724642,0.19239120185375214,1.0
small,17,four obstacles,ID,4,8.0,0.15,360.0,14,0.9960147215749472,0.9191038759936768,0.6301369863013698,0.02671794407069683,0.7407407407407407,0.9999653601190015,0.06842318922281265,1.0
small,17,four obstacles,ID,4,8.0,0.15,360.0,15,0.993511293634497,0.90432559831809,0.6266666666666667,0.05962521582841873,0.5873015873015873,0.9999488866726101,0.12341902405023575,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,0,0.9966781214203895,0.9526088574567153,0.7027027027027027,0.027105627581477165,0.7419354838709677,0.9999651928119491,0.05430508032441139,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,1,0.9971182717691394,0.9398261266617841,0.7083333333333334,0.012235958129167557,0.7586206896551724,0.9999596872022017,0.05814266949892044,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,2,0.999219991333237,0.9765757148155424,0.4861111111111111,0.015446354635059834,0.8421052631578947,0.9999961036428883,0.1012052670121193,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,3,0.9939007421150279,0.9001348433261207,0.5675675675675675,0.027095526456832886,0.6923076923076923,0.9999900150096938,0.08519674092531204,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,4,0.9940734119658784,0.9148825632896584,0.6447368421052632,0.03160304203629494,0.6825396825396826,0.9999650051802385,0.06503913551568985,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,5,0.9956068758438626,0.9260656624538025,0.684931506849315,0.03215501457452774,0.7,0.9999729925485427,0.13043920695781708,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,6,0.9978150406504066,0.9551352331355514,0.5555555555555556,0.02059929259121418,0.7777777777777778,0.9999671596255296,0.09168767184019089,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,7,0.9968501887283613,0.933514014901614,0.5416666666666666,0.025284141302108765,0.6956521739130435,0.9999981320819169,0.026659078896045685,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,8,0.9984120288812247,0.9726527855444563,0.547945205479452,0.03598527982831001,0.8636363636363636,0.9999835243268832,0.09995759278535843,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,9,0.9951615723918155,0.9376274480820559,0.6447368421052632,0.01635047420859337,0.7096774193548387,0.9999462488405034,0.11282145977020264,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,10,0.9924185676994666,0.8715743073545887,0.56,0.02226288616657257,0.5789473684210527,0.9999846569070578,0.10987617075443268,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,11,0.9976480324048869,0.9630646738604597,0.6301369863013698,0.020231544971466064,0.8076923076923077,0.9999628740645692,0.07067837566137314,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,12,0.9926937799972796,0.9036083237106503,0.6025641025641025,0.03743237257003784,0.65625,0.999990012000301,0.03284033015370369,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,13,0.9980986333927511,0.9490412754752213,0.4722222222222222,0.007105804514139891,0.7435897435897436,0.999975834529483,0.1928437203168869,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,14,0.9961671639190749,0.9217613894845932,0.6301369863013698,0.022361481562256813,0.7407407407407407,0.9999639388649331,0.0676489770412445,1.0
foundation,17,four obstacles,ID,4,8.0,0.15,360.0,15,0.9936755646817248,0.9060284456789767,0.6266666666666667,0.05962521582841873,0.6129032258064516,0.9999492836466306,0.11923005431890488,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,0,0.9967735777014127,0.9534648733157559,0.7027027027027027,0.027105627581477165,0.7419354838709677,1.0,1.5014796190371271e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,1,0.9970578159321282,0.9388828086531048,0.7083333333333334,0.009864287450909615,0.7586206896551724,1.0,1.5377421732409857e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,2,0.9992488805431171,0.9774952550454274,0.4861111111111111,0.013667174614965916,0.8421052631578947,1.0,1.7921862308867276e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,3,0.9938775510204082,0.8998210998305591,0.5675675675675675,0.027095526456832886,0.6923076923076923,1.0,1.4326171367429197e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,4,0.994015117657346,0.9134061719323228,0.6447368421052632,0.03160304203629494,0.6825396825396826,1.0,1.2830425475840457e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,5,0.9956673316808737,0.9270922734072558,0.684931506849315,0.03215501457452774,0.7,1.0,1.541207529953681e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,6,0.9978150406504066,0.9550521939779419,0.5555555555555556,0.02059929259121418,0.7777777777777778,1.0,1.6771224181866273e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,7,0.9968501887283613,0.9335140149016139,0.5416666666666666,0.025284141302108765,0.6956521739130435,1.0,1.5437402907991782e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,8,0.9984368409299555,0.9728192857109563,0.547945205479452,0.027103247120976448,0.8636363636363636,1.0,1.498143592471024e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,9,0.9951227095194606,0.9375102875209487,0.6447368421052632,0.01635047420859337,0.7096774193548387,1.0,1.486186283727875e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,10,0.9924639654976734,0.8719769581138705,0.56,0.02226288616657257,0.6071428571428571,1.0,1.606617843208369e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,11,0.9975826999716894,0.9622896598231305,0.6301369863013698,0.018189197406172752,0.8076923076923077,1.0,1.4162907973513938e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,12,0.9927326428696345,0.9035395685632999,0.6233766233766234,0.028816839680075645,0.65625,1.0,1.540217454021331e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,13,0.9981283422459893,0.9497037026082367,0.4722222222222222,0.007105804514139891,0.7435897435897436,1.0,1.7901300452649593e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,14,0.9961671639190749,0.9216716841692421,0.6301369863013698,0.025887219235301018,0.7735849056603774,1.0,1.6092293662950397e-05,1.0
exact,17,four obstacles,ID,4,8.0,0.15,360.0,15,0.9935728952772074,0.9048311369125439,0.6266666666666667,0.05962521582841873,0.5625,1.0,1.433561737940181e-05,1.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,0,0.9552637285195424,0.6918255054022664,0.41509433962264153,0.01909702457487583,0.41818181818181815,0.9999315905052024,0.15541017055511475,0.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,1,0.9710691823899371,0.7396435448960338,0.5604395604395604,0.08650115132331848,0.5555555555555556,0.9999592188196402,0.08195626735687256,0.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,2,0.9788974835429181,0.7777783394032307,0.5104166666666666,0.03910815715789795,0.5208333333333334,0.9998195906400611,0.319908082485199,0.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,3,0.9709574206251539,0.7642419012508344,0.5053763440860215,0.07467256486415863,0.5111111111111111,0.9999735135486533,0.070762038230896,0.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,4,0.9851580823717047,0.7778284125034869,0.5487804878048781,0.05170845985412598,0.5714285714285714,0.9999382247328158,0.060346681624650955,0.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,5,0.9600215900587594,0.7342706576871424,0.44545454545454544,0.06401260942220688,0.4146341463414634,0.9999163767390848,0.2766416370868683,0.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,6,0.9949837773224043,0.9087887956614167,0.6216216216216216,0.01013773214071989,0.7142857142857143,0.999854926448628,0.1538933515548706,1.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,7,0.9816034398301856,0.8149697475080476,0.5357142857142857,0.027442967519164085,0.5405405405405406,0.9999413517226817,0.06101153418421745,1.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,8,0.9785998256063136,0.8333234598445702,0.5212765957446809,0.03080972097814083,0.5106382978723404,0.999944717250735,0.11509120464324951,1.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,9,0.9644230125242783,0.7245818092313059,0.4519230769230769,0.03832358121871948,0.4766355140186916,0.9999015891651994,0.32097873091697693,0.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,10,0.9774327677553484,0.75540013267343,0.5056179775280899,0.10929090529680252,0.5308641975308642,0.9999511638021119,0.15544132888317108,0.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,11,0.99140697945845,0.8889652157322115,0.6551724137931034,0.01709945872426033,0.6551724137931034,0.9999635673632964,0.06802357733249664,1.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,12,0.9700034578146611,0.7129151424544309,0.48314606741573035,0.08223937451839447,0.4634146341463415,0.9999451595473255,0.07966063171625137,0.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,13,0.9841796875,0.8240217026444943,0.5454545454545454,0.027036579325795174,0.5421686746987951,0.9999826845519847,0.07409556955099106,1.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,14,0.9800138312586445,0.750624995044543,0.4666666666666667,0.10211514681577682,0.4634146341463415,0.9999573051520898,0.05838440731167793,0.0
small,17,six obstacles,OOD count,6,8.0,0.15,360.0,15,0.9784224760947637,0.7732470934647934,0.4895833333333333,0.07852935045957565,0.4791666666666667,0.9999601814563627,0.11008283495903015,0.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,0,0.9554805659456822,0.6939825758600655,0.41509433962264153,0.01909702457487583,0.41818181818181815,0.9999316967441655,0.15918433666229248,0.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,1,0.9710691823899371,0.739610762186443,0.5604395604395604,0.08650115132331848,0.5555555555555556,0.999958911894627,0.08218691498041153,0.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,2,0.9787246301657953,0.7759369712002383,0.5104166666666666,0.03910815715789795,0.5208333333333334,0.999802716740636,0.3196367025375366,0.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,3,0.9709112724587743,0.7642092556713497,0.5053763440860215,0.07467256486415863,0.5111111111111111,0.9999741926043471,0.07363926619291306,0.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,4,0.9852143728304719,0.7823295296177025,0.5487804878048781,0.05170845985412598,0.5714285714285714,0.9999359410117308,0.06165001913905144,0.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,5,0.9596658447723844,0.7332736526484911,0.44545454545454544,0.062430303543806076,0.4146341463414634,0.9999268289316399,0.2673792243003845,0.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,6,0.9947703210382514,0.8996372875003866,0.6216216216216216,0.0038603818975389004,0.7142857142857143,0.9998667873643228,0.15212149918079376,1.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,7,0.9815127270088354,0.8147196458419026,0.5176470588235295,0.02738327905535698,0.5405405405405406,0.9999308902948301,0.06435296684503555,1.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,8,0.9785111508505386,0.8322563914491551,0.5212765957446809,0.03080972097814083,0.5106382978723404,0.9999444578274004,0.11093921214342117,1.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,9,0.9643694327238631,0.7241316370879258,0.46601941747572817,0.04098701477050781,0.4766355140186916,0.9999025672409905,0.3101437985897064,0.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,10,0.9776674937965261,0.7593173189568334,0.5227272727272727,0.09834538400173187,0.5121951219512195,0.9999493129216606,0.15528003871440887,0.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,11,0.9914507469654529,0.8899535130182856,0.6551724137931034,0.01709945872426033,0.6551724137931034,0.9999636104234119,0.06761649250984192,1.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,12,0.9699861687413555,0.7118489587682808,0.48314606741573035,0.08223937451839447,0.48148148148148145,0.9999445010737908,0.08337715268135071,0.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,13,0.9841959635416666,0.8245191137389474,0.5454545454545454,0.027036579325795174,0.5238095238095238,0.9999826220572834,0.07400175929069519,1.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,14,0.9800656984785616,0.7500449028533478,0.5,0.10076004266738892,0.4634146341463415,0.9999545068094594,0.05938947573304176,0.0
foundation,17,six obstacles,OOD count,6,8.0,0.15,360.0,15,0.9784668134726512,0.773048516089305,0.4742268041237113,0.07387232780456543,0.4791666666666667,0.9999597364084557,0.10874920338392258,0.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,0,0.9557651650674907,0.6963533753794011,0.41509433962264153,0.02354973554611206,0.41818181818181815,1.0,1.0245943485642783e-05,0.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,1,0.9712788259958072,0.7409789052514525,0.5604395604395604,0.08650115132331848,0.5555555555555556,1.0,1.0848198144230992e-05,0.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,2,0.9790415280238538,0.7790015820209835,0.5263157894736842,0.03836958855390549,0.5368421052631579,1.0,1.0241071322525386e-05,0.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,3,0.9711881614570514,0.7648050837428761,0.5053763440860215,0.07467256486415863,0.4945054945054945,1.0,1.1572407856874634e-05,0.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,4,0.9852518998029833,0.7828115374423313,0.5487804878048781,0.05170845985412598,0.5714285714285714,1.0,1.211860671901377e-05,0.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,5,0.960205596241367,0.7367501366834999,0.44545454545454544,0.06332924216985703,0.4146341463414634,1.0,9.041510566021316e-06,0.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,6,0.9946849385245902,0.903346539642859,0.6216216216216216,0.004179945681244135,0.7142857142857143,1.0,1.2932887329952791e-05,1.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,7,0.9815490121373754,0.8141264278947012,0.5357142857142857,0.025182723999023438,0.5405405405405406,1.0,1.2980512110516429e-05,1.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,8,0.9788362916217135,0.8348005653279129,0.5212765957446809,0.038204293698072433,0.5268817204301075,1.0,1.1641072887869086e-05,1.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,9,0.9645703569754203,0.7253604296885361,0.46601941747572817,0.04057558625936508,0.4766355140186916,1.0,1.0226807717117481e-05,0.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,10,0.9775668969217356,0.7586573068834712,0.5227272727272727,0.09708872437477112,0.5308641975308642,1.0,1.3040128578722943e-05,0.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,11,0.9915382819794585,0.890820931041719,0.6551724137931034,0.01709945872426033,0.6551724137931034,1.0,1.0771017514343839e-05,1.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,12,0.9698132780082988,0.7114272025818646,0.48314606741573035,0.08765586465597153,0.4634146341463415,1.0,1.1714675565599464e-05,0.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,13,0.9841634114583333,0.825854570434068,0.5454545454545454,0.027036579325795174,0.5421686746987951,1.0,1.0440422556712292e-05,1.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,14,0.9798582295988936,0.7493395403707015,0.4666666666666667,0.10211514681577682,0.4634146341463415,1.0,1.1010044545400888e-05,0.0
exact,17,six obstacles,OOD count,6,8.0,0.15,360.0,15,0.9784963717245763,0.7737757243001985,0.4895833333333333,0.07945775240659714,0.4791666666666667,1.0,1.0913089681707788e-05,0.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,0,0.9926910299003323,0.8510782976165656,0.44594594594594594,0.037104249000549316,0.5909090909090909,0.9999981087793277,0.0219599436968565,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,1,0.9940678225239274,0.874051828902427,0.4383561643835616,0.024514537304639816,0.5348837209302325,0.9999978115903808,0.04541463777422905,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,2,0.988400862558166,0.8200850172331848,0.5,0.00596316484734416,0.5789473684210527,0.9999982367038112,0.017766878008842468,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,3,0.9960692590065945,0.8946121171662706,0.4305555555555556,0.031293898820877075,0.6756756756756757,0.999989528717927,0.04205628111958504,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,4,0.9970542367007451,0.908821421422982,0.4027777777777778,0.030982017517089844,0.7058823529411765,0.9999846615848137,0.04282861948013306,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,5,0.9907947299208495,0.8426887663240592,0.5066666666666667,0.023329870775341988,0.6078431372549019,0.9999837112379757,0.19208098948001862,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,6,0.9975175175175175,0.9219270994423178,0.3472222222222222,0.02443094551563263,0.7241379310344828,0.999995182365823,0.02482645772397518,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,7,0.9924599162212914,0.829784323648745,0.4861111111111111,0.011679536662995815,0.5217391304347826,0.9999966701544685,0.0887756422162056,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,8,0.9901147347955859,0.8252294484207452,0.4533333333333333,0.03464625030755997,0.6086956521739131,0.9999870449976875,0.18776848912239075,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,9,0.9869520761091847,0.8047311847226671,0.4936708860759494,0.021199023351073265,0.5862068965517241,0.9999986587772766,0.014597932808101177,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,10,0.9919302355850579,0.8599377857157434,0.5,0.024370333179831505,0.5918367346938775,0.999987098894387,0.16981634497642517,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,11,0.995321434760007,0.8749435540608008,0.4027777777777778,0.01551099494099617,0.6571428571428571,0.9999976104734136,0.08278511464595795,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,12,0.9891837125879679,0.8238800961774058,0.4342105263157895,0.009024832397699356,0.5416666666666666,0.9999889301526109,0.1905953288078308,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,13,0.9874999999999999,0.8013439931536673,0.48717948717948717,0.009404500015079975,0.543859649122807,0.9999795757758756,0.03164521977305412,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,14,0.9944125004060682,0.8840405435906046,0.410958904109589,0.025966834276914597,0.5897435897435898,0.9999905219392512,0.06289861351251602,1.0
small,17,three stars,OOD shape,3,8.0,0.15,360.0,15,0.988478771068914,0.8331192644970885,0.47435897435897434,0.007893051952123642,0.5636363636363636,0.9999945098127977,0.11332937330007553,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,0,0.9926910299003322,0.8513736712872118,0.44594594594594594,0.037104249000549316,0.5909090909090909,0.9999981241709216,0.023225126788020134,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,1,0.9940678225239274,0.874051828902427,0.4383561643835616,0.024514537304639816,0.5348837209302325,0.9999977054053482,0.03940756991505623,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,2,0.9883781636590625,0.8198447418906301,0.5,0.00596316484734416,0.5789473684210527,0.9999982366298552,0.017840292304754257,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,3,0.99610174446935,0.8950946264496217,0.4305555555555556,0.026911847293376923,0.6756756756756757,0.9999898396831873,0.04307911545038223,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,4,0.9969849246231156,0.9058363061217714,0.4027777777777778,0.030982017517089844,0.6571428571428571,0.9999858764022018,0.04390844330191612,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,5,0.9907451058233878,0.8415367658310957,0.5066666666666667,0.023329870775341988,0.6078431372549019,0.9999824588207158,0.1999606341123581,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,6,0.9974374374374375,0.9187773409882115,0.3472222222222222,0.02443094551563263,0.7241379310344828,0.9999941436962881,0.02302723564207554,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,7,0.9926621406904521,0.8342723456637181,0.4861111111111111,0.011679536662995815,0.5217391304347826,0.9999967979775931,0.09255483001470566,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,8,0.9902242668200115,0.8256964964501201,0.4533333333333333,0.03464625030755997,0.6086956521739131,0.9999873306383574,0.18535196781158447,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,9,0.9869743042589134,0.8048207690513819,0.4936708860759494,0.021199023351073265,0.5862068965517241,0.9999984266557375,0.014439607039093971,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,10,0.9919302355850579,0.8589589962062794,0.5,0.024370333179831505,0.56,0.9999864302507124,0.1744985431432724,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,11,0.995321434760007,0.8749435540608008,0.4027777777777778,0.01551099494099617,0.6571428571428571,0.9999977479424267,0.0856548622250557,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,12,0.9891837125879679,0.8246630439638254,0.4342105263157895,0.009024832397699356,0.5416666666666666,0.9999867072572184,0.1939496397972107,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,13,0.9876623376623377,0.8040753620193355,0.48717948717948717,0.009404500015079975,0.543859649122807,0.9999760915711146,0.0325615257024765,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,14,0.9944449858688237,0.8842070437571047,0.410958904109589,0.025966834276914597,0.5897435897435898,0.9999905892013378,0.05984502658247948,1.0
foundation,17,three stars,OOD shape,3,8.0,0.15,360.0,15,0.9884550648365455,0.833284579179181,0.47435897435897434,0.007893051952123642,0.5636363636363636,0.9999927386463838,0.11946827173233032,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,0,0.9927199191102124,0.8514670245359048,0.44594594594594594,0.037104249000549316,0.5909090909090909,1.0,1.703542329778429e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,1,0.9940984007583402,0.8742849291355272,0.4383561643835616,0.024514537304639816,0.5348837209302325,1.0,1.8292261302121915e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,2,0.988400862558166,0.8200850172331848,0.5,0.00596316484734416,0.5789473684210527,1.0,1.6847825463628396e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,3,0.9960692590065945,0.8950896433801225,0.4305555555555556,0.026911847293376923,0.6756756756756757,1.0,1.7438604118069634e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,4,0.9969849246231156,0.906620797596964,0.4027777777777778,0.030982017517089844,0.6571428571428571,1.0,1.9559740394470282e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,5,0.9908195419695804,0.8429679812374204,0.5066666666666667,0.023329870775341988,0.6078431372549019,1.0,1.623028038011398e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,6,0.9975175175175175,0.9219270994423178,0.3472222222222222,0.02443094551563263,0.7241379310344828,1.0,1.8875412933994085e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,7,0.9926332514805719,0.831577816217497,0.4861111111111111,0.011679536662995815,0.5217391304347826,1.0,1.6484329535160214e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,8,0.9900873517894794,0.8247373551989465,0.4533333333333333,0.03464625030755997,0.6086956521739131,1.0,1.563755540701095e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,9,0.9870187605583711,0.8055330677008188,0.4936708860759494,0.021199023351073265,0.5862068965517241,1.0,1.6147037968039513e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,10,0.9919562670831706,0.859174165652218,0.5,0.024370333179831505,0.56,1.0,1.7948828826774843e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,11,0.995321434760007,0.8749435540608008,0.4027777777777778,0.01551099494099617,0.6571428571428571,1.0,1.696827166597359e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,12,0.9892110955940743,0.825102747400057,0.4342105263157895,0.015047981403768063,0.5416666666666666,1.0,1.4680871572636534e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,13,0.9876159554730983,0.802162624170913,0.48717948717948717,0.008419006131589413,0.543859649122807,1.0,1.530627196189016e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,14,0.9944125004060682,0.8840405435906046,0.410958904109589,0.025966834276914597,0.5897435897435898,1.0,1.8134756828658283e-05,1.0
exact,17,three stars,OOD shape,3,8.0,0.15,360.0,15,0.988478771068914,0.8333812865243342,0.47435897435897434,0.007893051952123642,0.5636363636363636,1.0,1.4578921764041297e-05,1.0
small,17,two crescents,OOD shape,2,8.0,0.15,360.0,0,0.9948846809656287,0.5236362966239128,0.1527777777777778,0.01199530903249979,0.4666666666666667,0.9999960071487612,0.02098298817873001,0.0
small,17,two crescents,OOD shape,2,8.0,0.15,360.0,1,0.9963478657840676,0.7632888479042326,0.18055555555555555,0.025133933871984482,0.5294117647058824,0.9999977087592259,0.016989493742585182,0.0
small,17,two crescents,OOD shape,2,8.0,0.15,360.0,2,0.9926215277777778,0.5871370558870559,0.2222222222222222,0.03766167163848877,0.45454545454545453,0.9999742077731396,0.027170861139893532,0.0
small,17,two crescents,OOD shape,2,8.0,0.15,360.0,3,0.9941413680286083,0.628865720246673,0.18055555555555555,0.05293845012784004,0.4444444444444444,0.9999986512969581,0.013907804153859615,0.0
small,17,two crescents,OOD shape,2,8.0,0.15,360.0,4,0.997941370223979,0.8496527777777778,0.16666666666666666,0.026289699599146843,0.5,0.9999990838725769,0.012553570792078972,1.0
small,17,two crescents,OOD shape,2,8.0,0.15,360.0,5,0.9952876984126984,0.8280537780537781,0.2222222222222222,0.01040045265108347,0.6,0.9999963539054411,0.022003911435604095,1.0
small,17,two crescents,OOD shape,2,8.0,0.15,360.0,6,0.9921875,0.5611318038897218,0.2222222222222222,0.012923197820782661,0.391304347826087,0.9999996899054203,0.017765812575817108,0.0
