layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.954214870929718,1.2035983800888062,0.0004416127922013402,0.020498253405094147,1.2055175304412842,0.1779857724905014,1.0723460912704468,1.0864678621292114,25,25000,sinkhorn,64,0.3,1.0,False,True,True,linear,60
2,0.954214870929718,1.2035983800888062,0.0004416127922013402,0.020498253405094147,1.2055175304412842,0.1779857724905014,1.0723460912704468,1.0864678621292114,25,25000,sinkhorn,64,0.3,1.0,False,True,True,linear,60
3,0.954214870929718,1.2035983800888062,0.0004416127922013402,0.020498253405094147,1.2055175304412842,0.1779857724905014,1.0723460912704468,1.0864678621292114,25,25000,sinkhorn,64,0.3,1.0,False,True,True,linear,60
4,0.954214870929718,1.2035983800888062,0.0004416127922013402,0.020498253405094147,1.2055175304412842,0.1779857724905014,1.0723460912704468,1.0864678621292114,25,25000,sinkhorn,64,0.3,1.0,False,True,True,linear,60
