layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.9474117755889893,1.5269426107406616,0.03273262083530426,0.020844563841819763,0.9853992462158203,0.2113923579454422,1.0452691316604614,1.5038529634475708,37,37000,unbalanced_sinkhorn,32,0.1,1.0,False,True,True,linear,60
2,0.9474117755889893,1.5269426107406616,0.03273262083530426,0.020844563841819763,0.9853992462158203,0.2113923579454422,1.0452691316604614,1.5038529634475708,37,37000,unbalanced_sinkhorn,32,0.1,1.0,False,True,True,linear,60
3,0.9474117755889893,1.5269426107406616,0.03273262083530426,0.020844563841819763,0.9853992462158203,0.2113923579454422,1.0452691316604614,1.5038529634475708,37,37000,unbalanced_sinkhorn,32,0.1,1.0,False,True,True,linear,60
4,0.9474117755889893,1.5269426107406616,0.03273262083530426,0.020844563841819763,0.9853992462158203,0.2113923579454422,1.0452691316604614,1.5038529634475708,37,37000,unbalanced_sinkhorn,32,0.1,1.0,False,True,True,linear,60
