layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.973999559879303,1.6946752071380615,0.35080695152282715,0.0051591768860816956,0.9001024961471558,0.10537659376859665,1.304125428199768,2.7050704956054688,36,36000,unbalanced_sinkhorn,32,0.1,0.05,False,True,True,linear,60
2,0.973999559879303,1.6946752071380615,0.35080695152282715,0.0051591768860816956,0.9001024961471558,0.10537659376859665,1.304125428199768,2.7050704956054688,36,36000,unbalanced_sinkhorn,32,0.1,0.05,False,True,True,linear,60
3,0.973999559879303,1.6946752071380615,0.35080695152282715,0.0051591768860816956,0.9001024961471558,0.10537659376859665,1.304125428199768,2.7050704956054688,36,36000,unbalanced_sinkhorn,32,0.1,0.05,False,True,True,linear,60
4,0.973999559879303,1.6946752071380615,0.35080695152282715,0.0051591768860816956,0.9001024961471558,0.10537659376859665,1.304125428199768,2.7050704956054688,36,36000,unbalanced_sinkhorn,32,0.1,0.05,False,True,True,linear,60
