layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.9992215633392334,0.9944218397140503,0.7205380797386169,0.00033330172300338745,0.7458438873291016,0.005658166948705912,1.654039978981018,3.726792097091675,6,6000,softmax,64,0.1,1.0,False,True,True,linear,60
2,0.9992215633392334,0.9944218397140503,0.7205380797386169,0.00033330172300338745,0.7458438873291016,0.005658166948705912,1.654039978981018,3.726792097091675,6,6000,softmax,64,0.1,1.0,False,True,True,linear,60
3,0.9992215633392334,0.9944218397140503,0.7205380797386169,0.00033330172300338745,0.7458438873291016,0.005658166948705912,1.654039978981018,3.726792097091675,6,6000,softmax,64,0.1,1.0,False,True,True,linear,60
4,0.9992215633392334,0.9944218397140503,0.7205380797386169,0.00033330172300338745,0.7458438873291016,0.005658166948705912,1.654039978981018,3.726792097091675,6,6000,softmax,64,0.1,1.0,False,True,True,linear,60
