layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.25281837582588196,4.880527496337891,7.142272806959227e-05,0.10589424520730972,2.286325216293335,2.2286291122436523,0.9998614192008972,1.0118519067764282,18,18000,sinkhorn,8,0.1,1.0,False,True,True,linear,60
2,0.25281837582588196,4.880527496337891,7.142272806959227e-05,0.10589424520730972,2.286325216293335,2.2286291122436523,0.9998614192008972,1.0118519067764282,18,18000,sinkhorn,8,0.1,1.0,False,True,True,linear,60
3,0.25281837582588196,4.880527496337891,7.142272806959227e-05,0.10589424520730972,2.286325216293335,2.2286291122436523,0.9998614192008972,1.0118519067764282,18,18000,sinkhorn,8,0.1,1.0,False,True,True,linear,60
4,0.25281837582588196,4.880527496337891,7.142272806959227e-05,0.10589424520730972,2.286325216293335,2.2286291122436523,0.9998614192008972,1.0118519067764282,18,18000,sinkhorn,8,0.1,1.0,False,True,True,linear,60
