layer,R_spike,S_token_var,C_col_imbalance,gap,H_attn,H_query,spike_col_load,max_col_load,run_id,seed,norm,d_model,tau,eta,q_equals_k,use_mlp,residual,data_kind,steps
1,0.08076386898756027,5.116844654083252,5.5052606029448725e-08,0.2404770702123642,3.36019229888916,3.3705670833587646,1.00002920627594,1.0001981258392334,20,20000,sinkhorn,8,0.8,1.0,False,True,True,linear,60
2,0.08076386898756027,5.116844654083252,5.5052606029448725e-08,0.2404770702123642,3.36019229888916,3.3705670833587646,1.00002920627594,1.0001981258392334,20,20000,sinkhorn,8,0.8,1.0,False,True,True,linear,60
3,0.08076386898756027,5.116844654083252,5.5052606029448725e-08,0.2404770702123642,3.36019229888916,3.3705670833587646,1.00002920627594,1.0001981258392334,20,20000,sinkhorn,8,0.8,1.0,False,True,True,linear,60
4,0.08076386898756027,5.116844654083252,5.5052606029448725e-08,0.2404770702123642,3.36019229888916,3.3705670833587646,1.00002920627594,1.0001981258392334,20,20000,sinkhorn,8,0.8,1.0,False,True,True,linear,60
