Wall time,Step,Value
1714220463.941105,2,39.083866119384766
1714220463.9441307,3,29.419815063476562
1714220463.9470212,4,25.784622192382812
1714220463.9498487,5,23.65267562866211
1714220463.9527857,6,22.18941879272461
1714220463.9555843,7,21.100751876831055
1714220463.9583552,8,20.247119903564453
1714220463.961165,9,19.552885055541992
1714220463.9639184,10,18.97633171081543
1714220463.9667125,11,18.489185333251953
1714220463.969485,12,18.07085609436035
1714220463.9722185,13,17.706439971923828
1714220463.9749708,14,17.38519859313965
1714220463.9777637,15,17.101171493530273
1714220463.9805255,16,16.846271514892578
1714220463.9833145,17,16.618045806884766
1714220463.9860828,18,16.410398483276367
1714220463.9888225,19,16.22064781188965
1714220463.9915264,20,16.046188354492188
1714220463.9943252,21,15.88674545288086
1714220463.9970653,22,15.739249229431152
1714220463.9997811,23,15.602927207946777
1714220464.002521,24,15.476941108703613
1714220464.0052493,25,15.359973907470703
1714220464.0079737,26,15.249707221984863
1714220464.0107615,27,15.147027969360352
1714220464.013503,28,15.051231384277344
1714220464.0162072,29,14.960070610046387
1714220464.018923,30,14.87370491027832
1714220464.0216582,31,14.791245460510254
1714220464.024356,32,14.713650703430176
1714220464.0270991,33,14.641083717346191
1714220464.029882,34,14.571755409240723
1714220464.0326157,35,14.50686264038086
1714220464.0353165,36,14.445611953735352
1714220464.0380368,37,14.387589454650879
1714220464.0407567,38,14.330975532531738
1714220464.043426,39,14.276924133300781
1714220464.046144,40,14.225439071655273
1714220464.0488856,41,14.176416397094727
1714220464.0516365,42,14.129467964172363
1714220464.0543976,43,14.084872245788574
1714220464.0571148,44,14.0408935546875
1714220464.059798,45,13.998873710632324
1714220464.0625448,46,13.959057807922363
1714220464.065251,47,13.920024871826172
1714220464.067945,48,13.88377571105957
1714220464.0706716,49,13.8483247756958
1714220464.073394,50,13.813482284545898
1714220464.0760798,51,13.779740333557129
1714220464.0788076,52,13.747503280639648
1714220464.081532,53,13.715946197509766
1714220464.0842297,54,13.686205863952637
1714220464.0869255,55,13.656342506408691
1714220464.0896306,56,13.627935409545898
1714220464.0923467,57,13.599939346313477
1714220464.095042,58,13.572850227355957
1714220464.0977213,59,13.546764373779297
1714220464.1004088,60,13.521541595458984
1714220464.1031375,61,13.496788024902344
1714220464.105854,62,13.473125457763672
1714220464.1085858,63,13.44979476928711
1714220464.111323,64,13.427638053894043
