step,loss,task,train_context,eval_context,depth,d_model,heads,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width
1,2.0459771156311035,weak_inverse,32,128,8,128,4,1,0,0,0.022954707965254784,4.073368472745642e-05,0.0,3.7188076972961426,9.446761131286621,1.8221585303544998,1.809971734881401,1.2429565414786339,1.7796223759651184,-0.20997283793985844,0.876953125,4.211987674236298,0.953125,0.7785779125988483,1.827586442232132,1.7826399877667427,1.2883108258247375,1.7809918373823166,-0.48656258918344975,0.87890625,4.217747628688812,0.94970703125,0.5923218876123428
200,1.401423692703247,weak_inverse,32,128,8,128,4,1,0,0,0.02906280755996704,4.7916153562255204e-05,0.0,3.7469143867492676,9.004448890686035,0.9795108437538147,0.9361143745481968,1.1573469415307045,1.4014298766851425,-0.2074275864288211,0.96435546875,4.116774290800095,0.94970703125,0.7782717347145081,1.0257021002471447,0.9977603740990162,1.2339475601911545,1.4199912920594215,-0.4582688733935356,0.9599609375,4.160380840301514,0.95068359375,0.592679288238287
400,1.4144117832183838,weak_inverse,32,128,8,128,4,1,0,0,0.02080398239195347,3.8260623114183545e-05,0.0,3.7209267616271973,8.341204643249512,0.9086700789630413,0.8642271868884563,0.6199369467794895,1.3664746806025505,-0.21140671567991376,0.94091796875,3.554694578051567,0.95361328125,0.785750724375248,0.8265033774077892,0.8064368106424809,0.6488616652786732,1.3147736936807632,-0.44720836635679007,0.94677734375,3.560459077358246,0.94482421875,0.5925423912703991
600,1.1272189617156982,weak_inverse,32,128,8,128,4,1,0,0,0.023642638698220253,3.388353798072785e-05,0.0,3.6714494228363037,12.170061111450195,0.4815574325621128,0.44111293181777,0.11166402092203498,1.0633469857275486,-0.19481962034478784,0.9130859375,2.371213838458061,0.9462890625,0.7839159034192562,0.2839217558503151,0.2616260498762131,0.1265342803671956,0.7935309670865536,-0.46034648455679417,0.9755859375,2.390123888850212,0.953125,0.5929344147443771
800,0.9182702898979187,weak_inverse,32,128,8,128,4,1,0,0,0.024250708520412445,3.803146682912484e-05,0.0,3.7071757316589355,9.256023406982422,0.4033428020775318,0.3689879737794399,0.11866641091182828,0.9558411724865437,-0.20011829491704702,0.93896484375,2.4119805097579956,0.95458984375,0.7842572182416916,0.2245253575965762,0.20339148584753275,0.13786174822598696,0.7264860235154629,-0.4832606576383114,0.98681640625,2.443114221096039,0.95068359375,0.5926626436412334
1000,0.8377929925918579,weak_inverse,32,128,8,128,4,1,0,0,0.026284895837306976,4.0520939364796504e-05,0.0,3.7027440071105957,8.918902397155762,0.40785570070147514,0.3815451245754957,0.09397645853459835,0.965020377188921,-0.2095121187157929,0.9287109375,2.285142555832863,0.9521484375,0.781329121440649,0.18881767056882381,0.1720541208051145,0.10962882731109858,0.651602566242218,-0.48470539413392544,0.99072265625,2.310646817088127,0.9521484375,0.5928509160876274
1200,0.9491854906082153,weak_inverse,32,128,8,128,4,1,0,0,0.019237257540225983,8.714557770872489e-05,0.0,3.75022292137146,10.35855484008789,0.4196553733199835,0.3720857445150614,0.17208276595920324,0.9582537226378918,-0.17676175525411963,0.95361328125,2.5411612689495087,0.94140625,0.7829847186803818,0.1855774288997054,0.16104486025869846,0.13590395404025912,0.6605169475078583,-0.48087899200618267,0.994140625,2.3894646018743515,0.955078125,0.5923671796917915
1400,1.0327882766723633,weak_inverse,32,128,8,128,4,1,0,0,0.01809586025774479,2.6017845812020823e-05,0.0,3.6489787101745605,8.1063232421875,0.3850847836583853,0.3500954434275627,0.2806729841977358,0.9484965167939663,-0.21024943375959992,0.9765625,2.8661003410816193,0.95263671875,0.7846787385642529,0.2060200097039342,0.17779690120369196,0.2212445056065917,0.7465863637626171,-0.46792507357895374,0.99560546875,2.6914539486169815,0.9541015625,0.592878270894289
1600,0.9855908155441284,weak_inverse,32,128,8,128,4,1,0,0,0.018885107710957527,3.60486883437261e-05,0.0,3.762691020965576,12.34115982055664,0.41157609783113003,0.37060451693832874,0.16320133954286575,0.9406167529523373,-0.21275488752871752,0.9541015625,2.4894708544015884,0.95458984375,0.778324156999588,0.19774478301405907,0.17531008087098598,0.09644100209698081,0.6334838196635246,-0.4681819211691618,0.98779296875,2.2064837366342545,0.9482421875,0.5924271196126938
1800,0.8323206901550293,weak_inverse,32,128,8,128,4,1,0,0,0.028285909444093704,3.623322845669463e-05,0.0,3.7142670154571533,12.119778633117676,0.37639019452035427,0.3313747923821211,0.121180210262537,0.8922756798565388,-0.16905676340684295,0.93408203125,2.2640271335840225,0.94091796875,0.7870991341769695,0.14609661558642983,0.12557670148089528,0.04698190186172724,0.46564720943570137,-0.4500999692827463,0.98583984375,1.832454837858677,0.9443359375,0.592473715543747
2000,0.9036679267883301,weak_inverse,32,128,8,128,4,1,0,0,0.025602931156754494,2.6672969397623092e-05,0.0,3.724715232849121,10.381107330322266,0.34004907310009,0.30328826140612364,0.07488009356893599,0.8575906120240688,-0.19075859291478992,0.9345703125,2.107791095972061,0.9423828125,0.7811207100749016,0.1460916269570589,0.12412363570183516,0.042609420139342546,0.4711100421845913,-0.49214185401797295,0.98486328125,1.8286087736487389,0.95703125,0.592665322124958
2200,0.929344892501831,weak_inverse,32,128,8,128,4,1,0,0,0.018115729093551636,7.872637070249766e-05,0.0,3.6983120441436768,9.382772445678711,0.37781213968992233,0.3322087898850441,0.13274206034839153,0.907695759087801,-0.20145668974146247,0.9541015625,2.4140603989362717,0.9462890625,0.7797723636031151,0.16566186770796776,0.14213926764205098,0.0801188163459301,0.5715137906372547,-0.464289179071784,0.98974609375,2.1178188621997833,0.94921875,0.5921178534626961
2400,0.7901593446731567,weak_inverse,32,128,8,128,4,1,0,0,0.021239805966615677,2.0579898773576133e-05,0.0,3.6814680099487305,9.440028190612793,0.32518287375569344,0.2842722116038203,0.07723484700545669,0.8259077146649361,-0.22356507182121277,0.94140625,2.1221309453248978,0.95361328125,0.7818518728017807,0.1447430858388543,0.12251663720235229,0.03692245506681502,0.4576817713677883,-0.45371992513537407,0.98046875,1.7750162109732628,0.94921875,0.5927779600024223
2600,0.9922341704368591,weak_inverse,32,128,8,128,4,1,0,0,0.023780662566423416,3.362348070368171e-05,0.0,3.7133333683013916,10.467269897460938,0.2892093872651458,0.25000324472784996,0.0897501390427351,0.7699873149394989,-0.18373091984540224,0.9560546875,2.1670648008584976,0.95166015625,0.7815908566117287,0.14782182779163122,0.1273250412195921,0.044564141193404794,0.46960865892469883,-0.49064703844487667,0.98388671875,1.834106296300888,0.953125,0.5925378687679768
