seed,method,network_width,parameter_count,dataset_size,training_seconds,context_size,context_measurements,scenario,regime,task,auc,average_precision,iou_top7,centroid_error,area_matched_iou,exact_score_correlation,relative_score_error,mean_relative_residual,covariance_relative_residual,posterior_std_mean,uq_error_correlation,numerical_coverage_95
17,looped-HB,128,149251,128,1.4606368849636056,24,576,ID one obstacle,ID,0,0.9997132616487455,0.9797979797979798,0.16363636363636364,0.00932554341852665,0.8,0.8022506454422951,0.28188595175743103,0.641059398651123,0.5433850288391113,0.026105763390660286,-0.07123310779486454,0.010204081423580647
17,looped-HB,128,149251,128,1.4606368849636056,24,576,ID one obstacle,ID,1,1.0,1.0,0.18181818181818182,0.017010265961289406,1.0,0.8695608975098075,0.2861694097518921,0.6116018891334534,0.3933141827583313,0.0350637324154377,-0.3448397157525935,0.010204081423580647
17,looped-HB,128,149251,128,1.4606368849636056,24,576,ID one obstacle,ID,2,1.0,1.0,0.09090909090909091,0.016161605715751648,1.0,0.8219108572834004,0.29089710116386414,0.7265097498893738,1.2819327116012573,0.04714583605527878,-0.38896606590875776,0.005102040711790323
17,looped-HB,128,149251,128,1.4606368849636056,24,576,ID one obstacle,ID,3,1.0,1.0,0.21818181818181817,0.010908249765634537,1.0,0.8774238905707342,0.25693807005882263,0.6015947461128235,0.5231808423995972,0.032735489308834076,-0.24927773516447124,0.01658163219690323
17,looped-HB,128,149251,128,1.4606368849636056,24,576,ID one obstacle,ID,4,1.0,1.0,0.16363636363636364,0.00949610024690628,1.0,0.8019934061753934,0.29527783393859863,0.6628113985061646,0.7749328017234802,0.0278139840811491,-0.20170672941849985,0.0089285708963871
17,looped-HB,128,149251,128,1.4606368849636056,24,576,ID one obstacle,ID,5,0.9993573264781491,0.915079365079365,0.10909090909090909,0.039471037685871124,0.7142857142857143,0.829474201306744,0.2811785042285919,0.7484121322631836,1.494633674621582,0.04948676377534866,-0.40629205838507576,0.006377550773322582
17,looped-HB,128,149251,128,1.4606368849636056,24,576,ID one obstacle,ID,6,1.0,1.0,0.10909090909090909,0.010841546580195427,1.0,0.8553903699179612,0.30407199263572693,0.6418688297271729,0.04021153971552849,0.02641749382019043,-0.2859015232773609,0.005102040711790323
17,looped-HB,128,149251,128,1.4606368849636056,24,576,ID one obstacle,ID,7,0.9997857754927164,0.9761904761904762,0.10909090909090909,0.004835146479308605,0.7142857142857143,0.8628885355826974,0.28188782930374146,0.645756721496582,0.6170490980148315,0.037777382880449295,-0.38681213010479476,0.0038265306502580643
17,looped-HB,128,149251,128,1.4606368849636056,24,576,ID four obstacles,ID,0,0.990234375,0.7975728698049505,0.5263157894736842,0.046679478138685226,0.6,0.9858596915277712,0.12053091824054718,0.3339221179485321,0.1869572252035141,0.042139362543821335,-0.681063724324089,0.20280611515045166
17,looped-HB,128,149251,128,1.4606368849636056,24,576,ID four obstacles,ID,1,0.9862330063672345,0.8394726497942601,0.5161290322580645,0.04854840785264969,0.625,0.9743236130204151,0.12418714165687561,0.33402690291404724,0.19437795877456665,0.045165322721004486,-0.5298727669818659,0.14540815353393555
