tag,d,K,m,R,M,z_mse_exact,z_mse_primal_jacobi,z_mse_dual_diag,u_mse_exact,u_rel_exact,u_mse_primal_jacobi,u_rel_primal_jacobi,u_mse_dual_diag,u_rel_dual_diag,A_rel_exact,A_rel_primal_jacobi,A_rel_dual_diag
oracle_before,32,8,16,32,512,2.834810608476346e-09,3.6324914187702007e-09,5.8796985058506834e-09,2.1884717649189867e-10,2.546299401728902e-05,2.6887869708502876e-10,2.7058558771386743e-05,4.265785502610697e-10,3.5412358556641266e-05,1.7922448023455217e-05,1.9273858924861997e-05,2.5729310436872765e-05
oracle_before,32,8,16,32,512,2.834810608476346e-09,3.6324914187702007e-09,5.8796985058506834e-09,2.1884717649189867e-10,2.546299401728902e-05,2.6887869708502876e-10,2.7058558771386743e-05,4.265785502610697e-10,3.5412358556641266e-05,1.7922448023455217e-05,1.9273858924861997e-05,2.5729310436872765e-05
