seed,method,network_width,parameter_count,dataset_size,training_seconds,context_size,context_measurements,scenario,regime,task,auc,average_precision,iou_top7,centroid_error,area_matched_iou,exact_score_correlation,relative_score_error,mean_relative_residual,covariance_relative_residual,posterior_std_mean,uq_error_correlation,numerical_coverage_95
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD six obstacles,OOD count,5,0.7914604689525157,0.1917800476138398,0.1348314606741573,0.0986891090869903,0.1358024691358024,0.9999999999982324,6.0446654970292e-07,3.739532985491678e-06,4.2066051264555437e-07,0.0374235250055789,-0.0878044699159343,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD six obstacles,OOD count,6,0.7797393862967634,0.1939609362422474,0.1263157894736842,0.1320913881063461,0.1182795698924731,0.9999999999955697,2.7718697310774587e-06,6.96465667715529e-06,4.042183263663901e-07,0.0601655505597591,-0.4066540486365156,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD six obstacles,OOD count,7,0.7563405797101449,0.1943391380764892,0.1318681318681318,0.1602649539709091,0.1428571428571428,0.9999999999992722,5.144366355125385e-07,3.148213409076561e-06,3.195538056388614e-07,0.0429788455367088,-0.2445877133498716,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD stars,OOD shape,0,0.9672627549562932,0.6577752695165502,0.3220338983050847,0.1147773638367652,0.3939393939393939,0.9999999999983682,4.908104074274888e-07,5.146961939317407e-06,2.808623094097129e-07,0.0578169971704483,-0.1089967619704936,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD stars,OOD shape,1,0.9544649488659088,0.4229823486439565,0.2,0.1348579078912735,0.2105263157894736,0.9999999999989788,1.5304133285098942e-06,3.0058495212870184e-06,3.2695945151317574e-07,0.0380457118153572,-0.5113541083857013,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD stars,OOD shape,2,0.9271441202475684,0.5265902771172833,0.2878787878787879,0.0505099333822727,0.3333333333333333,0.9999999999996234,4.871731107414234e-07,3.366724968145718e-06,2.298657193477993e-07,0.0436787270009517,-0.3657890047676803,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD stars,OOD shape,3,0.9573364646019864,0.5773398534582578,0.3015873015873015,0.028539365157485,0.35,0.9999999999997388,3.8228017729124986e-07,2.381662170591881e-06,3.113333946203056e-07,0.0335982628166675,-0.2584149120059016,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD stars,OOD shape,4,0.9623001670245764,0.6212023852525075,0.2622950819672131,0.1201298385858535,0.375,0.9999999999990362,4.5912616997156885e-07,3.619931248977082e-06,2.3422451533861027e-07,0.0439185909926891,-0.1216323275950364,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD stars,OOD shape,5,0.963212908463568,0.6091579467175949,0.2857142857142857,0.1049629226326942,0.3684210526315789,0.9999999999986864,1.877204340416938e-06,1.9132760371576296e-06,2.34254216024965e-07,0.0413271635770797,-0.430343855087861,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD stars,OOD shape,6,0.9764809902740936,0.7405514122351418,0.4166666666666667,0.1386784315109253,0.5,0.999999999954922,7.167209332692437e-06,9.583474820828997e-06,2.7505919319992245e-07,0.0670576691627502,-0.0015170295250876,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD stars,OOD shape,7,0.9726978058510638,0.7024741087097521,0.3809523809523809,0.090569294989109,0.5238095238095238,0.9999999999984592,1.568082893754763e-06,4.005313257948728e-06,3.0555102625839936e-07,0.0527758486568927,-0.4239083261470436,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD 30 percent noise,OOD noise,0,0.960518786954034,0.6586965721155265,0.4754098360655737,0.155090183019638,0.4,0.9999999999932152,1.3211781606514703e-06,2.562705958553124e-06,2.991281178310601e-07,0.0690394416451454,0.3177031826361061,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD 30 percent noise,OOD noise,1,0.9462902918176616,0.538520926818562,0.3235294117647059,0.2412417829036712,0.3725490196078431,0.9999999999998188,1.1874256244936988e-07,4.4392490394784556e-07,2.152056737259045e-07,0.0367790833115577,-0.0139259281006009,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD 30 percent noise,OOD noise,2,0.904296875,0.2987393931362282,0.2253521126760563,0.1340166479349136,0.1636363636363636,0.99999999999939,5.195326480134099e-07,8.711344321454817e-07,2.279233513036161e-07,0.0491851232945919,-0.1153272214639202,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD 30 percent noise,OOD noise,3,0.9499523173755484,0.585949818294874,0.3636363636363636,0.1857350319623947,0.4285714285714285,0.9999999999995626,3.246459812089597e-07,3.6680640391750796e-07,2.188963748039896e-07,0.0344769954681396,-0.1036460056321105,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD 30 percent noise,OOD noise,4,0.8528091755319149,0.4531153630645849,0.2985074626865671,0.09501513838768,0.3617021276595745,0.9999999999977592,7.085970992193324e-07,2.0996467355871573e-06,2.2255383669289586e-07,0.0657167583703994,0.3324240295258273,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD 30 percent noise,OOD noise,5,0.9329712803953224,0.3637023612210284,0.2424242424242424,0.1778293401002884,0.2558139534883721,0.9999999999917522,5.389104558162217e-07,3.5964242215413837e-06,2.747532050761947e-07,0.0792409852147102,0.158902259699844,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD 30 percent noise,OOD noise,6,0.9874916888297872,0.7438969617949274,0.5,0.0618016012012958,0.6,0.9999999999997522,1.1668822708088557e-07,2.9246660915305256e-07,1.899641688396514e-07,0.0329268053174018,-0.1324708414931577,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD 30 percent noise,OOD noise,7,0.9647530040053404,0.5626884761128197,0.40625,0.0901172906160354,0.4893617021276595,0.9999999999896636,5.335410264706297e-07,1.2008775911453997e-06,1.7525425732856093e-07,0.0772388577461242,0.4872773022306843,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD half aperture,OOD aperture,0,0.9547391922062108,0.4678899424783166,0.208955223880597,0.0937571600079536,0.3333333333333333,0.9999999999354062,3.719348342201556e-06,7.695324711676221e-06,9.094055712921544e-07,0.0325655527412891,0.0630236290614085,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD half aperture,OOD aperture,1,0.9506719367588932,0.518663306168452,0.1940298507462686,0.0420025363564491,0.282051282051282,0.9999999999954232,7.972325875016395e-07,1.5545826954621589e-06,4.211738655612862e-07,0.0285662245005369,-0.1094346482335486,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD half aperture,OOD aperture,2,0.949122807017544,0.4676829232561277,0.2153846153846154,0.0959467068314552,0.2631578947368421,0.9999999999959008,6.789089752601285e-07,1.0397086498414865e-06,4.260943455847155e-07,0.0295747444033622,-0.1193400907766312,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD half aperture,OOD aperture,3,0.9610745614035088,0.409084924609424,0.234375,0.0959710702300071,0.2,0.9999999999763012,1.1829913546534954e-06,4.011811597592896e-06,5.597868266704609e-07,0.0285389125347137,0.0391241758720331,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD half aperture,OOD aperture,4,0.9634816753926702,0.4746443402305276,0.2295081967213114,0.1112852469086647,0.2121212121212121,0.9999999999819892,1.3547652315537562e-06,1.7057055856639636e-06,3.692595385018649e-07,0.0221885461360216,-0.0842171536221103,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD half aperture,OOD aperture,5,0.9620636462320744,0.4912442869358921,0.2580645161290322,0.0359387323260307,0.3529411764705882,0.9999999999739452,1.947429609572282e-06,2.338027798032272e-06,4.899024474980251e-07,0.031525369733572,-0.3234633484110214,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD half aperture,OOD aperture,6,0.9833188279663476,0.6187737069159631,0.3035714285714285,0.0477749891579151,0.44,0.999999999990995,1.0316497309759145e-06,2.5026847652043216e-06,4.33766388141521e-07,0.0294456239789724,0.0974519544726249,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD half aperture,OOD aperture,7,0.9569216705707592,0.5945326226505476,0.238095238095238,0.0782606676220893,0.3939393939393939,0.9999999999796284,1.5237106936183409e-06,2.679608542166534e-06,3.2245409897768695e-07,0.0302840638905763,0.1340911687676804,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD wavenumber 12,OOD frequency,0,0.7132442878810118,0.1500858710783186,0.1081081081081081,0.1091202497482299,0.1489361702127659,0.9999999999985176,5.101557007947122e-07,2.00464478439244e-06,3.29931566511732e-07,0.0264603942632675,-0.210362110254622,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD wavenumber 12,OOD frequency,1,0.6193484042553192,0.066382705479901,0.0481927710843373,0.0581456236541271,0.032258064516129,0.9999999999989077,9.947549415301182e-07,1.7129756315625857e-06,2.688016991214681e-07,0.0269140563905239,-0.3234030731996568,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD wavenumber 12,OOD frequency,2,0.7791099976139346,0.2945479770345861,0.1323529411764706,0.1383326947689056,0.1578947368421052,0.999999999998768,4.86884573547286e-07,2.6236405119561823e-06,3.648460449312552e-07,0.0266444869339466,-0.069153906023623,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD wavenumber 12,OOD frequency,3,0.6268068331143233,0.0863555573940661,0.0129870129870129,0.125099629163742,0.0222222222222222,0.9999999999933268,7.679648206249112e-07,8.788497325440403e-06,6.028896564203023e-07,0.0480229705572128,-0.1154572091008699,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD wavenumber 12,OOD frequency,4,0.6414399092970522,0.0755427594883378,0.050632911392405,0.1926745772361755,0.0566037735849056,0.99999999997956,3.137348585369182e-06,9.075483831111342e-06,3.766323573017871e-07,0.0479223802685737,-0.0865615992913815,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD wavenumber 12,OOD frequency,5,0.7841512883505685,0.1695713115231344,0.1142857142857142,0.0691035911440849,0.0697674418604651,0.9999999999953564,9.83963104772556e-07,4.656419605453266e-06,4.722581081750832e-07,0.0298644956201314,-0.1188188596639825,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD wavenumber 12,OOD frequency,6,0.7263768115942029,0.2284052865684945,0.081081081081081,0.0997403338551521,0.1363636363636363,0.9999999999952294,5.310640176503512e-07,4.788303158420604e-06,4.387430294627848e-07,0.0302478820085525,-0.1529236699251505,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,8,64,OOD wavenumber 12,OOD frequency,7,0.7060077126040187,0.1139640618358286,0.1095890410958904,0.0643009766936302,0.1063829787234042,0.9999999999948744,1.3976663240100606e-06,4.32842625741614e-06,4.646499291993678e-07,0.0341974943876266,-0.3386312479650789,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID one obstacle,ID,0,1.0,1.0,0.109090909090909,0.0259985029697418,1.0,0.9999999990147304,5.043083547207061e-06,6.992580438236473e-06,1.1406866633478785e-06,0.0075155328959226,0.1149966905613427,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID one obstacle,ID,1,0.9997416020671834,0.980909090909091,0.1818181818181818,0.0097566647455096,0.8181818181818182,0.9999999993165454,4.801294835488079e-06,8.080043699010275e-06,1.3041034208072233e-06,0.0103616155683994,-0.0151220242993212,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID one obstacle,ID,2,1.0,0.9999999999999998,0.1272727272727272,0.0100048147141933,1.0,0.999999999508538,3.358599997227429e-06,4.423605787451379e-06,1.20750701171346e-06,0.0086826542392373,0.0073248169235954,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID one obstacle,ID,3,0.999892055267703,0.9935897435897436,0.2181818181818181,0.0177897978574037,0.8461538461538461,0.9999999997382922,4.688749868364539e-06,2.029804591074935e-06,5.701693908122252e-07,0.0098664620891213,0.011183675411939,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID one obstacle,ID,4,0.9995715509854328,0.9583333333333334,0.109090909090909,0.0163184721022844,0.7142857142857143,0.9999999995319928,3.5497992030286696e-06,7.817382538632955e-06,9.917141596815782e-07,0.0078541031107306,0.0395273517088007,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID one obstacle,ID,5,1.0,1.0,0.2181818181818181,0.0060697547160089,1.0,0.9999999985548874,7.223115062515717e-06,3.673482297017472e-06,1.1733314977391274e-06,0.0094348667189478,0.0031879955947426,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID one obstacle,ID,6,0.9997857754927164,0.976190476190476,0.109090909090909,0.0166384503245353,0.7142857142857143,0.9999999992037242,3.927704256057041e-06,2.9058678592264187e-06,6.773814789085009e-07,0.0078289778903126,-0.0623954091523252,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID one obstacle,ID,7,1.0,1.0,0.0909090909090909,0.0146547798067331,1.0,0.9999999978423,7.915587048046291e-06,4.170909960521385e-06,1.2575106893564223e-06,0.0076427021995186,0.2328938729937014,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID four obstacles,ID,0,0.9624339264818628,0.5221785888210985,0.2941176470588235,0.0478973574936389,0.3469387755102041,0.9999999999977376,9.159983846984688e-07,1.7707975530356634e-06,3.5609366477729054e-07,0.0332098565995693,-0.2011497458088209,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID four obstacles,ID,1,0.9749784890724488,0.7345660381652213,0.46875,0.0296133887022733,0.5294117647058824,0.9999999999723188,3.2901348276936915e-06,4.82652922073612e-06,5.526050586013298e-07,0.0355503484606742,-0.3064303517577323,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID four obstacles,ID,2,0.9849981945310704,0.8211611099684281,0.4769230769230769,0.0465031005442142,0.5471698113207547,0.9999999999702172,1.9436899947322672e-06,4.035291567561217e-06,4.036046163946594e-07,0.0360109321773052,-0.2499169297341665,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID four obstacles,ID,3,0.9838829471182412,0.7931220212563266,0.4918032786885246,0.0604370944201946,0.5319148936170213,0.999999999985324,2.159338009732892e-06,1.916001338031492e-06,3.109697104264342e-07,0.0355452895164489,-0.3216583525864595,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID four obstacles,ID,4,0.9795155445355712,0.7439722559806256,0.40625,0.0100130792707204,0.4893617021276595,0.9999999999168752,2.92135064228205e-06,3.815081527136499e-06,3.339376917210757e-07,0.0376240238547325,-0.122219437716443,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID four obstacles,ID,5,0.9876887258360376,0.8355114928833413,0.55,0.0153376990929245,0.5833333333333334,0.999999999989134,2.857946583390003e-06,3.190200004610233e-06,4.940122835250804e-07,0.0330901592969894,-0.2793761719680687,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID four obstacles,ID,6,0.9844385499557912,0.6882644246247975,0.4166666666666667,0.0269964411854743,0.4634146341463415,0.9999999999879118,1.1715933396772016e-06,6.050890078768134e-06,4.895650249636674e-07,0.0358327440917491,-0.2000138722439419,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,ID four obstacles,ID,7,0.986398551788248,0.7677891793729232,0.4137931034482758,0.027809826657176,0.4594594594594595,0.9999999999918644,1.540737571303907e-06,4.066166638949653e-06,5.416464432528301e-07,0.0330422967672348,-0.370934889489049,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD six obstacles,OOD count,0,0.9492156046091904,0.6133749291759696,0.4444444444444444,0.0215669833123683,0.4411764705882353,0.9999999999455228,3.910647592419991e-06,3.386514663361595e-06,2.904725420194154e-07,0.04341971129179,0.1087002111268982,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD six obstacles,OOD count,1,0.9570331695331696,0.6984882853823611,0.4347826086956521,0.0360137782990932,0.4426229508196721,0.9999999999947676,2.0571080767695094e-06,4.77698449685704e-06,4.400212105792889e-07,0.0404978059232234,-0.3614710429558922,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD six obstacles,OOD count,2,0.9686579474490395,0.6393803603908446,0.4225352112676056,0.0369756333529949,0.4153846153846154,0.9999999999960568,1.0375163128628628e-06,2.5921485757862683e-06,3.8802721746833413e-07,0.0362777151167392,-0.1078480920546096,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD six obstacles,OOD count,3,0.9687168610816544,0.737249601708831,0.5074626865671642,0.0685501918196678,0.4838709677419355,0.9999999999932664,1.7847175968199736e-06,1.8784636495183804e-06,2.9547609869950975e-07,0.0393738597631454,-0.128994627269078,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD six obstacles,OOD count,4,0.962615803814714,0.736919472170931,0.4788732394366197,0.0229292549192905,0.5151515151515151,0.9999999999988513,5.787663894807338e-07,2.405750137768337e-06,3.771349952330638e-07,0.0323693491518497,-0.0608497986241042,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD six obstacles,OOD count,5,0.9452728029987504,0.5431098245159721,0.4054054054054054,0.0452005006372928,0.4,0.9999999999519062,5.687256361852633e-06,3.062411906284978e-06,3.6195106645209307e-07,0.0420455299317836,-0.2376792207176698,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD six obstacles,OOD count,6,0.9683820643642072,0.7253704767092579,0.4605263157894737,0.0969376042485237,0.4545454545454545,0.9999999999595192,2.4501523512299173e-06,7.174111487984192e-06,3.50579512087279e-07,0.0385190322995185,0.041710549076491,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD six obstacles,OOD count,7,0.965889006716154,0.6705682907878387,0.4027777777777778,0.0582362823188304,0.4375,0.9999999999992149,1.265069613509695e-06,1.7901564888234134e-06,3.403002324375848e-07,0.0300336927175521,-0.5396656618123389,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD stars,OOD shape,0,0.9842458045892656,0.763098764978172,0.3898305084745763,0.0341835170984268,0.5,0.999999999978246,2.0622462670871755e-06,2.6664813503884943e-06,4.505664321641234e-07,0.0309872459620237,-0.310344967932737,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD stars,OOD shape,1,0.995252837977296,0.8663257496400726,0.3454545454545454,0.0157144553959369,0.6521739130434783,0.9999999999402338,3.373297886355431e-06,3.5472742183628725e-06,5.043903001933359e-07,0.0286144278943538,-0.3166176686922328,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD stars,OOD shape,2,0.982649940710229,0.7110338213639242,0.3103448275862069,0.0582581534981727,0.4482758620689655,0.999999999989706,1.1803241477537083e-06,1.921731836773688e-06,4.0992367189574e-07,0.0276977177709341,-0.3117076036615566,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD stars,OOD shape,3,0.9890052356020942,0.8146605351897768,0.3157894736842105,0.0364393591880798,0.6,0.999999999987722,1.775430064299144e-06,3.066900717385579e-06,4.93640413878893e-07,0.0307753477245569,-0.3970586223381383,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD stars,OOD shape,4,0.9955204216073782,0.9115261592748644,0.4285714285714285,0.0139069082215428,0.6666666666666666,0.9999999999733168,1.7650253312240238e-06,2.862232577172108e-06,3.749026689092716e-07,0.029895793646574,0.0291530942283876,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD stars,OOD shape,5,0.9837681159420292,0.6895172141147128,0.4035087719298245,0.020311975851655,0.3513513513513513,0.9999999999592476,3.038567911062273e-06,2.026717311309767e-06,3.737208089660271e-07,0.0306904166936874,-0.1257538664757485,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD stars,OOD shape,6,0.9911462450592884,0.8763303466267042,0.3793103448275862,0.0078438660129904,0.7241379310344828,0.9999999999927678,2.0501022390817525e-06,2.8073352495994186e-06,5.726864173993818e-07,0.0269882474094629,-0.4131385880806868,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD stars,OOD shape,7,0.992961073318216,0.8603600971260087,0.4821428571428571,0.0523861348628997,0.6,0.9999999999744884,1.5982608374542906e-06,3.425050181249389e-06,5.007494223718822e-07,0.0312987938523292,-0.204958932251636,1.0
17,hybrid-PCG,128,182531,128,0.7186497200164013,12,144,OOD 30 percent noise,OOD noise,0,0.9916003536693192,0.8219888384094375,0.4912280701754385,0.0274958796799182,0.6216216216216216,0.999999999994596,6.825936793575238e-07,1.7143487411885872e-06,2.79415161230645e-07,0.0528300516307354,-0.118356636858303,1.0
