seed,method,depth,task,auc,average_precision,iou_top7,centroid_error,relative_residual
17,trained_pcg,6,4,0.9997601829988193,0.9957185160685984,0.7777777777777778,0.0045058876276016235,2.6382267475128174
17,trained_pcg,6,5,0.9997232880755608,0.9956750686589398,0.7777777777777778,0.009072089567780495,1.8484152555465698
17,trained_pcg,6,6,0.9997822252226747,0.9955877684843345,0.6527777777777778,0.003958487883210182,2.8796093463897705
17,trained_pcg,6,7,0.9998393660312701,0.9975215517241381,0.8055555555555556,0.0027755405753850937,0.9889991879463196
17,trained_pcg,6,8,0.9998812915479582,0.997819537174741,0.7222222222222222,0.003981269896030426,2.689779758453369
17,trained_pcg,6,9,0.9992513919431057,0.9898864404090588,0.8783783783783784,0.0029393096920102835,0.582231879234314
17,trained_pcg,6,10,0.9984802431610943,0.9835443309188496,0.813953488372093,0.009631108492612839,0.42086952924728394
17,trained_pcg,6,11,0.99994918699187,0.998765243902439,0.5555555555555556,0.011534816585481167,1.3994450569152832
17,trained_pcg,6,12,0.9984813374703795,0.9832569966513827,0.8214285714285714,0.008398040197789669,0.5061588287353516
17,trained_pcg,6,13,0.9997716694476158,0.9963828949994813,0.8194444444444444,0.002673544455319643,0.9105045795440674
17,trained_pcg,6,14,0.9963210702341138,0.9688907245601768,0.6761904761904762,0.01301259733736515,0.764552891254425
17,trained_pcg,6,15,0.9996430356250445,0.9941962026664669,0.8055555555555556,0.012200828641653061,1.7562711238861084
17,trained_pcg,6,16,1.0,1.0,0.5138888888888888,0.0060450490564107895,1.114363670349121
17,trained_pcg,6,17,0.9995989412047807,0.9943323764549419,0.9027777777777778,0.00799634400755167,0.5333045721054077
17,trained_pcg,6,18,0.9991198118218377,0.9884495135322329,0.88,0.0038960292004048824,0.44044214487075806
17,trained_pcg,6,19,0.9998911126113373,0.9978785538660915,0.6527777777777778,0.01153986994177103,3.1255452632904053
17,trained_pcg,6,20,0.9978268259518259,0.9781112448434571,0.7582417582417582,0.005049976520240307,0.7128432393074036
17,trained_pcg,6,21,0.9999219055056618,0.9980917560654896,0.5416666666666666,0.011066239327192307,1.5975559949874878
17,trained_pcg,6,22,0.9996622572473967,0.9941710855344748,0.7638888888888888,0.004991190042346716,1.212268352508545
17,trained_pcg,6,23,0.999878770245369,0.997265084895747,0.5833333333333334,0.013768666423857212,1.6336958408355713
17,trained_pcg,6,24,0.9973499169640649,0.975009402602701,0.7717391304347826,0.010246971622109413,0.8043498396873474
17,trained_pcg,6,25,0.9999664677084033,0.9994838379333697,0.8611111111111112,0.004537797067314386,0.4825185239315033
17,trained_pcg,6,26,0.9992167063239881,0.990180999211203,0.881578947368421,0.0051134810782969,0.5254701972007751
17,trained_pcg,6,27,0.9997518136693395,0.9958066065765871,0.75,0.015426566824316978,2.7727537155151367
17,trained_pcg,6,28,0.9997396850188728,0.9934167135361962,0.5416666666666666,0.008957468904554844,1.3433136940002441
17,trained_pcg,6,29,0.9999388435311745,0.9982683982683981,0.4583333333333333,0.010533934459090233,0.8959153294563293
17,trained_pcg,6,30,0.9985963983050847,0.9832274798661339,0.8095238095238095,0.006894383579492569,0.613662838935852
17,trained_pcg,6,31,0.9999199316750293,0.9979916897506925,0.5277777777777778,0.007565848063677549,1.1674442291259766
17,trained_pcg,6,32,0.9976208143410716,0.976734891044267,0.7717391304347826,0.010486907325685024,0.8366782665252686
17,trained_pcg,6,33,0.9999762937676314,0.9994714587737843,0.5972222222222222,0.0023354182485491037,2.501535654067993
17,trained_pcg,6,34,0.9995919398402736,0.9924849752600424,0.7361111111111112,0.012188751250505447,3.360809803009033
17,trained_pcg,6,35,0.9994549328576383,0.991994490765533,0.8493150684931506,0.011997319757938385,0.807162344455719
17,trained_pcg,6,36,0.9997866439086835,0.9958111963011274,0.5972222222222222,0.0023855571635067463,2.443422317504883
17,trained_pcg,6,37,0.9999711107901199,0.9992063492063493,0.4861111111111111,0.006991238798946142,1.0659899711608887
17,trained_pcg,6,38,0.9998411077062762,0.9967789001122335,0.625,0.013474485836923122,2.8139920234680176
17,trained_pcg,6,39,0.9999359631147541,0.9987326388888889,0.6666666666666666,0.010061444714665413,3.014249563217163
17,trained_pcg,6,40,0.997669255020302,0.9762628730309753,0.7666666666666667,0.006920263636857271,0.644679844379425
17,trained_pcg,6,41,0.9971183701246225,0.9758621892904715,0.7058823529411765,0.0055180881172418594,0.8619866371154785
17,trained_pcg,6,42,0.9997473913296931,0.9949710810388481,0.7361111111111112,0.0051556965336203575,3.2805726528167725
17,trained_pcg,6,43,0.9990770366724095,0.9874728953268772,0.8918918918918919,0.0027731205336749554,0.4723866283893585
17,trained_pcg,6,44,0.998671870764894,0.983959720628745,0.8518518518518519,0.011595162563025951,0.5390307903289795
17,trained_pcg,6,45,0.9994622635541216,0.9924571857048511,0.9166666666666666,0.003322948468849063,0.6778493523597717
17,trained_pcg,6,46,0.9996595339019118,0.9952249341886563,0.8472222222222222,0.007341957185417414,1.1078953742980957
17,trained_pcg,6,47,0.9993917559537734,0.9913999377875704,0.8783783783783784,0.006283733528107405,0.6613157987594604
17,trained_pcg,6,48,0.9973145997393915,0.975063376382513,0.7216494845360825,0.011432958766818047,0.7451961636543274
17,trained_pcg,6,49,0.9997446504264338,0.9959442972064483,0.8472222222222222,0.005031910724937916,0.5677793025970459
17,trained_pcg,6,50,0.9996754486445208,0.9942021945481718,0.75,0.003250070847570896,2.2724990844726562
17,trained_pcg,6,51,0.9999581371009942,0.9991996798719488,0.6805555555555556,0.004294608719646931,3.1711654663085938
17,trained_pcg,6,52,0.9993231602264336,0.9910305013774141,0.8918918918918919,0.006302288733422756,0.5280901193618774
17,trained_pcg,6,53,0.9997817864416643,0.9949046015612747,0.5833333333333334,0.0026939562521874905,1.606979250907898
17,trained_pcg,6,54,0.9974556374556375,0.9773946684568424,0.71,0.002477208385244012,0.8787943124771118
17,trained_pcg,6,55,0.9985770043909579,0.9842911686756359,0.8292682926829268,0.012391594238579273,0.5378828644752502
17,trained_pcg,6,56,0.9997406639004149,0.9956764079980444,0.8333333333333334,0.005034306086599827,1.1581958532333374
17,trained_pcg,6,57,0.9972486638626229,0.9768824270600758,0.6990291262135923,0.007874124683439732,0.8315132856369019
17,trained_pcg,6,58,0.999266987944291,0.989477851119876,0.9041095890410958,0.0029063946567475796,0.5355682969093323
17,trained_pcg,6,59,0.999973310558343,0.9993252361673415,0.5277777777777778,0.010149042122066021,1.4269473552703857
17,trained_pcg,6,60,0.9995540359744314,0.9930341575139763,0.875,0.010974683798849583,0.9226603507995605
17,trained_pcg,6,61,0.9997697540554684,0.9952805500431109,0.6805555555555556,0.014352614991366863,3.169945240020752
17,trained_pcg,6,62,0.9998678625109427,0.9980637401436627,0.875,0.0028691987972706556,0.7044985294342041
17,trained_pcg,6,63,0.9997026906496209,0.9954237485803552,0.875,0.010785800404846668,0.7636778950691223
17,trained_pcg,6,64,0.9997279598935157,0.9950277366620843,0.7361111111111112,0.005451344884932041,3.180177927017212
17,trained_pcg,6,65,0.9999333155508136,0.9986690328305234,0.6388888888888888,0.008304255083203316,2.6118714809417725
17,trained_pcg,6,66,0.9997917480150983,0.9949649725047521,0.5416666666666666,0.010863021947443485,1.84515380859375
17,trained_pcg,6,67,0.9972519628836546,0.9726476701185385,0.7608695652173914,0.006829238496720791,0.7281501293182373
17,trained_pcg,6,68,0.9970672414402318,0.9725157992202016,0.7526881720430108,0.012263637036085129,0.6254981160163879
17,trained_pcg,6,69,0.9987657537815933,0.9850937108957565,0.8395061728395061,0.01649528555572033,0.5869516730308533
17,trained_pcg,6,70,0.9970027057286808,0.9714140271201238,0.7634408602150538,0.007001269608736038,0.7116340398788452
17,trained_pcg,6,71,0.9999030161962953,0.997929606625259,0.5833333333333334,0.006888736039400101,1.8050833940505981
17,trained_pcg,6,72,0.9978008772456889,0.9785786144950451,0.7692307692307693,0.008197723887860775,0.7619838714599609
17,trained_pcg,6,73,0.9999782225222674,0.9995567375886525,0.6527777777777778,0.00759247038513422,3.0487802028656006
17,trained_pcg,6,74,0.9992362982929021,0.9899093564043149,0.8933333333333333,0.012150506488978863,0.49830541014671326
17,trained_pcg,6,75,0.9973381388172384,0.9738722334271459,0.7526881720430108,0.005711456760764122,0.7440198659896851
17,trained_pcg,6,76,0.9970814321535741,0.9766337296948777,0.6792452830188679,0.006109948270022869,0.9398856163024902
17,trained_pcg,6,77,0.9992981799466617,0.9899845347059141,0.9041095890410958,0.006100200582295656,0.5234742760658264
17,trained_pcg,6,78,0.9998767967145791,0.9977103552532124,0.6944444444444444,0.0028816859703511,2.957803249359131
17,trained_pcg,6,79,0.9997716694476156,0.9963948079597436,0.8194444444444444,0.004090918228030205,1.2081832885742188
17,trained_pcg,6,80,0.9965529236899529,0.9715860659080601,0.6826923076923077,0.008675048127770424,0.9216318726539612
17,trained_pcg,6,81,0.9998155253837071,0.9966579475296464,0.7777777777777778,0.004618522711098194,1.6090176105499268
17,trained_pcg,6,82,0.9999178644763861,0.9984226059654631,0.6944444444444444,0.016110215336084366,3.1489386558532715
17,trained_pcg,6,83,0.9999446576151121,0.9990653589021815,0.7777777777777778,0.008561202324926853,2.0143909454345703
17,trained_pcg,6,84,0.9998090874379534,0.9966486885532091,0.75,0.005262366030365229,3.175398826599121
17,trained_pcg,6,85,1.0,1.0,0.5277777777777778,0.007007128559052944,1.7795634269714355
17,trained_pcg,6,86,0.9967488457892967,0.9733619179434113,0.6728971962616822,0.007223824504762888,0.991511344909668
17,trained_pcg,6,87,0.9992412170877912,0.9893376720082937,0.9054054054054054,0.012066829949617386,0.45796090364456177
17,trained_pcg,6,88,0.9992961964660078,0.990548475099845,0.868421052631579,0.00768687017261982,0.45727744698524475
17,trained_pcg,6,89,0.9999383983572896,0.9988307692307692,0.6944444444444444,0.006472669541835785,3.1154088973999023
17,trained_pcg,6,90,0.9973682773682774,0.9767691834383181,0.71,0.007397016976028681,0.7551435828208923
17,trained_pcg,6,91,0.9974480030623963,0.9785543536975477,0.6893203883495146,0.0022092361468821764,0.7830016016960144
17,trained_pcg,6,92,0.9961812853379118,0.9707126377633337,0.6486486486486487,0.007306283805519342,0.9901110529899597
17,trained_pcg,6,93,0.999578907967997,0.9939732520114495,0.9041095890410958,0.005568956956267357,0.47255444526672363
17,trained_pcg,6,94,0.9983156028368795,0.9819075214107181,0.7931034482758621,0.009764675982296467,0.6815310716629028
17,trained_pcg,6,95,0.9984379601295724,0.9834231325939816,0.8235294117647058,0.00569674139842391,0.599489152431488
17,trained_pcg,6,96,0.9969096369096369,0.9725715365838852,0.71,0.0025180685333907604,0.8269652128219604
17,trained_pcg,6,97,0.9965909660600593,0.973707069454302,0.6605504587155964,0.010943333618342876,0.8678075671195984
17,trained_pcg,6,98,1.0,1.0,0.5555555555555556,0.009193449281156063,1.0225701332092285
17,trained_pcg,6,99,0.999746963562753,0.9930642478888092,0.5,0.003860385389998555,0.8584864139556885
17,trained_pcg,6,100,0.9997125256673511,0.9952009656321547,0.6944444444444444,0.004476454574614763,2.9631354808807373
17,trained_pcg,6,101,0.9999739685018874,0.9993589743589744,0.5416666666666666,0.013395308516919613,1.98121178150177
17,trained_pcg,6,102,0.9997427983539094,0.995448441227814,0.7222222222222222,0.0024487278424203396,2.258779525756836
17,trained_pcg,6,103,0.9965227235969595,0.9718092063547092,0.6666666666666666,0.012867707759141922,1.0259826183319092
17,trained_pcg,6,104,0.9996890970211608,0.9948408598261566,0.7361111111111112,0.013103575445711613,2.3867549896240234
17,trained_pcg,6,105,0.9996838500043909,0.9947556073485521,0.8194444444444444,0.006190184038132429,1.7464712858200073
17,trained_pcg,6,106,0.9998257801781397,0.9963569992535649,0.6527777777777778,0.0022009785752743483,2.8989408016204834
17,trained_pcg,6,107,0.9976445530288793,0.9761154825928098,0.8045977011494253,0.0036355205811560154,0.6919556260108948
17,trained_pcg,6,108,0.9997279598935157,0.995452133212686,0.7361111111111112,0.002937998389825225,2.833390235900879
17,trained_pcg,6,109,0.9989052619448886,0.9862444730195332,0.8125,0.0069105364382267,0.49765199422836304
17,trained_pcg,6,110,0.9991764001197964,0.9893968843339255,0.8933333333333333,0.006000318098813295,0.49540945887565613
17,trained_pcg,6,111,0.9964255852842809,0.9692019157099809,0.6761904761904762,0.005150701384991407,0.8536001443862915
17,trained_pcg,6,112,0.9996814432298303,0.9952386342120982,0.8611111111111112,0.011597378179430962,0.632519006729126
17,trained_pcg,6,113,0.9962435162435163,0.96678050013953,0.693069306930693,0.008543645031750202,0.8763248324394226
17,trained_pcg,6,114,0.9997417355371901,0.9956479987846228,0.7777777777777778,0.02039150521159172,1.0743032693862915
17,trained_pcg,6,115,0.9990493064258242,0.9876349694421747,0.8589743589743589,0.0038132471963763237,0.5600056648254395
17,trained_pcg,6,116,0.996352634852366,0.9684003577589901,0.6666666666666666,0.0015347703592851758,0.9267852306365967
17,trained_pcg,6,117,0.9981197033898305,0.9800045688300375,0.8095238095238095,0.009346508421003819,0.5580796003341675
17,trained_pcg,6,118,0.9982034860598746,0.9795363885229482,0.8170731707317073,0.008291206322610378,0.5869017243385315
17,trained_pcg,6,119,0.9984338783436698,0.9838818627226067,0.8045977011494253,0.0032638427801430225,0.6715895533561707
17,trained_pcg,6,120,0.9967143039428352,0.9721931967098493,0.6893203883495146,0.010415621101856232,1.0131349563598633
17,trained_pcg,6,121,0.9980063176427943,0.9776499278443145,0.75,0.01388864777982235,0.6088893413543701
17,trained_pcg,6,122,0.9991143164420827,0.9886008157492243,0.8648648648648649,0.010532599873840809,0.5135301947593689
17,trained_pcg,6,123,0.9993422635758402,0.9904432211735386,0.8767123287671232,0.007080692797899246,0.7861594557762146
17,trained_pcg,6,124,0.999885452462772,0.9980025344474202,0.75,0.007360982242971659,2.572910785675049
17,trained_pcg,6,125,0.9998411077062763,0.9964675940421265,0.625,0.007484101224690676,2.918814182281494
17,trained_pcg,6,126,0.997950572634117,0.9763303771087948,0.7764705882352941,0.012193270027637482,0.679919958114624
17,trained_pcg,6,127,0.9979761904761906,0.9817941327901678,0.72,0.0006594955921173096,0.8251035213470459
17,trained_pcg,6,128,0.9995744173773896,0.9930318296315959,0.8472222222222222,0.01116896327584982,1.4356021881103516
17,trained_pcg,6,129,0.9996724839751088,0.9956472654855267,0.9041095890410958,0.003731770208105445,0.5455175638198853
17,trained_pcg,6,130,0.9995609027838763,0.9929983832555644,0.8194444444444444,0.004257108550518751,0.8715104460716248
17,trained_pcg,6,131,0.9980523418548236,0.9816774976428426,0.782608695652174,0.006200030446052551,0.7619996070861816
17,trained_pcg,6,132,0.9985935302390998,0.9838433303157015,0.8414634146341463,0.00043648778228089213,0.524914562702179
17,trained_pcg,6,133,0.9997809359511488,0.9937050031790551,0.5138888888888888,0.0018463046289980412,1.1467114686965942
17,trained_pcg,6,134,0.9965318406544175,0.9708813762735427,0.6826923076923077,0.0139464708045125,0.9172599911689758
17,trained_pcg,6,135,0.9995609011072929,0.9916401665596881,0.75,0.005916133522987366,3.0860462188720703
17,trained_pcg,6,136,0.9997936016511868,0.9963922565429388,0.7638888888888888,0.004588015843182802,2.858232259750366
17,trained_pcg,6,137,0.9967526329251882,0.9705886852993433,0.69,0.021107159554958344,0.7746458053588867
17,trained_pcg,6,138,0.9967313380458215,0.9733945073695768,0.6454545454545455,0.002260826760903001,0.9107868671417236
17,trained_pcg,6,139,0.9998217468805704,0.9955882352941178,0.4722222222222222,0.012018098495900631,0.7689350843429565
17,trained_pcg,6,140,0.9983789260385005,0.9828457219720781,0.7931034482758621,0.007149365730583668,0.6878662705421448
17,trained_pcg,6,141,0.9996232339089481,0.9925955068002213,0.6805555555555556,0.012701586820185184,2.8900375366210938
17,trained_pcg,6,142,0.9998958740075492,0.9973337476373914,0.5416666666666666,0.006338517181575298,1.373481035232544
17,trained_pcg,6,143,0.9994616047255722,0.992892631713219,0.8918918918918919,0.004069540649652481,0.5326168537139893
17,trained_pcg,6,144,0.9994616047255722,0.9928613225517763,0.8918918918918919,0.006752048619091511,0.45148909091949463
17,trained_pcg,6,145,0.9966339155749636,0.9725792810988112,0.6513761467889908,0.007942977361381054,0.8991808295249939
17,trained_pcg,6,146,0.9965318406544175,0.9696658682818594,0.6666666666666666,0.014587048441171646,0.8233944773674011
17,trained_pcg,6,147,0.9998123651374425,0.996660664017088,0.7638888888888888,0.012000116519629955,2.9355432987213135
17,trained_pcg,6,148,0.9995640802092415,0.9934824993482845,0.8611111111111112,0.009056692011654377,0.8873981237411499
17,trained_pcg,6,149,0.9997629376763151,0.9947380633959735,0.5972222222222222,0.00679044658318162,2.6592941284179688
17,trained_pcg,6,150,0.9983373263684328,0.9811669868903656,0.8214285714285714,0.0005632020183838904,0.6666285395622253
17,trained_pcg,6,151,0.9965091973244147,0.9712276857468465,0.6761904761904762,0.005894027184695005,0.7897255420684814
17,trained_pcg,6,152,0.9995508141493543,0.9934585316856729,0.9027777777777778,0.004920545499771833,0.6010120511054993
17,trained_pcg,6,153,1.0,0.9999999999999998,0.5277777777777778,0.013070465065538883,1.8054683208465576
17,trained_pcg,6,154,0.9988209464953651,0.9862995694791883,0.875,0.009303317405283451,0.5443123579025269
17,trained_pcg,6,155,0.9978313815767524,0.9792365325214398,0.7244897959183674,0.007653835695236921,0.7959954738616943
17,trained_pcg,6,156,0.9992780941686051,0.9899014229058741,0.8767123287671232,0.0057449364103376865,0.5726966857910156
17,trained_pcg,6,157,0.999275822827838,0.9906705829321089,0.881578947368421,0.009387956000864506,0.47493651509284973
17,trained_pcg,6,158,0.9993673688872018,0.9903639265067012,0.8904109589041096,0.005892939865589142,0.6432809233665466
17,trained_pcg,6,159,0.9981382978723404,0.9807133974499718,0.7931034482758621,0.0061919973231852055,0.5910466909408569
17,trained_pcg,6,160,0.9967848370808429,0.9720123419494218,0.6666666666666666,0.0013253444340080023,0.8939415216445923
17,trained_pcg,6,161,0.9999108734402852,0.9974033463652842,0.4722222222222222,0.004233773332089186,0.8125632405281067
17,trained_pcg,6,162,0.9987335359675784,0.9866868170349858,0.8352941176470589,0.0020119501277804375,0.6384060978889465
17,trained_pcg,6,163,0.9995729739988612,0.994334716057089,0.8904109589041096,0.009414231404662132,0.7658340930938721
17,trained_pcg,6,164,1.0,1.0,0.6944444444444444,0.012259058654308319,3.0721359252929688
17,trained_pcg,6,165,0.9979419462288842,0.9796863933996165,0.7608695652173914,0.00761880399659276,0.6955098509788513
17,trained_pcg,6,166,0.9980873297256951,0.9820859408856204,0.7634408602150538,0.004364531487226486,0.8563829064369202
17,trained_pcg,6,167,0.9987169920008379,0.9851267585264865,0.8214285714285714,0.005428438074886799,0.6535820364952087
17,trained_pcg,6,168,0.9986468708889307,0.9861359298176477,0.8255813953488372,0.002460736082866788,0.7119866609573364
17,trained_pcg,6,169,0.9992559523809524,0.9902986418715757,0.8947368421052632,0.0016029123216867447,0.45522817969322205
17,trained_pcg,6,170,0.9985301906779661,0.982629670959158,0.8313253012048193,0.004007290583103895,0.6482113599777222
17,trained_pcg,6,171,0.9963315518168305,0.9693444582326545,0.6826923076923077,0.006053723394870758,0.9108694791793823
17,trained_pcg,6,172,0.9997912801484229,0.9954431190862763,0.6111111111111112,0.013340801931917667,2.683206081390381
17,trained_pcg,6,173,0.9996141187152423,0.9914493118643345,0.625,0.004428294487297535,2.5538086891174316
17,trained_pcg,6,174,0.9996310259083981,0.994383592428937,0.9027777777777778,0.002255534753203392,0.7708391547203064
17,trained_pcg,6,175,0.9968164616341461,0.9727372799156955,0.6826923076923077,0.0050686197355389595,0.9350743889808655
17,trained_pcg,6,176,0.9998040027004073,0.996580547112462,0.6527777777777778,0.006968013476580381,2.387767791748047
17,trained_pcg,6,177,0.9992851307189543,0.9910523422988003,0.8947368421052632,0.010656677186489105,0.5181352496147156
17,trained_pcg,6,178,0.998458724053988,0.9819634780678954,0.8125,0.009245075285434723,0.5325457453727722
17,trained_pcg,6,179,0.9989590273151232,0.9870964499869548,0.8734177215189873,0.003937005531042814,0.5769643187522888
17,trained_pcg,6,180,0.9977934249020677,0.9774721728547164,0.7555555555555555,0.009969634935259819,0.6301321983337402
17,trained_pcg,6,181,0.9998472699503628,0.9973112856915513,0.75,0.014708385802805424,2.5338149070739746
17,trained_pcg,6,182,0.9990184921763869,0.987717261494428,0.8481012658227848,0.00753676937893033,0.4879159927368164
17,trained_pcg,6,183,0.9998911126113373,0.9979541734860883,0.6527777777777778,0.00429129833355546,2.4867782592773438
17,trained_pcg,6,184,0.997410897555514,0.9750744052343037,0.7446808510638298,0.0011582584120333195,0.7530679702758789
17,trained_pcg,6,185,0.9999536178107606,0.9989784205693297,0.6111111111111112,0.008326544426381588,1.9049043655395508
17,trained_pcg,6,186,0.9988479100807869,0.9872162032769249,0.8846153846153846,0.006224591284990311,0.5377806425094604
17,trained_pcg,6,187,0.9978996697746697,0.9790229184974044,0.797752808988764,0.010762351565063,0.6626709699630737
17,trained_pcg,6,188,0.998361013986014,0.9829847398593541,0.7777777777777778,0.005567185115069151,0.7321704030036926
17,trained_pcg,6,189,0.9992867440625237,0.9905806566591587,0.8552631578947368,0.01536708977073431,0.4557093679904938
17,trained_pcg,6,190,0.9984549138804458,0.9831219033735603,0.813953488372093,0.004822869785130024,0.6266903281211853
17,trained_pcg,6,191,0.9966642406598738,0.9731690957190586,0.6513761467889908,0.010374270379543304,1.0309287309646606
17,identity_cg,6,0,0.9995442708333333,0.9939407823960915,0.863013698630137,0.0031781564466655254,0.8961759209632874
17,identity_cg,6,1,0.9999319033026898,0.998518030547016,0.625,0.0036999143194407225,2.8409388065338135
17,identity_cg,6,2,0.9986447660866266,0.9842426963306548,0.8292682926829268,0.012871862389147282,0.5093045830726624
17,identity_cg,6,3,0.999169921875,0.9881059912638208,0.863013698630137,0.008781373500823975,0.8832427859306335
17,identity_cg,6,4,0.99974173553719,0.9953940676309423,0.7777777777777778,0.004288848023861647,3.260876178741455
17,identity_cg,6,5,0.9997786304604486,0.9965154491198914,0.7777777777777778,0.009072089567780495,3.561009645462036
17,identity_cg,6,6,0.9997822252226747,0.9955877684843343,0.6527777777777778,0.003958487883210182,1.899348497390747
17,identity_cg,6,7,0.999767973156279,0.9963173610113193,0.8055555555555556,0.0027755405753850937,2.244844913482666
17,identity_cg,6,8,0.9998021525799304,0.9963888800992875,0.7222222222222222,0.003981269896030426,3.147909164428711
17,identity_cg,6,9,0.9992513919431059,0.9899617688729346,0.8783783783783784,0.0029393096920102835,0.5912296175956726
17,identity_cg,6,10,0.998404255319149,0.9826634738483911,0.813953488372093,0.009631108492612839,0.6676009297370911
17,identity_cg,6,11,0.99994918699187,0.998765243902439,0.5555555555555556,0.010836547240614891,1.3523036241531372
17,identity_cg,6,12,0.9984027859602268,0.9824887740758383,0.8214285714285714,0.008398040197789669,0.6776564121246338
17,identity_cg,6,13,0.9997716694476158,0.9964570867826155,0.8194444444444444,0.004090044181793928,3.259381055831909
17,identity_cg,6,14,0.9963210702341138,0.9689204645194311,0.6761904761904762,0.01301259733736515,0.7948038578033447
17,identity_cg,6,15,0.9996430356250446,0.9944202011156174,0.8055555555555556,0.012200828641653061,3.322993755340576
17,identity_cg,6,16,1.0,1.0,0.5138888888888888,0.005224169697612524,0.8289366364479065
17,identity_cg,6,17,0.9995989412047807,0.9943323764549421,0.9027777777777778,0.00799634400755167,1.2988249063491821
17,identity_cg,6,18,0.9991653387965703,0.9890096266315507,0.9054054054054054,0.005247301887720823,0.6525393128395081
17,identity_cg,6,19,0.9998475576558723,0.9970389452695043,0.6527777777777778,0.011635631322860718,2.685192584991455
17,identity_cg,6,20,0.9978268259518259,0.9781088395275787,0.7582417582417582,0.005049976520240307,0.6579399108886719
17,identity_cg,6,21,0.9999479370037746,0.9987015121630506,0.5416666666666666,0.011066239327192307,1.4809175729751587
17,identity_cg,6,22,0.9996434937611408,0.993782064514876,0.7638888888888888,0.00817805528640747,3.0392065048217773
17,identity_cg,6,23,0.999878770245369,0.997265084895747,0.5833333333333334,0.017423629760742188,1.3711676597595215
17,identity_cg,6,24,0.9973734732577176,0.9752293796040894,0.7717391304347826,0.010246971622109413,0.7279918789863586
17,identity_cg,6,25,0.9999664677084033,0.9994838379333697,0.8611111111111112,0.008323246613144875,1.7148423194885254
17,identity_cg,6,26,0.9992019271980256,0.9899885401087622,0.881578947368421,0.0051134810782969,0.5664327144622803
17,identity_cg,6,27,0.9997136311569301,0.9951466195193186,0.75,0.015426566824316978,2.9407122135162354
17,identity_cg,6,28,0.9997396850188728,0.9934167135361962,0.5416666666666666,0.008957468904554844,0.9976685047149658
17,identity_cg,6,29,0.9999082652967618,0.9974747474747472,0.4583333333333333,0.010533934459090233,0.7446736693382263
17,identity_cg,6,30,0.9985963983050847,0.9832274798661342,0.8095238095238095,0.006894383579492569,0.6009656190872192
17,identity_cg,6,31,0.9998932422333725,0.9973346828609985,0.5277777777777778,0.007565848063677549,0.9691800475120544
17,identity_cg,6,32,0.9976561487815507,0.9770699414523901,0.7717391304347826,0.010486907325685024,0.7640700340270996
17,identity_cg,6,33,0.9999762937676314,0.9994714587737843,0.5972222222222222,0.006271657533943653,1.4695273637771606
17,identity_cg,6,34,0.999611371276451,0.9927551667388326,0.7361111111111112,0.012188751250505447,3.5803184509277344
17,identity_cg,6,35,0.9994384156715062,0.9915957403207809,0.8493150684931506,0.011997319757938385,0.9348752498626709
17,identity_cg,6,36,0.9998340563734205,0.9966115164291784,0.5972222222222222,0.006641646847128868,1.080288290977478
17,identity_cg,6,37,0.9999711107901199,0.9992063492063492,0.4861111111111111,0.006929983384907246,0.8762494325637817
17,identity_cg,6,38,0.9998638066053797,0.9972839506172843,0.625,0.01131444051861763,2.391849994659424
17,identity_cg,6,39,0.9999146174863388,0.9983163265306123,0.6666666666666666,0.00358426570892334,2.653674840927124
17,identity_cg,6,40,0.997644720862621,0.9760010910387282,0.7666666666666667,0.006920263636857271,0.6544716954231262
17,identity_cg,6,41,0.9971502700863425,0.9760790623062306,0.7058823529411765,0.0055180881172418594,0.7792462706565857
17,identity_cg,6,42,0.9996890970211608,0.9937369761347017,0.7361111111111112,0.0051556965336203575,3.468289375305176
17,identity_cg,6,43,0.9990770366724095,0.9874728953268772,0.8918918918918919,0.0027731205336749554,0.5537087917327881
17,identity_cg,6,44,0.998671870764894,0.983959720628745,0.8518518518518519,0.011595162563025951,0.5710456371307373
17,identity_cg,6,45,0.9994938951097615,0.9929131520175949,0.9166666666666666,0.003322948468849063,0.8542858362197876
17,identity_cg,6,46,0.9996595339019118,0.9951598979537102,0.8472222222222222,0.007341957185417414,1.279475212097168
17,identity_cg,6,47,0.9994073519549587,0.9916573919042878,0.9041095890410958,0.006655944045633078,0.6333776116371155
17,identity_cg,6,48,0.9973259305421789,0.9753168390347199,0.7216494845360825,0.011432958766818047,0.8104686141014099
17,identity_cg,6,49,0.9997786970362427,0.9964577461787902,0.8472222222222222,0.005031910724937916,1.7276850938796997
17,identity_cg,6,50,0.9996945399007255,0.9946047710377048,0.75,0.004254375584423542,3.3615145683288574
17,identity_cg,6,51,0.9999581371009942,0.9991996798719488,0.6805555555555556,0.003083577612414956,3.315891981124878
17,identity_cg,6,52,0.9992308638936747,0.9898818901318328,0.8666666666666667,0.00925388839095831,0.5674257278442383
17,identity_cg,6,53,0.9997575404907381,0.9943246259812988,0.5833333333333334,0.0026939562521874905,1.4310482740402222
17,identity_cg,6,54,0.9974993174993175,0.9776935077540596,0.71,0.002477208385244012,0.7807158827781677
17,identity_cg,6,55,0.9985905567300917,0.9844240423379214,0.8292682926829268,0.012391594238579273,0.5959485173225403
17,identity_cg,6,56,0.9997060857538036,0.995097023931818,0.8333333333333334,0.002188451122492552,2.224527359008789
17,identity_cg,6,57,0.9972908299336939,0.9771193156617716,0.6826923076923077,0.0021548643708229065,0.7976720333099365
