stage,seed,method,family,noise_rel,task,auc,average_precision,iou_top7,centroid_error,relative_residual
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,8,0.9999025974025973,0.9991175905140486,0.72,0.012580802664160728,1.3234569451014977e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,9,0.9983677747828692,0.9794557242647824,0.7974683544303798,0.01310841552913189,1.6272942957584746e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,10,0.9978947368421053,0.9744316520087568,0.825,0.007603874430060387,1.4726226254424546e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,11,0.9997575450913423,0.9979769521228947,0.6990291262135923,0.008933046832680702,1.476196848670952e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,12,0.9997185477061638,0.995486308591949,0.7638888888888888,0.0045187389478087425,1.6414993297075853e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,13,0.9999749420534987,0.9997295469912103,0.8470588235294118,0.006418963894248009,1.4895262211211957e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,14,0.9983578929173329,0.9804205259748557,0.8831168831168831,0.01325082965195179,1.4733431271451991e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,15,0.9994310504231563,0.9874562874857382,0.5972222222222222,0.015894314274191856,2.0066525394213386e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,16,0.9997967479674797,0.9951276766737294,0.5555555555555556,0.011930699460208416,2.05025735340314e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,17,0.9983729726928856,0.9873103169746279,0.6857142857142857,0.0006930266390554607,1.2485870684031397e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,18,0.9999773011008966,0.9995169082125603,0.625,0.008631971664726734,2.1294195903465152e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,19,0.999469696969697,0.9950920609906475,0.72,0.014023317024111748,1.4253941117203794e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,20,0.9988714287466726,0.9884925885864815,0.8068181818181818,0.008627166971564293,1.5015956705610733e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,21,0.999028044472892,0.9781810229860978,0.5972222222222222,0.0069322953931987286,1.9199329472030513e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,22,0.9996345029239766,0.9914772727272728,0.5,0.002584733534604311,2.3491209503845312e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,23,0.9999624730274885,0.9993620414673046,0.7638888888888888,0.008451470173895359,1.959582368726842e-05
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,24,0.9992442429092203,0.9841613845037525,0.6388888888888888,0.01201651245355606,0.010790897533297539
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,25,0.9996665777540678,0.9929963168335618,0.6388888888888888,0.008545267395675182,0.0032509760931134224
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,26,0.9998271466228772,0.9977964546052526,0.9333333333333333,0.010335070081055164,0.01026364415884018
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,27,0.9996530372584606,0.991908457040036,0.5277777777777778,0.009291095659136772,0.0028515534941107035
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,28,0.9986845115534203,0.9878665563443355,0.7659574468085106,0.008665049448609352,0.010925662703812122
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,29,0.9992378048780487,0.9831428822237915,0.5555555555555556,0.010640348307788372,0.00895565003156662
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,30,0.998405279750733,0.9846299730568627,0.8275862068965517,0.01313779503107071,0.055167898535728455
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,31,0.9996918189792097,0.9933340883922279,0.5972222222222222,0.017589779570698738,0.010780351236462593
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,32,0.999928063468574,0.999405609520419,0.6792452830188679,0.005855452734977007,0.004025051835924387
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,33,0.999582560296846,0.9913920587931354,0.6111111111111112,0.01155882142484188,0.003196949139237404
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,34,0.9992572786690435,0.9817158521310771,0.4722222222222222,0.003502325853332877,0.008936210535466671
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,35,0.9994789469766518,0.9890829158129819,0.5694444444444444,0.017082389444112778,0.0042045265436172485
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,36,0.9989551938919028,0.9890007319927125,0.8875,0.002595261437818408,0.04765259847044945
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,37,0.9997616737313383,0.9965003266786442,0.8472222222222222,0.011207346804440022,0.014624063856899738
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,38,0.999678191004366,0.9972233783088763,0.7128712871287128,0.004587299656122923,0.005799168720841408
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,39,0.9988567073170732,0.9761354215003785,0.5555555555555556,0.006781017407774925,0.010857795365154743
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,40,0.9997858213750267,0.9963517043655793,0.8055555555555556,0.006327517330646515,0.007043927442282438
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,41,0.9999573087431695,0.999140802154195,0.6666666666666666,0.0033813794143497944,0.009003355167806149
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,42,0.9996755392657574,0.9967151900153048,0.8089887640449438,0.007227165158838034,0.01219845563173294
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,43,0.9998367169215697,0.9972961930682951,0.7916666666666666,0.014944150112569332,0.013278085738420486
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,44,0.9986942070275404,0.977542554868348,0.7222222222222222,0.010590855963528156,0.018458779901266098
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,45,1.0,1.0,0.7638888888888888,0.008388902992010117,0.006480708252638578
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,46,0.9997064161417744,0.9931328516052522,0.5277777777777778,0.011484057642519474,0.006382895167917013
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,47,0.9984217171717171,0.9845460945955848,0.8181818181818182,0.012357368133962154,0.05151982605457306
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,24,0.9992442429092203,0.9841613845037525,0.6388888888888888,0.01201651245355606,1.858501127571799e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,25,0.9996665777540678,0.9929963168335618,0.6388888888888888,0.008545267395675182,1.7560285414219834e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,26,0.9998415510709707,0.9979673363550817,0.9333333333333333,0.010335070081055164,1.743519533192739e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,27,0.9996530372584606,0.991908457040036,0.5277777777777778,0.009291095659136772,2.2154845282784663e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,28,0.9986845115534203,0.9878665563443355,0.7659574468085106,0.008665049448609352,1.3269196642795578e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,29,0.9992378048780488,0.9831428822237916,0.5555555555555556,0.010640348307788372,2.0049636077601463e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,30,0.998405279750733,0.9846299730568626,0.8275862068965517,0.01313779503107071,1.4741049199074041e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,31,0.9996918189792097,0.9933340883922279,0.5972222222222222,0.017589779570698738,2.1034686142229475e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,32,0.999928063468574,0.999405609520419,0.6792452830188679,0.005855452734977007,1.4406767149921507e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,33,0.999582560296846,0.9913920587931356,0.6111111111111112,0.01155882142484188,1.8929591533378698e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,34,0.9992572786690435,0.9817158521310771,0.4722222222222222,0.003502325853332877,2.497853165550623e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,35,0.9994789469766518,0.9890829158129818,0.5694444444444444,0.017082389444112778,2.07090524781961e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,36,0.9989551938919028,0.9890007319927127,0.8875,0.002595261437818408,1.4749529327673372e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,37,0.9997616737313383,0.9965003266786442,0.8472222222222222,0.011207346804440022,1.885272649815306e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,38,0.999678191004366,0.9972233783088763,0.7128712871287128,0.004587299656122923,1.3008846508455463e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,39,0.9988567073170732,0.9761354215003785,0.5555555555555556,0.006781017407774925,1.908698322949931e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,40,0.9997858213750267,0.996351704365579,0.8055555555555556,0.006327517330646515,1.6222269550780766e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,41,0.9999573087431695,0.999140802154195,0.6666666666666666,0.0033813794143497944,1.940780748554971e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,42,0.9996755392657574,0.9967151900153048,0.8089887640449438,0.007227165158838034,1.4601809198211413e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,43,0.9998367169215697,0.9972961930682951,0.7916666666666666,0.014944150112569332,1.7010097508318722e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,44,0.9986942070275404,0.9775425548683481,0.7222222222222222,0.010590855963528156,1.656807398831006e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,45,1.0,1.0,0.7638888888888888,0.008388902992010117,1.6289450286421925e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,46,0.9997064161417744,0.9931328516052519,0.5277777777777778,0.011484057642519474,2.0292414774303325e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,47,0.9984217171717171,0.9845460945955848,0.8181818181818182,0.012357368133962154,1.4281674339144956e-05
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,48,0.9992974902271826,0.9940806483763418,0.7578947368421053,0.011407323181629181,0.027180444449186325
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,49,0.9998167131429768,0.9979214373473492,0.8888888888888888,0.008923913352191448,0.005579233169555664
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,50,1.0,1.0,0.7916666666666666,0.011896543204784393,0.013006910681724548
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,51,0.9977220062055693,0.9764169259295966,0.8433734939759037,0.009504680521786213,0.05960974469780922
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,52,0.9988086354293495,0.9868237500617929,0.8433734939759037,0.00962802767753601,0.020041663199663162
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,53,0.9996244402715586,0.99188884064264,0.4861111111111111,0.015857871621847153,0.008494686335325241
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,54,0.9996256959715529,0.9946113334115979,0.9041095890410958,0.009707159362733364,0.00983413215726614
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,55,0.9982626896912611,0.967085251109916,0.6805555555555556,0.01121601089835167,0.030558502301573753
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,56,0.999003605997343,0.9854765280790158,0.8648648648648649,0.007000610698014498,0.013497134670615196
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,57,0.9973773526689294,0.9783096576802727,0.7346938775510204,0.008068655617535114,0.015774700790643692
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,58,1.0,1.0,0.4861111111111111,0.0034041251055896282,0.002051012357696891
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,59,0.9975470266167941,0.9717302523284371,0.7647058823529411,0.004268771503120661,0.026351558044552803
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,60,0.9993931605625759,0.9908335016059777,0.8055555555555556,0.0030458865221589804,0.015472053550183773
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,61,0.9999004267425321,0.9988038714390066,0.972972972972973,0.004808717407286167,0.011000817641615868
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,62,0.9984817813765182,0.9633275311907963,0.5,0.015916690230369568,0.00398223428055644
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,63,0.9989016140914876,0.9877447092788264,0.8641975308641975,0.01963028870522976,0.007505742367357016
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,64,0.9989772651062974,0.9854360619094985,0.8108108108108109,0.011101722717285156,0.02686101756989956
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,65,0.9998908279917029,0.9984394268285315,0.9305555555555556,0.005083696451038122,0.010075374506413937
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,66,0.9990290508000621,0.990463587010681,0.8554216867469879,0.005981621332466602,0.03005985915660858
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,67,1.0,1.0,0.625,0.008390562608838081,0.0035018385387957096
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,68,0.9992447527882673,0.9881192836004203,0.8194444444444444,0.007433401886373758,0.018056444823741913
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,69,0.9972926409057347,0.9645569713642891,0.7948717948717948,0.005818803329020739,0.01294953003525734
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,70,0.99959667545338,0.9947756812976366,0.9078947368421053,0.008275778032839298,0.023016437888145447
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,71,0.999924911234352,0.9993582691602494,0.7128712871287128,0.010645918548107147,0.005251727066934109
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,48,0.9992974902271826,0.994080648376342,0.7578947368421053,0.011407323181629181,1.4120427294983529e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,49,0.9998167131429768,0.9979214373473492,0.8888888888888888,0.008923913352191448,1.6072286598500796e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,50,1.0,1.0000000000000004,0.7916666666666666,0.011896543204784393,1.7923519408213906e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,51,0.9977220062055693,0.9764169259295972,0.8433734939759037,0.009504680521786213,1.555171184008941e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,52,0.9988086354293495,0.9868237500617925,0.8433734939759037,0.00962802767753601,1.509319099568529e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,53,0.9996244402715586,0.99188884064264,0.4861111111111111,0.015857871621847153,2.156914706574753e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,54,0.9996256959715529,0.9946113334115979,0.9041095890410958,0.009707159362733364,1.625666845939122e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,55,0.9982626896912611,0.9670852511099163,0.6805555555555556,0.00882338173687458,1.676930332905613e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,56,0.999003605997343,0.9854765280790158,0.8648648648648649,0.007000610698014498,1.3913967450207565e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,57,0.9973773526689294,0.9783096576802727,0.7346938775510204,0.008068655617535114,1.4666478818980977e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,58,1.0,1.0,0.4861111111111111,0.0034041251055896282,2.2697429812978953e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,59,0.9975470266167941,0.9717302523284368,0.7647058823529411,0.004268771503120661,1.3103781384415925e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,60,0.9993931605625759,0.9908335016059777,0.8055555555555556,0.0030458865221589804,1.6400939784944057e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,61,0.9999004267425321,0.9988038714390066,0.972972972972973,0.004808717407286167,1.546501698612701e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,62,0.9984817813765182,0.9633275311907963,0.5,0.015916690230369568,2.0177167243673466e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,63,0.9989016140914876,0.9877447092788264,0.8641975308641975,0.02106591686606407,1.4825983271293808e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,64,0.9989772651062974,0.9854360619094985,0.8108108108108109,0.011101722717285156,1.5723586329841055e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,65,0.9998908279917029,0.9984394268285315,0.9305555555555556,0.005083696451038122,1.7570118870935403e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,66,0.9990290508000621,0.9904635870106808,0.8554216867469879,0.005981621332466602,1.5488954886677675e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,67,1.0,1.0,0.625,0.008390562608838081,2.0093713828828186e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,68,0.9992447527882673,0.9881192836004203,0.8194444444444444,0.007433401886373758,1.7660950106801465e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,69,0.9972618754614817,0.9641559514360911,0.7948717948717948,0.005818803329020739,1.6034884538385086e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,70,0.99959667545338,0.9947756812976366,0.9078947368421053,0.008275778032839298,1.62272626766935e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,71,0.999924911234352,0.9993582691602494,0.7128712871287128,0.010645918548107147,1.4422713320527691e-05
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,72,0.9986353373198025,0.9718058385534499,0.5694444444444444,0.01005748100578785,0.017061427235603333
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,73,0.9999333155508136,0.9986216131064901,0.6388888888888888,0.010472267866134644,0.002098851138725877
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,74,0.9996278192690371,0.9917670445516079,0.5694444444444444,0.020381931215524673,0.0019297312246635556
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,75,0.9996919917864476,0.9943748381248381,0.6944444444444444,0.00855807401239872,0.0032618893310427666
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,76,0.9981326781326781,0.984165973965523,0.7272727272727273,0.010722801089286804,0.03761696070432663
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,77,0.9983998093389851,0.9762647558649657,0.821917808219178,0.0013503669761121273,0.02991877868771553
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,78,0.9994817615396393,0.9950903315070998,0.7912087912087912,0.012323488481342793,0.005227768328040838
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,79,0.9996412919727382,0.9949649450599862,0.9305555555555556,0.009333143942058086,0.012928428128361702
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,80,0.9989368074273735,0.9857024286404025,0.868421052631579,0.007573505397886038,0.027163758873939514
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,81,0.9989028922503052,0.986840338479088,0.8395061728395061,0.004554881248623133,0.009751633740961552
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,82,0.9987206085753804,0.9813137962831702,0.7837837837837838,0.015097393654286861,0.029277460649609566
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,83,0.9982560631364261,0.9792998308586451,0.810126582278481,0.02403884194791317,0.029814353212714195
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,84,0.999550585284281,0.9961096949378828,0.6923076923076923,0.005068869795650244,0.004773636814206839
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,85,0.9993057510085374,0.9882928262971876,0.7638888888888888,0.006347344722598791,0.013122709468007088
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,86,0.9996292372881356,0.995704960312021,0.9,0.010394260287284851,0.007861591875553131
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,87,0.9983409321175278,0.9827126952336911,0.813953488372093,0.010263641364872456,0.030439794063568115
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,88,0.9982334147716595,0.9814005325935466,0.8045977011494253,0.009764550253748894,0.042461369186639786
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,89,0.996722341954023,0.970641364914788,0.7142857142857143,0.015864945948123932,0.05323164165019989
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,90,0.9999837239583332,0.9997596153846153,0.8888888888888888,0.0027792302425950766,0.012822488322854042
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,91,0.999958932238193,0.9992078431372549,0.6944444444444444,0.0034766371827572584,0.0100776432082057
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,92,0.9995019185360094,0.9916361733432407,0.7777777777777778,0.018216293305158615,0.014357761479914188
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,93,0.998560988046003,0.9862477173757855,0.7395833333333334,0.008311008103191853,0.032463014125823975
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,94,0.9986645420745125,0.9827800694915153,0.8311688311688312,0.014894022606313229,0.03386833146214485
fine_forward_grid,17,trained_pcg_20,ellipse,0.15,95,0.9998686555962097,0.9977659229927833,0.7638888888888888,0.020070085301995277,0.0212042685598135
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,72,0.9986353373198025,0.97180583855345,0.5694444444444444,0.01005748100578785,1.898677510325797e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,73,0.9999333155508136,0.9986216131064901,0.6388888888888888,0.010472267866134644,2.0112320271437056e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,74,0.9996278192690371,0.9917670445516079,0.5694444444444444,0.020381931215524673,2.097962351399474e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,75,0.9996919917864476,0.9943748381248381,0.6944444444444444,0.00855807401239872,1.8574492059997283e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,76,0.9981435981435981,0.9842862240857734,0.7272727272727273,0.010722801089286804,1.565631464472972e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,77,0.9983998093389851,0.9762647558649657,0.821917808219178,0.0013503669761121273,2.137625779141672e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,78,0.9994817615396393,0.9950903315070998,0.7912087912087912,0.012323488481342793,1.3971586668048985e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,79,0.9996412919727382,0.9949649450599862,0.9305555555555556,0.009333143942058086,1.8583259588922374e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,80,0.998921832884097,0.9855075680874854,0.868421052631579,0.007573505397886038,1.3789468539471272e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,81,0.9989028922503052,0.986840338479088,0.8395061728395061,0.004554881248623133,1.5287729183910415e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,82,0.9987206085753804,0.9813137962831702,0.7837837837837838,0.015097393654286861,1.64774482982466e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,83,0.9982265048845012,0.9790452094086362,0.810126582278481,0.02403884194791317,1.6441166735603474e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,84,0.999550585284281,0.9961096949378828,0.6923076923076923,0.005068869795650244,1.3584528460341971e-05
fine_forward_grid,17,exact_tikhonov,ellipse,0.15,85,0.9993057510085374,0.9882928262971876,0.7638888888888888,0.006347344722598791,1.7249356460524723e-05
