method,family,noise_rel,n_tasks,auc_mean,auc_ci95,average_precision_mean,average_precision_ci95,iou_top7_mean,iou_top7_ci95,centroid_error_mean,centroid_error_ci95,relative_residual_mean,relative_residual_ci95
exact_tikhonov,ellipse,0.15,576,0.9992214714481228,6.183266079911287e-05,0.9896376308403939,0.0007162818941823813,0.7335287302733692,0.011098323659512872,0.009406013210435462,0.00038710411508747827,1.739764673105684e-05,2.4864667300355234e-07
exact_tikhonov,kite,0.15,576,0.9987187654792291,9.620182768665546e-05,0.9858274135492258,0.0007686972694015238,0.7253432139924638,0.009937584294129824,0.010139168538090517,0.0003974919922361327,1.6822537002920195e-05,2.3854450941109083e-07
exact_tikhonov,two_disks,0.15,576,0.9953532601773192,0.00011464166276325732,0.8925638651776049,0.0032189701792997316,0.6538538179805975,0.007212997238628338,0.011753140562404951,0.0005216742236452412,1.804736279116999e-05,1.166219938824655e-07
trained_pcg_20,ellipse,0.15,576,0.9992212100026658,6.18480449825035e-05,0.9896355305770279,0.0007161781662270417,0.7335287302733692,0.011098323659512872,0.009405369085672454,0.00038711038587252,0.014678171248609337,0.0010169394033354246
trained_pcg_20,kite,0.15,576,0.9987186703155169,9.619469638797896e-05,0.9858263904475398,0.0007686817629427989,0.7252706832567813,0.00993320838767519,0.010136702605703048,0.0003977991347033638,0.00945193785951738,0.0005438166158833069
trained_pcg_20,two_disks,0.15,576,0.9953542328651968,0.00011467765794989028,0.8925816466481682,0.0032187287370740066,0.65401086694632,0.007217629275846036,0.01171534866213935,0.0005204884537476661,0.018156497866584687,0.0010473673219835952
