step,loss,task,train_context,eval_context,depth,d_model,heads,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width
1,2.297657012939453,weak_inverse,32,128,2,128,4,1,0,0,0.05054488033056259,0.0268503837287426,0.0,3.7188076972961426,465.03173828125,1.6970472112298012,1.6842929497361183,1.027963548898697,1.7510260492563248,-0.20997283793985844,0.87158203125,4.019430726766586,0.953125,0.7785779125988483,1.7099183723330498,1.6647913232445717,1.0676728785037994,1.7553803399205208,-0.48656258918344975,0.87548828125,4.0255100429058075,0.94970703125,0.5923218876123428
200,1.404932975769043,weak_inverse,32,128,2,128,4,1,0,0,0.06458783894777298,0.024965889751911163,0.0,3.7469143867492676,472.07598876953125,0.9795677028596401,0.9360007643699646,1.1567700877785683,1.3997658342123032,-0.2074275864288211,0.966796875,4.1096329391002655,0.94970703125,0.7782717347145081,1.0261420905590057,0.9981685243546963,1.2349783033132553,1.4170479625463486,-0.4582688733935356,0.9609375,4.154056072235107,0.95068359375,0.592679288238287
400,1.5321030616760254,weak_inverse,32,128,2,128,4,1,0,0,0.048099618405103683,0.0286314245313406,0.0,3.7209267616271973,469.76507568359375,1.1084065325558186,1.0557886846363544,0.7466488517820835,1.465488389134407,-0.21140671567991376,0.92041015625,3.658024102449417,0.95361328125,0.785750724375248,1.040062926709652,1.0208576433360577,0.8141719959676266,1.4181140810251236,-0.44720836635679007,0.93798828125,3.7165656834840775,0.94482421875,0.5925423912703991
600,1.387465476989746,weak_inverse,32,128,2,128,4,1,0,0,0.04626148194074631,0.024465054273605347,0.0,3.6714494228363037,531.8438110351562,0.9186226204037666,0.8741487227380276,0.8518387973308563,1.3581324890255928,-0.19481962034478784,0.95263671875,3.7755125164985657,0.9462890625,0.7839159034192562,0.9324170313775539,0.9071727991104126,0.911070741713047,1.3610012829303741,-0.46034648455679417,0.95458984375,3.8188926428556442,0.953125,0.5929344147443771
800,1.1303232908248901,weak_inverse,32,128,2,128,4,1,0,0,0.051358968019485474,0.026217330247163773,0.0,3.7071757316589355,512.68505859375,0.5317005068063736,0.5002914816141129,0.19077988155186176,1.0894938968122005,-0.20011829491704702,0.931640625,2.6551483720541,0.95458984375,0.7842572182416916,0.41387723945081234,0.39305601827800274,0.20894112065434456,0.9550421126186848,-0.4832606576383114,0.958984375,2.671573057770729,0.95068359375,0.5926626436412334
1000,0.944729745388031,weak_inverse,32,128,2,128,4,1,0,0,0.05966576188802719,0.031208736822009087,0.0,3.7027440071105957,480.50811767578125,0.4514966532588005,0.4280718211084604,0.14590744953602552,1.003921251744032,-0.2095121187157929,0.9404296875,2.516245886683464,0.9521484375,0.781329121440649,0.2764150621369481,0.2613960988819599,0.1585105387493968,0.7959034703671932,-0.48470539413392544,0.97900390625,2.519069626927376,0.9521484375,0.5928509160876274
1200,0.9667444229125977,weak_inverse,32,128,2,128,4,1,0,0,0.06148848310112953,0.03727790713310242,0.0,3.75022292137146,465.29052734375,0.4263683557510376,0.375900661572814,0.1868101665750146,0.9662728607654572,-0.17676175525411963,0.94921875,2.5753673315048218,0.94140625,0.7829847186803818,0.1950110299512744,0.17177394405007362,0.13756138365715742,0.6708385981619358,-0.48087899200618267,0.9931640625,2.388985738158226,0.955078125,0.5923671796917915
1400,1.045137643814087,weak_inverse,32,128,2,128,4,1,0,0,0.03986664116382599,0.020808620378375053,0.0,3.6489787101745605,471.650390625,0.38669314980506897,0.3489944785833359,0.3295807931572199,0.9481949508190155,-0.21024943375959992,0.9833984375,2.940557762980461,0.95263671875,0.7846787385642529,0.2032073326408863,0.17302942089736462,0.22294390853494406,0.7414382360875607,-0.46792507357895374,0.99609375,2.6957385689020157,0.9541015625,0.592878270894289
1600,1.0242705345153809,weak_inverse,32,128,2,128,4,1,0,0,0.04801889508962631,0.023179205134510994,0.0,3.762691020965576,517.2745361328125,0.41870326548814774,0.3786524925380945,0.17504754476249218,0.9461027085781097,-0.21275488752871752,0.9560546875,2.522515684366226,0.95458984375,0.778324156999588,0.23568427935242653,0.214275143109262,0.09811083041131496,0.691822025924921,-0.4681819211691618,0.9794921875,2.2286219596862793,0.9482421875,0.5924271196126938
1800,0.8423029184341431,weak_inverse,32,128,2,128,4,1,0,0,0.05556277185678482,0.0267321839928627,0.0,3.7142670154571533,517.287841796875,0.37928061187267303,0.33575120102614164,0.10060531971976161,0.9042508527636528,-0.16905676340684295,0.92431640625,2.1750215739011765,0.94091796875,0.7870991341769695,0.1676809499040246,0.14869972225278616,0.04779371782205999,0.5181390941143036,-0.4500999692827463,0.97509765625,1.8601988032460213,0.9443359375,0.592473715543747
