step,split,loss,test_mse,beta_mse,R_correct_mass,conf_diag,conf_offdiag_mean,margin_mean,margin_min,slot_entropy,slot_overlap,slot_self_mass,col_load_max,col_load_var,sv1_logits,svK_logits,rank_logits,effrank_logits
1,train,1.1967072486877441,1.1967072486877441,1.1747148036956787,0.12389668822288513,0.12389669567346573,0.12515762448310852,-0.02963932976126671,-0.06767942011356354,5.541069984436035,1.3353090253076516e-05,0.003938552923500538,0.03432627022266388,1.0583414677967085e-06,1.622867465019226,2.1991679588495572e-08,4.0,3.340721368789673
100,train,0.24675634503364563,0.24675634503364563,0.32441169023513794,0.1170620247721672,0.1170620322227478,0.1261340081691742,-0.09061773866415024,-0.19431331753730774,5.522276401519775,1.326433994108811e-05,0.004100166726857424,0.03846152871847153,2.8430090424080845e-06,2.9342334270477295,3.7633661520430906e-08,4.0,3.23565673828125
200,train,0.05036754161119461,0.05036754161119461,0.09436654299497604,0.11645187437534332,0.11645188182592392,0.126221165060997,-0.09353819489479065,-0.162888765335083,5.516053199768066,1.324318964179838e-05,0.0041529471054673195,0.03871136158704758,3.3745309337973595e-06,3.444450855255127,4.113960017093632e-08,4.0,3.1166763305664062
300,train,0.024482576176524162,0.024482576176524162,0.05387977510690689,0.11492869257926941,0.11492869257926941,0.12643876671791077,-0.098431795835495,-0.18484534323215485,5.513289451599121,1.3240276530268602e-05,0.004176574759185314,0.03923434019088745,3.886420927301515e-06,3.640195369720459,4.1764558034174115e-08,4.0,3.0808475017547607
400,train,0.016610976308584213,0.016610976308584213,0.043509647250175476,0.11501173675060272,0.11501172930002213,0.12642690539360046,-0.09895883500576019,-0.18945138156414032,5.512573719024658,1.3249922631075606e-05,0.004184211604297161,0.039547331631183624,4.29217834607698e-06,3.6431524753570557,4.393470476315997e-08,4.0,3.10160493850708
500,train,0.013103250414133072,0.013103250414133072,0.040636301040649414,0.11539637297391891,0.11539637297391891,0.12637194991111755,-0.10015919059515,-0.19952014088630676,5.510024070739746,1.3257988030090928e-05,0.004210892133414745,0.04024926945567131,5.056411282566842e-06,3.741952896118164,4.3752422129728075e-08,4.0,3.095884323120117
500,test,,0.09160901978611946,0.09166963119059801,0.11648543458431959,0.11648543458431959,0.1262163743376732,-0.0918364031240344,-0.19021515361964703,5.511986970901489,1.3256723946142301e-05,0.00418927293503657,0.04018516605719924,4.674677427374263e-06,3.6413588523864746,4.321684299313233e-08,4.0,3.117918759584427
600,train,0.008838310837745667,0.008838310837745667,0.03170572966337204,0.11692894995212555,0.11692894995212555,0.12615302205085754,-0.09061788022518158,-0.17106691002845764,5.511009216308594,1.3257536920718849e-05,0.004197919741272926,0.039898525923490524,4.9065693019656464e-06,3.6967098712921143,4.351928595269783e-08,4.0,3.1146326065063477
700,train,0.007741012144833803,0.007741012144833803,0.03206973150372505,0.11603270471096039,0.11603270471096039,0.12628105282783508,-0.09733311086893082,-0.18130575120449066,5.507780075073242,1.3259197658044286e-05,0.004230566322803497,0.04036018252372742,5.626127858704422e-06,3.8424088954925537,4.548279619598361e-08,4.0,3.097003936767578
800,train,0.009129848331212997,0.009129848331212997,0.03378535807132721,0.11666801571846008,0.11666801571846008,0.12619028985500336,-0.09064853936433792,-0.17515058815479279,5.509199142456055,1.325158700637985e-05,0.0042133512906730175,0.03978532552719116,5.043762485001935e-06,3.8815131187438965,4.491536742534663e-08,4.0,3.077394485473633
