step,split,loss,test_mse,beta_mse,R_correct_mass,conf_diag,conf_offdiag_mean,margin_mean,margin_min,slot_entropy,slot_overlap,slot_self_mass,col_load_max,col_load_var,sv1_logits,svK_logits,rank_logits,effrank_logits
1,train,1.157942771911621,1.157942771911621,1.1619527339935303,0.12481703609228134,0.12481704354286194,0.125026136636734,-0.021335769444704056,-0.04441993311047554,5.543673515319824,1.334918852080591e-05,0.003918031230568886,0.03265559300780296,2.9633483222824e-07,0.7114037275314331,0.011550990864634514,8.0,5.1550211906433105
100,train,0.22932188212871552,0.22932188212871552,0.3042466640472412,0.12631505727767944,0.12631505727767944,0.12481214106082916,-0.03607776015996933,-0.053036537021398544,5.539092063903809,1.3336641131900251e-05,0.003954591695219278,0.03435434401035309,1.0175294846703764e-06,1.4012993574142456,0.00981990247964859,8.0,4.623043537139893
200,train,0.054380737245082855,0.054380737245082855,0.10597354918718338,0.1260676234960556,0.1260676234960556,0.12484748661518097,-0.0374503955245018,-0.05626201257109642,5.537303924560547,1.3324115570867434e-05,0.003969011828303337,0.03439739719033241,1.0507321803743253e-06,1.5824118852615356,0.010829600505530834,8.0,4.422919750213623
300,train,0.026967087760567665,0.026967087760567665,0.057791851460933685,0.12605050206184387,0.12605050206184387,0.12484993785619736,-0.039793819189071655,-0.06338396668434143,5.5363264083862305,1.331194562226301e-05,0.003976853564381599,0.034194692969322205,8.93536480361945e-07,1.6749866008758545,0.011000950820744038,8.0,4.355895519256592
400,train,0.020484929904341698,0.020484929904341698,0.049876514822244644,0.1253112405538559,0.1253112405538559,0.12495554983615875,-0.040243856608867645,-0.0700826495885849,5.535772323608398,1.3301534636411816e-05,0.003981360234320164,0.03388655185699463,6.944362098693091e-07,1.731438159942627,0.011219549924135208,8.0,4.358146667480469
500,train,0.015131242573261261,0.015131242573261261,0.04863417148590088,0.12545146048069,0.12545146048069,0.12493551522493362,-0.04368406906723976,-0.07916781306266785,5.53434944152832,1.3296845281729475e-05,0.003993388265371323,0.034185223281383514,8.959748925008171e-07,1.8727079629898071,0.011341494508087635,8.0,4.345637798309326
500,test,,0.09750613197684288,0.09919497463852167,0.12567203678190708,0.12567203678190708,0.12490399926900864,-0.042136264964938164,-0.0744728073477745,5.534639775753021,1.3292695143718447e-05,0.003990397264715284,0.033865141682326794,6.8010458420531e-07,1.8223101049661636,0.011453164857812226,8.0,4.35995489358902
600,train,0.01318905595690012,0.01318905595690012,0.04255066066980362,0.12541505694389343,0.12541505694389343,0.12494070827960968,-0.04438582807779312,-0.07001423835754395,5.533487319946289,1.3291391951497644e-05,0.004000507295131683,0.034263625741004944,9.313755526818568e-07,1.9297561645507812,0.011706585995852947,8.0,4.374660491943359
700,train,0.009539159014821053,0.009539159014821053,0.03574785590171814,0.12571322917938232,0.12571322917938232,0.12489811331033707,-0.04209029674530029,-0.07936371117830276,5.532685279846191,1.3291105460666586e-05,0.004007246810942888,0.03453000634908676,1.1175236522831256e-06,1.9900790452957153,0.011837375350296497,8.0,4.381775856018066
800,train,0.015021298080682755,0.015021298080682755,0.039533451199531555,0.12466342747211456,0.12466342747211456,0.12504808604717255,-0.04939615726470947,-0.08220881223678589,5.531741142272949,1.3283432053867728e-05,0.004014772363007069,0.03459407389163971,1.0954346407743287e-06,2.0941224098205566,0.011901143938302994,8.0,4.349809646606445
