step,loss,task,train_context,eval_context,depth,d_model,heads,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width
1,2.0817644596099854,weak_inverse,16,128,4,128,4,1,0,0,0.02491147443652153,0.00233741058036685,0.0,3.7188076972961426,95.4468765258789,1.930121660232544,1.8032300770282745,0.9699587896466255,1.8325960412621498,0.40378097258508205,0.86669921875,4.185646712779999,0.9580078125,1.5164108946919441,1.9239434972405434,1.8786203488707542,1.2666936740279198,1.825659804046154,-0.48656258918344975,0.87109375,4.199521988630295,0.94970703125,0.5923218876123428
200,1.3946404457092285,weak_inverse,16,128,4,128,4,1,0,0,0.03393353521823883,0.002376030897721648,0.0,3.7469143867492676,96.894287109375,0.9800876118242741,0.82886977866292,0.8405992425978184,1.4030176997184753,0.42284753546118736,0.95849609375,4.033799201250076,0.95556640625,1.5076797381043434,1.0245714597404003,0.9971038736402988,1.1755648329854012,1.4193459078669548,-0.4582688733935356,0.958984375,4.114259272813797,0.95068359375,0.592679288238287
400,1.4779725074768066,weak_inverse,16,128,4,128,4,1,0,0,0.02289453148841858,0.002274847123771906,0.0,3.7209267616271973,92.61764526367188,0.9924555793404579,0.7934946790337563,0.5779718235135078,1.4191518500447273,0.4575970936566591,0.927734375,3.6420578360557556,0.94384765625,1.526621975004673,0.8672842346131802,0.8487263657152653,0.9088066928088665,1.3284425884485245,-0.44720836635679007,0.9599609375,3.8189809918403625,0.94482421875,0.5925423912703991
600,1.3513013124465942,weak_inverse,16,128,4,128,4,1,0,0,0.025646572932600975,0.0021321666426956654,0.0,3.6714494228363037,118.22319030761719,0.7752896957099438,0.5976441726088524,0.467993326485157,1.2795448526740074,0.44415541365742683,0.9521484375,3.5469852834939957,0.9443359375,1.5154658108949661,0.5323651470243931,0.507042920216918,0.875282995402813,1.161024384200573,-0.46034648455679417,0.990234375,3.810341536998749,0.953125,0.5929344147443771
800,1.2956043481826782,weak_inverse,16,128,4,128,4,1,0,0,0.026950635015964508,0.0023506616707891226,0.0,3.7071757316589355,105.73320007324219,0.6106321737170219,0.4691278077661991,0.30435122549533844,1.153674528002739,0.4353619311004877,0.9541015625,3.1861166208982468,0.94873046875,1.5207424610853195,0.3402198310941458,0.32031075283885,0.715968694537878,1.0196183659136295,-0.4832606576383114,0.99658203125,3.6076508462429047,0.95068359375,0.5926626436412334
1000,1.0825939178466797,weak_inverse,16,128,4,128,4,1,0,0,0.028937697410583496,0.002690175548195839,0.0,3.7027440071105957,96.06988525390625,0.5987886879593134,0.43903327360749245,0.17765970062464476,1.1479027681052685,0.4315268024802208,0.93603515625,2.8752592504024506,0.9453125,1.523355782032013,0.25993756018579006,0.24486701004207134,0.4494950622320175,0.9061739295721054,-0.48470539413392544,0.9970703125,3.2362631410360336,0.9521484375,0.5928509160876274
1200,1.103357195854187,weak_inverse,16,128,4,128,4,1,0,0,0.025023585185408592,0.004159706179052591,0.0,3.75022292137146,94.46573638916016,0.6051072869449854,0.450239896774292,0.27852847892791033,1.1341245844960213,0.4206302296370268,0.9560546875,3.098748579621315,0.951171875,1.5216705948114395,0.2798209395259619,0.2574242427945137,0.5889200195670128,0.9597891457378864,-0.48087899200618267,0.998046875,3.4495269060134888,0.955078125,0.5923671796917915
1400,1.0898817777633667,weak_inverse,16,128,4,128,4,1,0,0,0.02051442302763462,0.0016883143689483404,0.0,3.6489787101745605,95.56969451904297,0.6070402264595032,0.44430809281766415,0.2475343979895115,1.1431499496102333,0.4527240451425314,0.95361328125,3.0834164023399353,0.94775390625,1.5281777754426003,0.26403426099568605,0.23562284093350172,0.6667699255049229,0.9769115000963211,-0.46792507357895374,0.9990234375,3.56884765625,0.9541015625,0.592878270894289
1600,1.1184782981872559,weak_inverse,16,128,4,128,4,1,0,0,0.02233470417559147,0.0021170792169868946,0.0,3.762691020965576,118.21589660644531,0.6010604873299599,0.42927651666104794,0.37012558802962303,1.1348321363329887,0.43923296220600605,0.97021484375,3.286169543862343,0.94677734375,1.509734384715557,0.256560237146914,0.23368863575160503,0.9121733419597149,1.025800209492445,-0.4681819211691618,0.9990234375,3.8465842455625534,0.9482421875,0.5924271196126938
1800,1.0786937475204468,weak_inverse,16,128,4,128,4,1,0,0,0.031403329223394394,0.002299331594258547,0.0,3.7142670154571533,116.51985931396484,0.562446616590023,0.41334168426692486,0.15013162419199944,1.105454906821251,0.4206515420228243,0.94482421875,2.820549115538597,0.9541015625,1.5384776219725609,0.200485210865736,0.17962310323491693,0.4469917882233858,0.8657605648040771,-0.4500999692827463,0.99755859375,3.2382669299840927,0.9443359375,0.592473715543747
