step,seed,loss,tau,selected
1,0,0.2696322798728943,1.2495977052722038,20 63 0 43 31 10 53 16
100,0,0.20777742564678192,1.2104047321570373,30 43 19 57 0 34 26 38
200,0,0.20884153246879578,1.1720636925025194,33 44 21 57 10 37 29 25
300,0,0.1855831891298294,1.1349371518356002,32 44 21 56 11 28 36 40
400,0,0.20338022708892822,1.098986639426112,33 21 44 12 54 29 25 37
500,0,0.17296060919761658,1.0641749031509808,35 22 46 11 58 31 27 39
600,0,0.1834726333618164,1.0304658708933632,30 42 19 53 26 9 34 38
700,0,0.20277553796768188,0.9978246131645195,34 19 46 8 63 27 23 0
800,0,0.1998058557510376,0.9662173069096798,34 18 46 63 7 26 22 30
900,0,0.1968778371810913,0.9356112004604039,36 22 47 11 63 29 0 40
1000,0,0.19456392526626587,0.9059745795971195,36 21 48 11 60 28 17 32
1100,0,0.20273911952972412,0.8772767346866686,41 18 51 29 9 63 22 45
1200,0,0.17981916666030884,0.8494879288608139,39 22 50 10 63 31 43 0
1300,0,0.20147670805454254,0.822579367202728,34 46 22 61 8 53 0 38
1400,0,0.19610387086868286,0.7965231669095385,32 44 62 21 8 53 36 40
1500,0,0.1859673112630844,0.7712923284000122,30 42 57 20 8 34 38 63
1600,0,0.20462839305400848,0.7468607073374355,29 41 56 18 6 34 63 25
1700,0,0.20132778584957123,0.723202987538707,29 41 19 55 7 33 63 37
1800,0,0.18416112661361694,0.7002946547415665,30 41 20 54 34 26 9 63
1900,0,0.19565847516059875,0.6781119712027766,30 41 20 54 34 26 9 63
2000,0,0.17255337536334991,0.6566319511009417,30 43 19 55 34 26 8 38
2100,0,0.1856372207403183,0.6358323367184706,30 42 19 55 8 34 26 63
2200,0,0.20599240064620972,0.6156915753780029,31 43 19 56 7 35 27 63
2300,0,0.17016923427581787,0.5961887971094048,32 20 43 59 8 28 0 24
2400,0,0.20758241415023804,0.5773037930241883,32 20 43 8 63 53 0 28
2500,0,0.2066144049167633,0.5590169943749475,30 18 41 5 63 52 26 22
2600,0,0.19086627662181854,0.5413094522781122,31 20 41 8 63 27 35 0
2700,0,0.18581485748291016,0.5241628180790088,32 20 43 58 9 26 0 36
2800,0,0.19835248589515686,0.5075593243388804,26 40 15 53 63 0 22 30
2900,0,0.18647517263889313,0.4914817664241675,24 38 52 15 63 28 20 0
3000,0,0.1833023726940155,0.47591348467896966,23 48 34 15 58 27 19 0
3100,0,0.17676851153373718,0.4608383471622164,23 35 50 16 27 31 60 39
3200,0,0.21615591645240784,0.44624073293165945,21 45 31 55 25 12 35 17
3300,0,0.20090548694133759,0.43210551585736423,21 47 32 57 25 12 40 17
3400,0,0.20419801771640778,0.4184180489479291,21 34 50 25 60 29 12 17
3500,0,0.20531265437602997,0.40516414917319066,22 33 48 15 26 58 41 37
3600,0,0.2076677680015564,0.3923300827676878,22 35 50 15 26 30 60 44
3700,0,0.2083161473274231,0.3799025509996571,23 36 50 15 27 19 31 59
3800,0,0.18638652563095093,0.3678686763908121,22 34 49 15 26 30 58 38
3900,0,0.2003537118434906,0.3562159893726279,22 33 50 15 26 42 59 37
4000,0,0.2171095609664917,0.3449324153653037,22 32 15 48 26 57 40 36
4100,0,0.19418509304523468,0.3340062622660164,22 34 15 48 26 30 57 38
4200,0,0.20730119943618774,0.32342620833349656,22 37 50 15 26 30 58 44
4300,0,0.18682003021240234,0.31318129045637755,23 36 15 50 19 27 31 58
4400,0,0.18446961045265198,0.3032608927931576,25 35 17 50 21 29 58 39
4500,0,0.2081625610589981,0.29365473577200474,25 36 17 21 29 49 58 40
4600,0,0.2088969349861145,0.2843528654390072,24 36 17 49 28 32 57 40
4700,0,0.18540248274803162,0.2753456431438301,25 37 17 49 21 29 33 58
4800,0,0.19108521938323975,0.26662373555209185,25 38 17 50 21 29 33 59
4900,0,0.18067961931228638,0.25817810497411076,24 36 17 49 28 32 58 40
5000,0,0.1876160204410553,0.25,26 40 17 51 30 22 34 60
