step,loss,task,train_context,eval_context,depth,d_model,heads,shared,normalize_attention,share_qk,rich_mse,rich_mean_mse,rich_var_mse,rich_kappa,rich_resid_last,trainctx_mse,trainctx_mean_mse,trainctx_var_mse,trainctx_nll,trainctx_exact_nll,trainctx_coverage,trainctx_width,trainctx_exact_coverage,trainctx_exact_width,evalctx_mse,evalctx_mean_mse,evalctx_var_mse,evalctx_nll,evalctx_exact_nll,evalctx_coverage,evalctx_width,evalctx_exact_coverage,evalctx_exact_width
2000,0.5217604041099548,weak_inverse,128,128,16,128,4,1,0,0,0.019829161465168,4.4590439784997216e-08,0.0,3.755411148071289,0.18579527735710144,0.1574888532049954,0.13786260690540075,0.020439488347619772,0.47457235120236874,-0.48426405154168606,0.95263671875,1.5481697022914886,0.951171875,0.5924561396241188,0.15398927591741085,0.1337101929821074,0.020290015381760895,0.46310289949178696,-0.4792812056839466,0.9599609375,1.5438661649823189,0.95068359375,0.592995785176754
2200,0.49905925989151,weak_inverse,128,128,16,128,4,1,0,0,0.029162457212805748,1.42770545608073e-07,0.0,3.7307486534118652,0.23908549547195435,0.1556128947995603,0.13038487453013659,0.022674181265756488,0.4688340649008751,-0.4550407864153385,0.9580078125,1.5630434602499008,0.94482421875,0.5926671177148819,0.152257161680609,0.12874246668070555,0.023360935039818287,0.45506970025599003,-0.48387885838747025,0.95751953125,1.5770617350935936,0.95361328125,0.5922671742737293
2400,0.48114287853240967,weak_inverse,128,128,16,128,4,1,0,0,0.026872601360082626,2.388722464274906e-08,0.0,3.681553840637207,0.1549277901649475,0.1555160079151392,0.13318992592394352,0.010479974967893213,0.47638398222625256,-0.46495347656309605,0.9169921875,1.3257197961211205,0.9453125,0.5937214903533459,0.15200999891385436,0.12776709906756878,0.01035207771928981,0.4598056375980377,-0.4689713027328253,0.91357421875,1.3230811953544617,0.95068359375,0.592746626585722
2600,0.4537889361381531,weak_inverse,128,128,16,128,4,1,0,0,0.02827228419482708,5.1257373456792266e-08,0.0,3.6930623054504395,0.17633315920829773,0.14632098656147718,0.12299457238987088,0.01814738381654024,0.42993262596428394,-0.4944323655217886,0.94677734375,1.4936499297618866,0.95947265625,0.5929989479482174,0.15594869432970881,0.12893750285729766,0.018686221912503242,0.4523859992623329,-0.46325876377522945,0.9453125,1.499028779566288,0.951171875,0.5928915664553642
2800,0.42505893111228943,weak_inverse,128,128,16,128,4,1,0,0,0.021903399378061295,6.075838143715373e-08,0.0,3.686509132385254,0.1872774064540863,0.14360295981168747,0.12263004994019866,0.011966607999056578,0.4306513350456953,-0.47263773903250694,0.93701171875,1.3801878988742828,0.94873046875,0.5927065573632717,0.14620682783424854,0.12547210324555635,0.011601450387388468,0.43802309036254883,-0.4591392930597067,0.92919921875,1.3688563033938408,0.9541015625,0.5925408601760864
3000,0.4722949266433716,weak_inverse,128,128,16,128,4,1,0,0,0.02130936086177826,2.759505335347967e-08,0.0,3.724771738052368,0.1759081482887268,0.15851296298205853,0.13139019487425685,0.016384310787543654,0.4723977539688349,-0.45798032358288765,0.9384765625,1.4802794978022575,0.94775390625,0.5921514146029949,0.1457887701690197,0.12321830820292234,0.01617315149633214,0.43406104668974876,-0.501603253185749,0.9521484375,1.4766320884227753,0.95556640625,0.5924554876983166
3200,0.46308988332748413,weak_inverse,128,128,16,128,4,1,0,0,0.01839289255440235,3.277597571127444e-08,0.0,3.7509398460388184,0.15360645949840546,0.1401944630779326,0.11808043951168656,0.018934536958113313,0.41270285472273827,-0.4907838609069586,0.953125,1.4942449629306793,0.95556640625,0.5929729528725147,0.14882283750921488,0.12111693900078535,0.01922280725557357,0.42780017107725143,-0.45071918703615665,0.9501953125,1.4941041991114616,0.94580078125,0.5927915163338184
3400,0.40735140442848206,weak_inverse,128,128,16,128,4,1,0,0,0.024529684334993362,8.359467074114946e-08,0.0,3.655505895614624,0.14972570538520813,0.14796887943521142,0.12495786976069212,0.013232724857516587,0.44072054885327816,-0.45656937919557095,0.9287109375,1.3782211542129517,0.94384765625,0.5923039056360722,0.1500725131481886,0.12832918437197804,0.01334556849906221,0.44702071882784367,-0.46251725405454636,0.9287109375,1.3736250326037407,0.951171875,0.5926944315433502
3600,0.493047297000885,weak_inverse,128,128,16,128,4,1,0,0,0.02641971781849861,1.5340670955765745e-08,0.0,3.6829323768615723,0.1649431586265564,0.1440569288097322,0.12091385154053569,0.012665853602811694,0.4198992382735014,-0.48592953383922577,0.93115234375,1.3750412985682487,0.951171875,0.5922883488237858,0.1406551911495626,0.11466150032356381,0.012419372680597007,0.4092959491536021,-0.47339815087616444,0.93359375,1.3691795840859413,0.94677734375,0.592974066734314
3800,0.4432573914527893,weak_inverse,128,128,16,128,4,1,0,0,0.021835902705788612,9.554607771633528e-09,0.0,3.699805498123169,0.12404334545135498,0.14717810740694404,0.12204386293888092,0.017557485203724355,0.4237537384033203,-0.4554424434900284,0.9501953125,1.456412896513939,0.94775390625,0.5925415381789207,0.12546528642997146,0.10680816229432821,0.01764822838595137,0.3715271223336458,-0.48383691161870956,0.96142578125,1.4645759835839272,0.953125,0.5926775150001049
4000,0.49520057439804077,weak_inverse,128,128,16,128,4,1,0,0,0.025799501687288284,1.642057156914234e-07,0.0,3.736654043197632,0.231874480843544,0.144532710313797,0.12188410619273782,0.0120090824784711,0.4225620273500681,-0.4801192879676819,0.93115234375,1.3609588369727135,0.94921875,0.5924872495234013,0.14656689064577222,0.12553065037354827,0.012337002612184733,0.42523934692144394,-0.4816862680017948,0.93408203125,1.3697320446372032,0.95556640625,0.5927885584533215
4200,0.38291454315185547,weak_inverse,128,128,16,128,4,1,0,0,0.02198471873998642,1.886917289084522e-08,0.0,3.6877758502960205,0.16029086709022522,0.15316467406228185,0.12935519497841597,0.013211249082814902,0.4541054219007492,-0.4925144836306572,0.93310546875,1.400417111814022,0.9560546875,0.5925504304468632,0.14228152995929122,0.12331271125003695,0.01304915506625548,0.40456445701420307,-0.4822189658880234,0.9462890625,1.3981952741742134,0.95458984375,0.5927565917372704
4400,0.5066951513290405,weak_inverse,128,128,16,128,4,1,0,0,0.025507381185889244,1.7854078748769098e-07,0.0,3.707228183746338,0.22079625725746155,0.13731683557853103,0.11229626229032874,0.013623238599393517,0.3927549943327904,-0.46959682926535606,0.9423828125,1.3991919830441475,0.951171875,0.5925424881279469,0.14314632397145033,0.12080047326162457,0.013640195364132524,0.4135779906064272,-0.46618490293622017,0.9384765625,1.3989408239722252,0.95263671875,0.5925343073904514
4600,0.42148950695991516,weak_inverse,128,128,16,128,4,1,0,0,0.023227879777550697,3.401612147513333e-08,0.0,3.689079761505127,0.18240150809288025,0.13745008688420057,0.11721420614048839,0.01619989227037877,0.39722341299057007,-0.47997243143618107,0.94921875,1.4454293996095657,0.951171875,0.5919425189495087,0.14837330486625433,0.12718230951577425,0.016945551557000726,0.4402064587920904,-0.47547990269958973,0.94384765625,1.458018146455288,0.94677734375,0.5927206128835678
4800,0.3833343982696533,weak_inverse,128,128,16,128,4,1,0,0,0.026480844244360924,3.9935660112178084e-08,0.0,3.7302730083465576,0.18497735261917114,0.14311524014919996,0.11874639196321368,0.010922108544036746,0.4204390347003937,-0.4635210931301117,0.931640625,1.3475270420312881,0.94873046875,0.5927905440330505,0.14728405140340328,0.12066793534904718,0.010584892123006284,0.43079423531889915,-0.47355975210666656,0.92431640625,1.3394919112324715,0.95166015625,0.5926395282149315
5000,0.4653874635696411,weak_inverse,128,128,16,128,4,1,0,0,0.023058246821165085,2.670398480120184e-08,0.0,3.661442279815674,0.17117547988891602,0.1405961741693318,0.1191302346996963,0.0133129041059874,0.40343075804412365,-0.4597979597747326,0.94775390625,1.410930834710598,0.95166015625,0.5926844738423824,0.14147715363651514,0.12140299240127206,0.013875074044335634,0.40284277498722076,-0.456239964812994,0.94580078125,1.4190401434898376,0.9482421875,0.5925281569361687
5200,0.339979350566864,weak_inverse,128,128,16,128,4,1,0,0,0.024271588772535324,5.3605312189120013e-08,0.0,3.6845316886901855,0.22890593111515045,0.1332885092124343,0.11418110504746437,0.01579645206220448,0.3808847386389971,-0.4596324171870947,0.953125,1.4433861672878265,0.94580078125,0.5930179432034492,0.13939417712390423,0.11727683804929256,0.016094733262434602,0.40279497019946575,-0.48563942313194275,0.9521484375,1.4493569880723953,0.95654296875,0.5926660224795341
5400,0.35217195749282837,weak_inverse,128,128,16,128,4,1,0,0,0.021313153207302094,3.891745592454754e-08,0.0,3.7427711486816406,0.16165822744369507,0.1414299444295466,0.11907200096175075,0.01653990935301408,0.422841377556324,-0.48813871294260025,0.94189453125,1.4376685544848442,0.9560546875,0.592944797128439,0.13926598336547613,0.11561616929247975,0.0166611640015617,0.4082085154950619,-0.4729640446603298,0.94970703125,1.4351379573345184,0.94677734375,0.5923827439546585
5600,0.46396276354789734,weak_inverse,128,128,16,128,4,1,0,0,0.023978404700756073,2.0365071407013602e-08,0.0,3.6733741760253906,0.14514338970184326,0.14030637219548225,0.1179181826300919,0.019354475778527558,0.41536019556224346,-0.46832940354943275,0.9580078125,1.4933836460113525,0.94580078125,0.592665109783411,0.140622787643224,0.11922219954431057,0.020458011771552265,0.4150592051446438,-0.47397520393133163,0.9560546875,1.508615717291832,0.9541015625,0.5928905643522739
5800,0.3495054244995117,weak_inverse,128,128,16,128,4,1,0,0,0.01911163330078125,4.581406898296336e-08,0.0,3.6539337635040283,0.19950538873672485,0.14650205988436937,0.11927011515945196,0.015591525239869952,0.42499483190476894,-0.46872834488749504,0.9462890625,1.4436304718255997,0.94677734375,0.5926909558475018,0.13672871235758066,0.11434468207880855,0.015775593579746783,0.3952038139104843,-0.4738569911569357,0.9501953125,1.4499069675803185,0.95263671875,0.5929432064294815
6000,0.512120246887207,weak_inverse,128,128,16,128,4,1,0,0,0.02013474330306053,8.975950294143331e-08,0.0,3.749441623687744,0.2511850595474243,0.1383884772658348,0.11618066113442183,0.01848039880860597,0.40422278456389904,-0.4688772913068533,0.95947265625,1.4930849596858025,0.9482421875,0.5928306356072426,0.14187756553292274,0.11874272301793098,0.019051640760153532,0.4014123920351267,-0.4611931163817644,0.9609375,1.4958975613117218,0.94775390625,0.593137551099062
6200,0.554698646068573,weak_inverse,128,128,16,128,4,1,0,0,0.020294703543186188,2.7854492046230916e-08,0.0,3.7192955017089844,0.19190815091133118,0.1348981261253357,0.1186261223629117,0.01925295137334615,0.3848998062312603,-0.4985565282404423,0.962890625,1.4999886825680733,0.96044921875,0.5928661040961742,0.13644907111302018,0.11655074637383223,0.01947732816915959,0.39140551164746284,-0.44788648560643196,0.96142578125,1.5014026165008545,0.94970703125,0.5929895900189877
6400,0.3770211935043335,weak_inverse,128,128,16,128,4,1,0,0,0.01986871287226677,2.024236955833203e-08,0.0,3.666325092315674,0.1452496349811554,0.13557381508871913,0.11211329977959394,0.012554962653666735,0.38939776457846165,-0.4755772016942501,0.9384765625,1.3590138852596283,0.953125,0.592571459710598,0.13569396222010255,0.11452155653387308,0.012788303371053189,0.394794013351202,-0.4633555933833122,0.93359375,1.3621067181229591,0.94091796875,0.5933661162853241
6600,0.34768062829971313,weak_inverse,128,128,16,128,4,1,0,0,0.021846499294042587,1.711879349386436e-08,0.0,3.7175283432006836,0.18034279346466064,0.13569096010178328,0.1106229042634368,0.013158969290088862,0.38666076213121414,-0.4472937285900116,0.94921875,1.3850832656025887,0.9521484375,0.5925072990357876,0.13055727910250425,0.10613646591082215,0.012589725258294493,0.36990526504814625,-0.457198191434145,0.943359375,1.3741246312856674,0.9453125,0.593003299087286
6800,0.4525429308414459,weak_inverse,128,128,16,128,4,1,0,0,0.023865263909101486,5.449216189390427e-08,0.0,3.707642078399658,0.2287897914648056,0.1330687995068729,0.1118284584954381,0.012443096551578492,0.37499030865728855,-0.4735287297517061,0.9482421875,1.3673555254936218,0.94970703125,0.593193382024765,0.13290477031841874,0.11130954418331385,0.011979759903624654,0.37288706935942173,-0.46974332071840763,0.94580078125,1.3544901981949806,0.9501953125,0.5924531146883965
7000,0.42205560207366943,weak_inverse,128,128,16,128,4,1,0,0,0.02333938702940941,5.9510483652047697e-08,0.0,3.7380785942077637,0.23093591630458832,0.1286641745828092,0.10398546233773232,0.013298658712301403,0.3558603823184967,-0.45122042298316956,0.95556640625,1.4005755633115768,0.94384765625,0.5928510092198849,0.1394448154605925,0.1122097885236144,0.013730183825828135,0.3920467756688595,-0.46031600795686245,0.94580078125,1.4080606400966644,0.9423828125,0.5925283171236515
7200,0.5169327259063721,weak_inverse,128,128,16,128,4,1,0,0,0.021125975996255875,2.1543339556728824e-08,0.0,3.6805498600006104,0.15191562473773956,0.1334885386750102,0.1137438490986824,0.013904988882131875,0.3821727931499481,-0.4781158845871687,0.9501953125,1.4189540967345238,0.95751953125,0.5925982519984245,0.13840761315077543,0.11698926240205765,0.013555614976212382,0.3964328859001398,-0.44742052629590034,0.94287109375,1.4129434004426003,0.9453125,0.5924563221633434
7400,0.40779510140419006,weak_inverse,128,128,16,128,4,1,0,0,0.0249447263777256,1.6526115587112145e-08,0.0,3.6849846839904785,0.1572556495666504,0.13817277690395713,0.11328706657513976,0.021362921339459717,0.4034994263201952,-0.48264426551759243,0.96484375,1.5422075018286705,0.95166015625,0.5928999073803425,0.13191228453069925,0.1085976492613554,0.02082950249314308,0.3845416437834501,-0.4708733670413494,0.9658203125,1.5354487001895905,0.95068359375,0.5925981253385544
7600,0.42821577191352844,weak_inverse,128,128,16,128,4,1,0,0,0.0257892906665802,8.415801033834214e-08,0.0,3.7406325340270996,0.1679270714521408,0.13592835934832692,0.11071877041831613,0.02002175885718316,0.3872136604040861,-0.46721367351710796,0.9619140625,1.4957959055900574,0.94580078125,0.5923834666609764,0.14167514350265265,0.11533692479133606,0.020014876150526106,0.4120602682232857,-0.4574340581893921,0.958984375,1.5002816244959831,0.9501953125,0.5926959030330181
7800,0.42733603715896606,weak_inverse,128,128,16,128,4,1,0,0,0.02021857723593712,4.5380801338978927e-08,0.0,3.7262024879455566,0.17746278643608093,0.13747310126200318,0.1139055360108614,0.01308488950598985,0.3899836987257004,-0.49341712333261967,0.94677734375,1.406606249511242,0.95556640625,0.5927444882690907,0.13290476659312844,0.10914694424718618,0.01326132210670039,0.3807856887578964,-0.46227736584842205,0.9501953125,1.4129000902175903,0.94873046875,0.5926331058144569
8000,0.36796537041664124,weak_inverse,128,128,16,128,4,1,0,0,0.025806745514273643,1.940962235380539e-08,0.0,3.6805477142333984,0.1655418425798416,0.14364506397396326,0.12334637809544802,0.012328713433817029,0.42690219171345234,-0.4764287080615759,0.9296875,1.353303961455822,0.94921875,0.5927777364850044,0.14192413678392768,0.1167217087931931,0.012071627308614552,0.41970638930797577,-0.4919041972607374,0.92822265625,1.3523075878620148,0.9501953125,0.5932124704122543
8200,0.5057885646820068,weak_inverse,128,128,16,128,4,1,0,0,0.022346384823322296,6.046710154805623e-08,0.0,3.780620574951172,0.17026522755622864,0.14103524759411812,0.11640212126076221,0.01400358451064676,0.39830063842236996,-0.48731799982488155,0.94775390625,1.4005053788423538,0.95361328125,0.5922328718006611,0.13893975783139467,0.11737498547881842,0.013612919661682099,0.41088152676820755,-0.49375494197010994,0.9423828125,1.3943719565868378,0.951171875,0.592528834939003
8400,0.38391047716140747,weak_inverse,128,128,16,128,4,1,0,0,0.01973811164498329,5.782487022543137e-08,0.0,3.709310531616211,0.19669842720031738,0.12933725491166115,0.1066504349000752,0.01600229076575488,0.36650464683771133,-0.4757246598601341,0.9560546875,1.4394866526126862,0.95068359375,0.5923027507960796,0.13821792555972934,0.11794272996485233,0.015927717613521963,0.38987856544554234,-0.46015431731939316,0.9521484375,1.4369322136044502,0.94482421875,0.5924318768084049
8600,0.4267054796218872,weak_inverse,128,128,16,128,4,1,0,0,0.02377410978078842,2.670466514587133e-08,0.0,3.7221951484680176,0.1903499960899353,0.13778589013963938,0.11359220603480935,0.017350185429677367,0.39557361230254173,-0.470590403303504,0.9599609375,1.463494822382927,0.94921875,0.5931606441736221,0.1283965790644288,0.10440159915015101,0.016768377041444182,0.3728393130004406,-0.4925911519676447,0.9599609375,1.4537804499268532,0.95947265625,0.592418909072876
8800,0.3131638765335083,weak_inverse,128,128,16,128,4,1,0,0,0.022645846009254456,5.3488758311459605e-08,0.0,3.694365978240967,0.15937355160713196,0.12664690567180514,0.10231975838541985,0.014181623642798513,0.36350218765437603,-0.47041235864162445,0.9541015625,1.418596290051937,0.95361328125,0.5927324593067169,0.13504352374002337,0.11395903257653117,0.014502049831207842,0.3803593758493662,-0.4644359927624464,0.95166015625,1.424895353615284,0.94970703125,0.5928924344480038
9000,0.4639135003089905,weak_inverse,128,128,16,128,4,1,0,0,0.02436104044318199,3.85669416402834e-08,0.0,3.7402071952819824,0.20389683544635773,0.132328393869102,0.11091407760977745,0.013742738752625883,0.38303435407578945,-0.5004808511584997,0.94189453125,1.3803146705031395,0.94580078125,0.5925808139145374,0.13284292118623853,0.10780251957476139,0.013141168630681932,0.38257003389298916,-0.48154838383197784,0.94189453125,1.3785815089941025,0.95166015625,0.5922838971018791
9200,0.3174063563346863,weak_inverse,128,128,16,128,4,1,0,0,0.024867258965969086,5.440077899265816e-08,0.0,3.710446834564209,0.19799397885799408,0.1262316177599132,0.10511108860373497,0.0180647149682045,0.3546310942620039,-0.47724367678165436,0.96630859375,1.4756873324513435,0.94970703125,0.5922773480415344,0.1313150147907436,0.10964813595637679,0.018232004600577056,0.37668269500136375,-0.4741162061691284,0.95947265625,1.4781801477074623,0.94580078125,0.5928460694849491
9400,0.35537153482437134,weak_inverse,128,128,16,128,4,1,0,0,0.024112707003951073,5.792044532881846e-08,0.0,3.690530776977539,0.2037399560213089,0.12451170803979039,0.0998373031616211,0.017073299852199852,0.3538540657609701,-0.4694047514349222,0.96484375,1.4596132636070251,0.95068359375,0.5922404639422894,0.13799078715965152,0.1125077260658145,0.017907176981680095,0.3954754117876291,-0.45536623150110245,0.95751953125,1.4812170043587685,0.9482421875,0.5933168455958366
9600,0.4241243600845337,weak_inverse,128,128,16,128,4,1,0,0,0.02365083061158657,3.584074192986009e-08,0.0,3.688264846801758,0.15347257256507874,0.1214404609054327,0.1017222162336111,0.008818842732580379,0.3298234445974231,-0.47246059961616993,0.9365234375,1.2724961414933205,0.95458984375,0.5921460948884487,0.1390195139683783,0.11483965255320072,0.009404353972058743,0.40519864298403263,-0.4737510457634926,0.9228515625,1.284455120563507,0.94775390625,0.592819407582283
9800,0.4673040509223938,weak_inverse,128,128,16,128,4,1,0,0,0.021729515865445137,2.5788500224166455e-08,0.0,3.67930269241333,0.1618017703294754,0.13161389529705048,0.10783419804647565,0.017765862867236137,0.3736317418515682,-0.48642830178141594,0.955078125,1.4559650868177414,0.9560546875,0.5926532931625843,0.13419734174385667,0.11241065012291074,0.01749671745346859,0.3874177187681198,-0.4661608822643757,0.953125,1.45886642485857,0.95166015625,0.592853233218193
10000,0.3318375051021576,weak_inverse,128,128,16,128,4,1,0,0,0.023311328142881393,2.2598182169986103e-07,0.0,3.7602148056030273,0.3029646873474121,0.13893071282655,0.11448095785453916,0.015474353800527751,0.40344980731606483,-0.4803498834371567,0.943359375,1.4105509966611862,0.95166015625,0.5927967764437199,0.13044264866039157,0.10822323150932789,0.015845690097194165,0.37208748422563076,-0.4765304047614336,0.95263671875,1.4180905893445015,0.95166015625,0.593010563403368
