step,variant,seed,n_context,train_mse,eta,beta,fixed_lengthscale
1,matched,1,8,0.26287949085235596,1.0788729190826416,0.11390627920627594,0.18000000715255737
100,matched,1,8,0.24828043580055237,2.5907583236694336,0.5706102848052979,0.18000000715255737
200,matched,1,6,0.3392012119293213,2.7373180389404297,0.5983325242996216,0.18000000715255737
300,matched,1,8,0.2123343050479889,2.5344977378845215,0.5383870005607605,0.18000000715255737
400,matched,1,14,0.08646321296691895,2.4120311737060547,0.5786063075065613,0.18000000715255737
500,matched,1,13,0.10253465175628662,2.418663501739502,0.58687424659729,0.18000000715255737
600,matched,1,15,0.06602795422077179,2.447915554046631,0.5880569219589233,0.18000000715255737
700,matched,1,14,0.07233045250177383,2.4399032592773438,0.5845365524291992,0.18000000715255737
800,matched,1,10,0.16525498032569885,2.460561990737915,0.6010265350341797,0.18000000715255737
900,matched,1,13,0.10897761583328247,2.411524772644043,0.5858242511749268,0.18000000715255737
1000,matched,1,16,0.05792415887117386,2.404134750366211,0.5861347913742065,0.18000000715255737
1100,matched,1,11,0.11900836229324341,2.423128128051758,0.5874588489532471,0.18000000715255737
1200,matched,1,13,0.10382506251335144,2.4344425201416016,0.5917713642120361,0.18000000715255737
1300,matched,1,6,0.33282625675201416,2.46616530418396,0.6147081255912781,0.18000000715255737
1400,matched,1,8,0.23740321397781372,2.430513858795166,0.596782386302948,0.18000000715255737
1500,matched,1,9,0.182274729013443,2.4539923667907715,0.6031321287155151,0.18000000715255737
1600,matched,1,7,0.3070547580718994,2.4107978343963623,0.5829154253005981,0.18000000715255737
1700,matched,1,16,0.06628508865833282,2.4435410499572754,0.5862875580787659,0.18000000715255737
1800,matched,1,7,0.305307000875473,2.478548526763916,0.619732677936554,0.18000000715255737
1900,matched,1,7,0.2818908095359802,2.4935989379882812,0.6292852163314819,0.18000000715255737
2000,matched,1,14,0.08346033096313477,2.4275965690612793,0.5893932580947876,0.18000000715255737
2100,matched,1,6,0.3510078191757202,2.438300848007202,0.6071723699569702,0.18000000715255737
2200,matched,1,10,0.16069786250591278,2.4280688762664795,0.6075257062911987,0.18000000715255737
2300,matched,1,8,0.2477145791053772,2.4454283714294434,0.5968080759048462,0.18000000715255737
2400,matched,1,9,0.17200088500976562,2.428440570831299,0.5916193723678589,0.18000000715255737
2500,matched,1,9,0.22833941876888275,2.4580113887786865,0.6022916436195374,0.18000000715255737
2600,matched,1,6,0.3492688238620758,2.456986665725708,0.6131201982498169,0.18000000715255737
2700,matched,1,10,0.14478448033332825,2.4175117015838623,0.5939991474151611,0.18000000715255737
2800,matched,1,8,0.2819434702396393,2.416933536529541,0.5904124975204468,0.18000000715255737
2900,matched,1,9,0.226951003074646,2.4066216945648193,0.5713039040565491,0.18000000715255737
3000,matched,1,9,0.18924537301063538,2.3791027069091797,0.575204074382782,0.18000000715255737
3100,matched,1,13,0.10810530930757523,2.3388984203338623,0.5516472458839417,0.18000000715255737
3200,matched,1,16,0.07230672985315323,2.4353811740875244,0.58363938331604,0.18000000715255737
3300,matched,1,15,0.06438980251550674,2.410429000854492,0.5893011093139648,0.18000000715255737
3400,matched,1,9,0.2101259082555771,2.471573829650879,0.6023855209350586,0.18000000715255737
3500,matched,1,13,0.0805591493844986,2.388960361480713,0.5636860132217407,0.18000000715255737
3600,matched,1,13,0.12031526118516922,2.4572458267211914,0.6064859628677368,0.18000000715255737
3700,matched,1,6,0.3531869649887085,2.409684658050537,0.5900652408599854,0.18000000715255737
3800,matched,1,7,0.2644248306751251,2.4035286903381348,0.5939592123031616,0.18000000715255737
3900,matched,1,7,0.3058023452758789,2.3542871475219727,0.5575839281082153,0.18000000715255737
4000,matched,1,6,0.35525983572006226,2.4234933853149414,0.6007739305496216,0.18000000715255737
4100,matched,1,6,0.34086787700653076,2.4198877811431885,0.5921268463134766,0.18000000715255737
4200,matched,1,15,0.0712433010339737,2.3864927291870117,0.5690805315971375,0.18000000715255737
4300,matched,1,8,0.2102634459733963,2.460127830505371,0.6053690910339355,0.18000000715255737
4400,matched,1,12,0.11959567666053772,2.4324231147766113,0.5949286818504333,0.18000000715255737
4500,matched,1,11,0.13854962587356567,2.447582483291626,0.5989431142807007,0.18000000715255737
4600,matched,1,16,0.061520591378211975,2.4853391647338867,0.6088695526123047,0.18000000715255737
4700,matched,1,16,0.07961541414260864,2.410956382751465,0.5731754302978516,0.18000000715255737
4800,matched,1,14,0.10758958011865616,2.392871856689453,0.573051393032074,0.18000000715255737
4900,matched,1,14,0.08513447642326355,2.463836669921875,0.6134147644042969,0.18000000715255737
5000,matched,1,8,0.26108288764953613,2.4723362922668457,0.6187250018119812,0.18000000715255737
