kind,final_z_mse_post,final_z_mse_true,final_z_rel_post,score_corr_linear_kernel,attn_corr_softmax_linear,attn_entropy
summary,0.003706572577357292,0.004359808750450611,0.05796186253428459,-0.008659854531288147,-0.008038637228310108,4.851921081542969
layer,1,z_exact,0.3777521848678589,0.6174581050872803
layer,1,z_dual_unprecond,0.0650579184293747,0.9193320274353027
layer,1,z_dual_diag,0.046811725944280624,0.7974771857261658
layer,1,z_dual_rowsum_abs,0.1380016803741455,-0.4764862060546875
layer,1,z_dual_softmax_exp,86.49921417236328,0.12910884618759155
layer,1,z_dual_signed_relu,0.13800166547298431,-0.47648608684539795
layer,1,z_primal_scalar,0.0405929759144783,0.9424663186073303
layer,1,z_primal_jacobi,0.15280988812446594,0.6413964033126831
layer,1,alpha_exact,21.79362678527832,0.0016159415245056152
layer,1,alpha_dual_unprecond,0.0006669926806353033,0.91771000623703
layer,1,alpha_dual_diag,0.0008654189296066761,0.7108942270278931
layer,1,alpha_dual_rowsum_abs,0.0013730917125940323,-0.2509497404098511
layer,1,alpha_dual_softmax_exp,0.8620110750198364,0.12970656156539917
layer,1,alpha_dual_signed_relu,0.0013730917125940323,-0.2509497404098511
layer,2,z_exact,0.22097334265708923,0.7762248516082764
layer,2,z_dual_unprecond,0.06514276564121246,0.8603795170783997
layer,2,z_dual_diag,0.014345413073897362,0.963424563407898
layer,2,z_dual_rowsum_abs,0.05520953983068466,0.7560620903968811
layer,2,z_dual_softmax_exp,356.61102294921875,0.0627862811088562
layer,2,z_dual_signed_relu,0.05520953983068466,0.7560620903968811
layer,2,z_primal_scalar,0.03404232859611511,0.9268191456794739
layer,2,z_primal_jacobi,0.10755552351474762,0.8384962677955627
layer,2,alpha_exact,21.759187698364258,0.0031936168670654297
layer,2,alpha_dual_unprecond,0.0007623962592333555,0.9138637185096741
layer,2,alpha_dual_diag,0.0011987477773800492,0.81192547082901
layer,2,alpha_dual_rowsum_abs,0.0012497876305133104,0.5834194421768188
layer,2,alpha_dual_softmax_exp,3.525646209716797,0.07760441303253174
layer,2,alpha_dual_signed_relu,0.0012497876305133104,0.5834194421768188
layer,3,z_exact,0.1357455998659134,0.8625332117080688
layer,3,z_dual_unprecond,0.0655725970864296,0.9285683631896973
layer,3,z_dual_diag,0.009858006611466408,0.9805031418800354
layer,3,z_dual_rowsum_abs,0.05031954124569893,0.8510175347328186
layer,3,z_dual_softmax_exp,783.7025146484375,0.04955261945724487
layer,3,z_dual_signed_relu,0.05031953752040863,0.8510175347328186
layer,3,z_primal_scalar,0.027711767703294754,0.9652348756790161
layer,3,z_primal_jacobi,0.08155873417854309,0.8974552750587463
layer,3,alpha_exact,21.720796585083008,0.004952371120452881
layer,3,alpha_dual_unprecond,0.0006981785991229117,0.9513911008834839
layer,3,alpha_dual_diag,0.001631120452657342,0.827521800994873
layer,3,alpha_dual_rowsum_abs,0.001602210570126772,0.6770342588424683
layer,3,alpha_dual_softmax_exp,7.814530372619629,0.06304603815078735
layer,3,alpha_dual_signed_relu,0.001602210570126772,0.6770341992378235
layer,4,z_exact,0.08238869905471802,0.9165666699409485
layer,4,z_dual_unprecond,0.06454261392354965,0.9025009870529175
layer,4,z_dual_diag,0.00971195288002491,0.9835072755813599
layer,4,z_dual_rowsum_abs,0.04756573960185051,0.8883163332939148
layer,4,z_dual_softmax_exp,1360.219970703125,0.038059115409851074
layer,4,z_dual_signed_relu,0.04756573960185051,0.8883163332939148
layer,4,z_primal_scalar,0.02157084457576275,0.9676321744918823
layer,4,z_primal_jacobi,0.05513208359479904,0.9365439414978027
layer,4,alpha_exact,21.676593780517578,0.0069773197174072266
layer,4,alpha_dual_unprecond,0.0006514581618830562,0.9570668935775757
layer,4,alpha_dual_diag,0.0021673510782420635,0.8222307562828064
layer,4,alpha_dual_rowsum_abs,0.002134643029421568,0.686989426612854
layer,4,alpha_dual_softmax_exp,13.640951156616211,0.052289366722106934
layer,4,alpha_dual_signed_relu,0.002134643029421568,0.686989426612854
layer,5,z_exact,0.04636402800679207,0.9530481100082397
layer,5,z_dual_unprecond,0.06210339814424515,0.9381786584854126
layer,5,z_dual_diag,0.01236644946038723,0.9810497760772705
layer,5,z_dual_rowsum_abs,0.05234745889902115,0.8945044875144958
layer,5,z_dual_softmax_exp,2063.5771484375,0.03254282474517822
layer,5,z_dual_signed_relu,0.05234745517373085,0.8945045471191406
layer,5,z_primal_scalar,0.016114026308059692,0.9814220666885376
layer,5,z_primal_jacobi,0.033440325409173965,0.963349461555481
layer,5,alpha_exact,21.624839782714844,0.00934821367263794
layer,5,alpha_dual_unprecond,0.0005658831796608865,0.970543384552002
layer,5,alpha_dual_diag,0.0027405312284827232,0.8124697208404541
layer,5,alpha_dual_rowsum_abs,0.0028399908915162086,0.6677257418632507
layer,5,alpha_dual_softmax_exp,20.834468841552734,0.04614943265914917
